id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operate_cash_flow,net_loan_and_advance_decrease,net_deposit_increase,net_borrowing_from_central_bank,net_deposit_in_cb_and_ib_de,net_borrowing_from_finance_co,interest_and_commission_cashin,trade_asset_increase,net_increase_in_placements,net_buyback,tax_levy_refund,net_original_insurance_cash,insurance_cash_amount,net_insurer_deposit_investment,subtotal_operate_cash_inflow,net_loan_and_advance_increase,saving_clients_decrease_amount,net_deposit_in_cb_and_ib,central_borrowing_decrease,other_money_increase,purchase_trade_asset_increase,repurchase_decrease,handling_charges_and_commission,goods_and_services_cash_paid,goods_sale_and_service_render_cash,net_cash_re_insurance,reserve_investment_decrease,original_compensation_paid,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_cash_flow,invest_withdrawal_cash,invest_proceeds,gain_from_disposal,subtotal_invest_cash_inflow,invest_cash_paid,impawned_loan_net_increase,fix_intan_other_asset_acqui_cash,subtotal_invest_cash_outflow,net_invest_cash_flow,finance_cash_flow,cash_from_invest,cash_from_bonds_issue,cash_from_borrowing,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,other_reason_effect_cash,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,net_profit_cashflow_adjustment,net_profit,assets_depreciation_reserves,fixed_assets_depreciation,intangible_assets_amortization,defferred_expense_amortization,fix_intan_other_asset_dispo_loss,fixed_asset_scrap_loss,fair_value_change_loss,financial_cost,invest_loss,deffered_tax_asset_decrease,deffered_tax_liability_increase,inventory_decrease,operate_receivables_decrease,operate_payable_increase,others,net_operate_cash_flow2,activities_not_relate_major,debt_to_capital,cbs_expiring_in_one_year,financial_lease_fixed_assets,change_info_cash,cash_at_end,cash_at_beginning,equivalents_at_end,equivalents_at_beginning,other_influence2,cash_equivalent_increase2,investment_property_depreciation,net_dec_finance_out,net_cash_received_from_proxy_secu,net_inc_finance_out,net_cash_paid_to_proxy_secu,net_dec_in_placements,credit_impairment_loss
4632,300031174,青岛农村商业银行股份有限公司,002958.XSHE,002958,,,2019-04-29,2018-01-01,2018-03-31,2019-03-31,1,321003,定期报告,,,3575337000.0,39176000.0,,0.0,1905852000.0,38223000.0,,7254134000.0,,,,,12894482000.0,5703303000.0,514018000.0,2974455000.0,,,2321236000.0,,1169116000.0,,,,,,,458104000.0,434283000.0,14434717000.0,-1540235000.0,,21841934000.0,971533000.0,1830000.0,22815297000.0,24543226000.0,,60706000.0,24603932000.0,-1788635000.0,,0.0,12837314000.0,,12837314000.0,11759326000.0,360674000.0,12120000000.0,717314000.0,-22064000.0,,-2633620000.0,14444153000.0,11810533000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530614000.0,
4634,300031174,青岛农村商业银行股份有限公司,002958.XSHE,002958,,,2019-04-29,2019-01-01,2019-03-31,2019-03-31,0,321003,定期报告,,,6201026000.0,478000000.0,1985545000.0,,2752291000.0,,707708000.0,4107677000.0,,,,,18825593000.0,15980676000.0,,0.0,,1642740000.0,,,1162616000.0,,,,,,,485071000.0,810106000.0,20355166000.0,-1529573000.0,,29266776000.0,1486398000.0,2052000.0,30755226000.0,33953401000.0,,46293000.0,33999694000.0,-3244468000.0,,2152072000.0,14274034000.0,,16426106000.0,12873793000.0,316207000.0,13190000000.0,3236106000.0,-12200000.0,,-1550135000.0,13509176000.0,11959041000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6741,300031174,青岛农村商业银行股份有限公司,002958.XSHE,002958,,,2019-08-22,2018-01-01,2018-06-30,2019-06-30,1,321003,定期报告,,,11501309000.0,339176000.0,300272000.0,,3906575000.0,,87020000.0,,,,,,21185459000.0,12078824000.0,2132569000.0,2890137000.0,,177725000.0,3342573000.0,,2269119000.0,,,,,,,740730000.0,824450000.0,25417672000.0,-4232213000.0,,41146420000.0,2064588000.0,7655000.0,43218663000.0,48959565000.0,,130670000.0,49090235000.0,-5871572000.0,,,30974784000.0,,30974784000.0,23890000000.0,,23890000000.0,7084784000.0,38430000.0,,-2980571000.0,14444153000.0,11463582000.0,,1261879000.0,652061000.0,,,,-4619000.0,,-20793000.0,,-32745000.0,,,,-13395084000.0,8322853000.0,-1177190000.0,-4232213000.0,,,,,,11463582000.0,14444153000.0,,,,-2980571000.0,161425000.0,,,,,,
6742,300031174,青岛农村商业银行股份有限公司,002958.XSHE,002958,,,2019-08-22,2019-01-01,2019-06-30,2019-06-30,0,321003,定期报告,,,17724395000.0,221000000.0,1697800000.0,,5347312000.0,2643211000.0,1335173000.0,,,,,,32129386000.0,30606482000.0,,114532000.0,,1932748000.0,,,1887007000.0,,,,,,,873368000.0,1227614000.0,37766402000.0,-5637016000.0,,38283148000.0,3009337000.0,1762000.0,41294247000.0,43125434000.0,,117760000.0,43243194000.0,-1948947000.0,,2152072000.0,41425067000.0,,43577139000.0,38810000000.0,824371000.0,39634371000.0,3942768000.0,3165000.0,,-3640030000.0,13509179000.0,9869149000.0,,1422967000.0,95429000.0,,,,-833000.0,,77233000.0,,-848544000.0,,,,-25557594000.0,18383840000.0,641142000.0,-5637016000.0,,,,,,9869149000.0,13509179000.0,,,,-3640030000.0,149344000.0,,,,,,
6975,300031174,青岛农村商业银行股份有限公司,002958.XSHE,002958,,,2019-10-29,2018-01-01,2018-09-30,2019-09-30,1,321003,定期报告,,,14767310000.0,1346976000.0,682600000.0,0.0,5973209000.0,,0.0,,,,,,34863946000.0,18243402000.0,2564495000.0,3984202000.0,,718902000.0,5289572000.0,,3013634000.0,,,,,,,1024094000.0,924584000.0,36455727000.0,-1591781000.0,,66028234000.0,3339644000.0,9738000.0,69377616000.0,78550723000.0,,194565000.0,78745288000.0,-9367672000.0,,0.0,55761109000.0,0.0,55761109000.0,47277514000.0,1398000000.0,48675514000.0,7085595000.0,28748000.0,,-3845110000.0,14444153000.0,10599043000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158207000.0,
6976,300031174,青岛农村商业银行股份有限公司,002958.XSHE,002958,,,2019-10-29,2019-01-01,2019-09-30,2019-09-30,0,321003,定期报告,,,16422871000.0,989200000.0,4440371000.0,4698304000.0,8213638000.0,,0.0,,,,,,38127909000.0,36058393000.0,,0.0,,452245000.0,1230413000.0,,2841510000.0,,,,,,,1179360000.0,1485618000.0,43878951000.0,-5751042000.0,,80124720000.0,4355259000.0,22962000.0,84502941000.0,86222826000.0,,195391000.0,86418217000.0,-1915276000.0,,2152072000.0,67704304000.0,0.0,69856376000.0,59799828000.0,2479538000.0,62279366000.0,7577010000.0,11623000.0,,-77685000.0,13509179000.0,13431494000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8572,300031174,青岛农村商业银行股份有限公司,002958.XSHE,002958,,,2020-04-27,2018-01-01,2018-12-31,2019-12-31,1,321003,定期报告,,,18674989000.0,2914276000.0,2318813000.0,,8550997000.0,,418672000.0,6373257000.0,,,,,45857289000.0,26303076000.0,2504519000.0,3479726000.0,,1311361000.0,6144357000.0,,3862359000.0,,,,,,,1319873000.0,1212068000.0,48221282000.0,-2363993000.0,,85341358000.0,4403033000.0,11888000.0,89756279000.0,101288946000.0,,245158000.0,101534104000.0,-11777825000.0,,,68936099000.0,,68936099000.0,54034048000.0,1711466000.0,55745514000.0,13190585000.0,16259000.0,,-934974000.0,14444153000.0,13509179000.0,,2444093000.0,1932291000.0,319271000.0,,,-5505000.0,,-55560000.0,,-632219000.0,-272797000.0,,,-28409556000.0,24476673000.0,-2160684000.0,-2363993000.0,,,,,,6495340000.0,4215249000.0,7013839000.0,10228904000.0,,-934974000.0,,,,,,,
8573,300031174,青岛农村商业银行股份有限公司,002958.XSHE,002958,,,2020-04-27,2019-01-01,2019-03-31,2020-03-31,1,321003,定期报告,,,6201026000.0,478000000.0,1985545000.0,3217306000.0,2752291000.0,,707708000.0,,,,,,18825593000.0,15980676000.0,,,,1642740000.0,,,1162616000.0,,,,,,,485071000.0,810106000.0,20355166000.0,-1529573000.0,,29266776000.0,1486398000.0,2052000.0,30755226000.0,33953401000.0,,46293000.0,33999694000.0,-3244468000.0,,,14274034000.0,,16426106000.0,13190000000.0,,13190000000.0,3236106000.0,-12200000.0,,-1550135000.0,13509179000.0,11959044000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8574,300031174,青岛农村商业银行股份有限公司,002958.XSHE,002958,,,2020-04-27,2019-01-01,2019-12-31,2019-12-31,0,321003,定期报告,,,24890877000.0,,4112789000.0,,11379161000.0,,2006104000.0,2579641000.0,,,,,46817754000.0,42651095000.0,,48587000.0,647784000.0,,83347000.0,,3814566000.0,,,,,,,1490911000.0,1799589000.0,51658323000.0,-4840569000.0,,98242667000.0,5695175000.0,25729000.0,103963571000.0,108467804000.0,,289316000.0,108757120000.0,-4793549000.0,,2152072000.0,93005547000.0,,95157619000.0,78980428000.0,2899199000.0,81879627000.0,13277992000.0,858000.0,,3644732000.0,13509179000.0,17153911000.0,,2847247000.0,2859474000.0,303321000.0,,,-18921000.0,,813206000.0,,-2108284000.0,-598151000.0,,,-37202760000.0,29396379000.0,-1132080000.0,-4840569000.0,,,,,,5612896000.0,6495340000.0,11541015000.0,7013839000.0,,3644732000.0,,,,,,,
8575,300031174,青岛农村商业银行股份有限公司,002958.XSHE,002958,,,2020-04-27,2020-01-01,2020-03-31,2020-03-31,0,321003,定期报告,,,7289892000.0,13338000.0,1707440000.0,,3425886000.0,,667048000.0,,,,,,15745157000.0,16185170000.0,,,,238093000.0,675804000.0,,1179079000.0,,,,,,,563302000.0,1028253000.0,21931598000.0,-6186441000.0,,4479258000.0,985249000.0,1443000.0,5465950000.0,3156542000.0,,76692000.0,3233234000.0,2232716000.0,,,20190592000.0,,20190592000.0,19230000000.0,,19230000000.0,960592000.0,19690000.0,,-2973443000.0,17153911000.0,14180468000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
