id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operate_cash_flow,net_loan_and_advance_decrease,net_deposit_increase,net_borrowing_from_central_bank,net_deposit_in_cb_and_ib_de,net_borrowing_from_finance_co,interest_and_commission_cashin,trade_asset_increase,net_increase_in_placements,net_buyback,tax_levy_refund,net_original_insurance_cash,insurance_cash_amount,net_insurer_deposit_investment,subtotal_operate_cash_inflow,net_loan_and_advance_increase,saving_clients_decrease_amount,net_deposit_in_cb_and_ib,central_borrowing_decrease,other_money_increase,purchase_trade_asset_increase,repurchase_decrease,handling_charges_and_commission,goods_and_services_cash_paid,goods_sale_and_service_render_cash,net_cash_re_insurance,reserve_investment_decrease,original_compensation_paid,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_cash_flow,invest_withdrawal_cash,invest_proceeds,gain_from_disposal,subtotal_invest_cash_inflow,invest_cash_paid,impawned_loan_net_increase,fix_intan_other_asset_acqui_cash,subtotal_invest_cash_outflow,net_invest_cash_flow,finance_cash_flow,cash_from_invest,cash_from_bonds_issue,cash_from_borrowing,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,other_reason_effect_cash,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,net_profit_cashflow_adjustment,net_profit,assets_depreciation_reserves,fixed_assets_depreciation,intangible_assets_amortization,defferred_expense_amortization,fix_intan_other_asset_dispo_loss,fixed_asset_scrap_loss,fair_value_change_loss,financial_cost,invest_loss,deffered_tax_asset_decrease,deffered_tax_liability_increase,inventory_decrease,operate_receivables_decrease,operate_payable_increase,others,net_operate_cash_flow2,activities_not_relate_major,debt_to_capital,cbs_expiring_in_one_year,financial_lease_fixed_assets,change_info_cash,cash_at_end,cash_at_beginning,equivalents_at_end,equivalents_at_beginning,other_influence2,cash_equivalent_increase2,investment_property_depreciation,net_dec_finance_out,net_cash_received_from_proxy_secu,net_inc_finance_out,net_cash_paid_to_proxy_secu,net_dec_in_placements,credit_impairment_loss
4272,300021960,长沙银行股份有限公司,601577.XSHG,601577,,,2018-10-30,2017-01-01,2017-09-30,2018-09-30,1,321003,定期报告,,,29895508000.0,1550000000.0,,18010545000.0,8228674000.0,,,,,,,,57715040000.0,30042912000.0,,5863550000.0,,,,,4925245000.0,,,,,,,1629883000.0,1876932000.0,46304902000.0,11410138000.0,,920959951000.0,6327660000.0,,927489374000.0,953815662000.0,,317689000.0,954133351000.0,-26643977000.0,,201758000.0,77890000000.0,,78091758000.0,66940000000.0,762907000.0,67702907000.0,10388851000.0,-9343000.0,,-4854331000.0,20170481000.0,15316150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4273,300021960,长沙银行股份有限公司,601577.XSHG,601577,,,2018-10-30,2018-01-01,2018-09-30,2018-09-30,0,321003,定期报告,,,5512511000.0,550000000.0,,-6873456000.0,9622154000.0,,,,,,,,8912088000.0,41894678000.0,,-4832248000.0,,,,,4541098000.0,,,,,,,1697005000.0,1570159000.0,46386966000.0,-37474878000.0,,1174713105000.0,7915011000.0,,1182731637000.0,1192641709000.0,,345206000.0,1192986915000.0,-10255278000.0,,2641657000.0,127024103000.0,,129750025000.0,90090000000.0,594925000.0,90684925000.0,39065100000.0,16771000.0,,-8648285000.0,26056960000.0,17408675000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4417,300021960,长沙银行股份有限公司,601577.XSHG,601577,,,2019-03-25,2017-01-01,2017-12-31,2018-12-31,1,321003,定期报告,,0.0,60379371000.0,5550000000.0,0.0,10680264000.0,11256408000.0,,,,,,,,87993993000.0,36622932000.0,,9200047000.0,,0.0,,,6558482000.0,,,,,,,2130107000.0,2681755000.0,59755601000.0,28238392000.0,,1463137449000.0,8358985000.0,,1471703111000.0,1499906343000.0,,706293000.0,1500612636000.0,-28909525000.0,,201758000.0,104411540000.0,,104613298000.0,97290000000.0,752764000.0,98042764000.0,6570534000.0,-12922000.0,,5886479000.0,20170481000.0,26056960000.0,,3985008000.0,2922694000.0,127724000.0,22519000.0,98980000.0,-2522000.0,,-81051000.0,-8434201000.0,149382000.0,-354747000.0,,,-46340994000.0,76145600000.0,0.0,28238392000.0,,,,,,20478180000.0,17142183000.0,5578780000.0,3028298000.0,0.0,5886479000.0,,,,,,,
4418,300021960,长沙银行股份有限公司,601577.XSHG,601577,,,2019-03-25,2018-01-01,2018-12-31,2018-12-31,0,321003,定期报告,,0.0,8951815000.0,1900000000.0,0.0,-8883796000.0,14134671000.0,,,,,,,,17918590000.0,50752468000.0,,-7450474000.0,,0.0,,,6530220000.0,,,,,,,2582663000.0,2195748000.0,56180803000.0,-38262213000.0,,1777585874000.0,10594902000.0,,1788192670000.0,1801055407000.0,,503251000.0,1801558658000.0,-13365988000.0,,2641657000.0,163620260000.0,,166261917000.0,124020000000.0,620660000.0,124640660000.0,41621257000.0,15154000.0,,-9991790000.0,26056960000.0,16065170000.0,,4577713000.0,3413796000.0,197122000.0,35690000.0,99271000.0,-4250000.0,,-289539000.0,-7307452000.0,-406924000.0,-538866000.0,,,-43501891000.0,5463117000.0,0.0,-38262213000.0,,,,,,7664434000.0,20478180000.0,8400736000.0,5578780000.0,0.0,-9991790000.0,,,,,,,
4627,300021960,长沙银行股份有限公司,601577.XSHG,601577,,,2019-04-29,2018-01-01,2018-03-31,2019-03-31,1,321003,定期报告,,,-22505932000.0,-500000000.0,,4562640000.0,3080642000.0,,,,,,,,-15352474000.0,10170362000.0,,-5654884000.0,,,,,1916745000.0,,,,,,,794171000.0,312181000.0,9483282000.0,-24835756000.0,,277223791000.0,2407524000.0,,279633634000.0,278821149000.0,,67079000.0,278888228000.0,745406000.0,,,32343065000.0,,32343065000.0,18250000000.0,26250000.0,18276250000.0,14066815000.0,-12922000.0,,-10036457000.0,26056960000.0,16020503000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4628,300021960,长沙银行股份有限公司,601577.XSHG,601577,,,2019-04-29,2019-01-01,2019-03-31,2019-03-31,0,321003,定期报告,,,40356205000.0,-2499362000.0,,-623705000.0,3720641000.0,,,-7411990000.0,,,,,33000976000.0,14057118000.0,,-3657435000.0,,-7886000.0,6091211000.0,,2083632000.0,,,,,,,916836000.0,681056000.0,20752681000.0,12248295000.0,,70548891000.0,2269901000.0,-1121000.0,72817671000.0,73149480000.0,,21470000.0,73170950000.0,-353279000.0,,294000000.0,36296352000.0,,36590352000.0,22830000000.0,,22830000000.0,13760352000.0,-13030000.0,,25642338000.0,16065170000.0,41707508000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719,300021960,长沙银行股份有限公司,601577.XSHG,601577,,,2019-08-19,2018-01-01,2018-06-30,2019-06-30,1,321003,定期报告,,,1042680000.0,-1500000000.0,,-12049296000.0,6517647000.0,,,,,,,,-5216550000.0,23920293000.0,,-5373519000.0,,,,,2883347000.0,,,,,,,1436744000.0,1023253000.0,24558066000.0,-29774616000.0,,760789481000.0,5248234000.0,,766041743000.0,766699496000.0,,140826000.0,766840322000.0,-798579000.0,,,83116298000.0,,83200563000.0,58950000000.0,336057000.0,59286057000.0,23914506000.0,3210000.0,,-6655479000.0,26056960000.0,19401481000.0,,2437667000.0,1336212000.0,96412000.0,17082000.0,48293000.0,1251000.0,,-116712000.0,-3492272000.0,-137638000.0,-116505000.0,,,-18502509000.0,-11345897000.0,,-29774616000.0,,,,,,8158266000.0,20478180000.0,11243215000.0,5578780000.0,,-6655479000.0,,,,,,,
6720,300021960,长沙银行股份有限公司,601577.XSHG,601577,,,2019-08-19,2019-01-01,2019-06-30,2019-06-30,0,321003,定期报告,,,22162440000.0,-3630000000.0,,,8276238000.0,,5571792000.0,,,,,,42683933000.0,31065784000.0,,-4700381000.0,,200000000.0,,,3664865000.0,,,,,,,1613920000.0,1522443000.0,41466989000.0,1216944000.0,,137512183000.0,4947392000.0,1789000.0,142461364000.0,147723972000.0,,89810000.0,147813782000.0,-5352418000.0,,294000000.0,72219423000.0,,72513423000.0,60480000000.0,307000000.0,60787000000.0,11726423000.0,2907000.0,,7593856000.0,16065170000.0,23659026000.0,,2704772000.0,2298137000.0,100388000.0,22129000.0,54306000.0,2401000.0,,-308238000.0,-3040186000.0,-135914000.0,-285768000.0,,,-35612193000.0,35417110000.0,,1216944000.0,,,,,,12971179000.0,7664434000.0,10687847000.0,8400736000.0,,7593856000.0,,,,,,,
7013,300021960,长沙银行股份有限公司,601577.XSHG,601577,,,2019-10-30,2018-01-01,2018-09-30,2019-09-30,1,321003,定期报告,,,5512511000.0,550000000.0,,,9622154000.0,,-6873456000.0,,,,,,8912088000.0,41894678000.0,,-4832248000.0,,,,,4541098000.0,,,,,,,1697005000.0,1570159000.0,46386966000.0,-37474878000.0,,1174713105000.0,7915011000.0,,1182731637000.0,1192641709000.0,,345206000.0,1192986915000.0,-10255278000.0,,2641657000.0,127024103000.0,,129750025000.0,90090000000.0,594925000.0,90684925000.0,39065100000.0,16771000.0,,-8648285000.0,26056960000.0,17408675000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014,300021960,长沙银行股份有限公司,601577.XSHG,601577,,,2019-10-30,2019-01-01,2019-09-30,2019-09-30,0,321003,定期报告,,,28253483000.0,-6130000000.0,,,12620734000.0,,6440838000.0,12553650000.0,,,,,53883141000.0,48235264000.0,,-7917141000.0,,800000000.0,13696532000.0,,5782599000.0,,,,,,,2170916000.0,2049735000.0,68112696000.0,-14229555000.0,,70548891000.0,7735004000.0,2128000.0,78286023000.0,82095302000.0,,187863000.0,82283165000.0,-3997142000.0,,294000000.0,123219547000.0,,123513547000.0,104110000000.0,1490752000.0,105600752000.0,17912795000.0,28263000.0,,-285639000.0,16065170000.0,15779531000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
