code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
601658.XSHG,parent_balance,2020-03-31,2020q1,,deposit_in_ib,finance_balance_sheet_parent_current_only.csv,deposit_in_ib,60100000000.0,60100000000.0,60100000000.0,,identity_q1_or_ytd_diff,True,
601658.XSHG,parent_balance,2020-03-31,2020q1,,cash_equivalents,finance_balance_sheet_parent_current_only.csv,cash_equivalents,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601658.XSHG,parent_balance,2020-03-31,2020q1,,deposit_client,finance_balance_sheet_parent_current_only.csv,deposit_client,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601658.XSHG,parent_balance,2020-03-31,2020q1,,cash_in_cb,finance_balance_sheet_parent_current_only.csv,cash_in_cb,1146480000000.0,1146480000000.0,1146480000000.0,,identity_q1_or_ytd_diff,True,
601658.XSHG,parent_balance,2020-03-31,2020q1,,settlement_provi,finance_balance_sheet_parent_current_only.csv,settlement_provi,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601658.XSHG,parent_balance,2020-03-31,2020q1,,settlement_provi_client,finance_balance_sheet_parent_current_only.csv,settlement_provi_client,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601658.XSHG,parent_balance,2020-03-31,2020q1,,lend_capital,finance_balance_sheet_parent_current_only.csv,lend_capital,310427000000.0,310427000000.0,310427000000.0,,identity_q1_or_ytd_diff,True,
601658.XSHG,parent_balance,2020-03-31,2020q1,,bought_sellback_assets,finance_balance_sheet_parent_current_only.csv,bought_sellback_assets,210637000000.0,210637000000.0,210637000000.0,,identity_q1_or_ytd_diff,True,
601658.XSHG,parent_balance,2020-03-31,2020q1,,interest_receivable,finance_balance_sheet_parent_current_only.csv,interest_receivable,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601658.XSHG,parent_balance,2020-03-31,2020q1,,insurance_receivables,finance_balance_sheet_parent_current_only.csv,insurance_receivables,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601658.XSHG,parent_balance,2020-03-31,2020q1,,loan_and_advance,finance_balance_sheet_parent_current_only.csv,loan_and_advance,5039146000000.0,5039146000000.0,5039146000000.0,,identity_q1_or_ytd_diff,True,
601658.XSHG,parent_balance,2020-03-31,2020q1,,advance_payment,finance_balance_sheet_parent_current_only.csv,advance_payment,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601658.XSHG,parent_balance,2020-03-31,2020q1,,hold_for_sale_assets,finance_balance_sheet_parent_current_only.csv,hold_for_sale_assets,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601658.XSHG,parent_balance,2020-03-31,2020q1,,hold_to_maturity_investments,finance_balance_sheet_parent_current_only.csv,hold_to_maturity_investments,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601658.XSHG,parent_balance,2020-03-31,2020q1,,longterm_equity_invest,finance_balance_sheet_parent_current_only.csv,longterm_equity_invest,10115000000.0,10115000000.0,10115000000.0,,identity_q1_or_ytd_diff,True,
601658.XSHG,parent_balance,2020-03-31,2020q1,,investment_property,finance_balance_sheet_parent_current_only.csv,investment_property,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601658.XSHG,parent_balance,2020-03-31,2020q1,,inventories,finance_balance_sheet_parent_current_only.csv,inventories,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
