code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
002839.XSHE,balance,2017-06-30,2017q2,,cash_equivalents,balance.csv,cash_equivalents,10844094682.81,10844094682.81,10844094682.81,,identity_q1_or_ytd_diff,True,
002839.XSHE,balance,2017-06-30,2017q2,,settlement_provi,balance.csv,settlement_provi,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,balance,2017-06-30,2017q2,,lend_capital,balance.csv,lend_capital,1002281967.89,1002281967.89,1002281967.89,,identity_q1_or_ytd_diff,True,
002839.XSHE,balance,2017-06-30,2017q2,,trading_assets,balance.csv,trading_assets,585887540.01,585887540.01,585887540.01,,identity_q1_or_ytd_diff,True,
002839.XSHE,balance,2017-06-30,2017q2,,bill_receivable,balance.csv,bill_receivable,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,balance,2017-06-30,2017q2,,account_receivable,balance.csv,account_receivable,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,balance,2017-06-30,2017q2,,advance_payment,balance.csv,advance_payment,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,balance,2017-06-30,2017q2,,insurance_receivables,balance.csv,insurance_receivables,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,balance,2017-06-30,2017q2,,interest_receivable,balance.csv,interest_receivable,542155137.04,542155137.04,542155137.04,,identity_q1_or_ytd_diff,True,
002839.XSHE,balance,2017-06-30,2017q2,,other_receivable,balance.csv,other_receivable,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,balance,2017-06-30,2017q2,,bought_sellback_assets,balance.csv,bought_sellback_assets,1543346000.0,1543346000.0,1543346000.0,,identity_q1_or_ytd_diff,True,
002839.XSHE,balance,2017-06-30,2017q2,,inventories,balance.csv,inventories,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,balance,2017-06-30,2017q2,,other_current_assets,balance.csv,other_current_assets,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,balance,2017-06-30,2017q2,,total_current_assets,balance.csv,total_current_assets,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,balance,2017-06-30,2017q2,,loan_and_advance,balance.csv,loan_and_advance,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,balance,2017-06-30,2017q2,,hold_for_sale_assets,balance.csv,hold_for_sale_assets,25330636901.13,25330636901.13,25330636901.13,,identity_q1_or_ytd_diff,True,
002839.XSHE,balance,2017-06-30,2017q2,,hold_to_maturity_investments,balance.csv,hold_to_maturity_investments,3176606413.43,3176606413.43,3176606413.43,,identity_q1_or_ytd_diff,True,
002839.XSHE,balance,2017-06-30,2017q2,,longterm_equity_invest,balance.csv,longterm_equity_invest,810007874.01,810007874.01,810007874.01,,identity_q1_or_ytd_diff,True,
002839.XSHE,balance,2017-06-30,2017q2,,investment_property,balance.csv,investment_property,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,balance,2017-06-30,2017q2,,fixed_assets,balance.csv,fixed_assets,417515182.52,417515182.52,417515182.52,,identity_q1_or_ytd_diff,True,
002839.XSHE,balance,2017-06-30,2017q2,,constru_in_process,balance.csv,constru_in_process,423708.0,423708.0,423708.0,,identity_q1_or_ytd_diff,True,
