code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
002839.XSHE,parent_balance,2017-06-30,2017q2,,deposit_in_ib,finance_balance_sheet_parent_current_only.csv,deposit_in_ib,1074560266.68,1074560266.68,1074560266.68,,identity_q1_or_ytd_diff,True,
002839.XSHE,parent_balance,2017-06-30,2017q2,,cash_equivalents,finance_balance_sheet_parent_current_only.csv,cash_equivalents,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,parent_balance,2017-06-30,2017q2,,deposit_client,finance_balance_sheet_parent_current_only.csv,deposit_client,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,parent_balance,2017-06-30,2017q2,,cash_in_cb,finance_balance_sheet_parent_current_only.csv,cash_in_cb,9371134791.48,9371134791.48,9371134791.48,,identity_q1_or_ytd_diff,True,
002839.XSHE,parent_balance,2017-06-30,2017q2,,settlement_provi,finance_balance_sheet_parent_current_only.csv,settlement_provi,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,parent_balance,2017-06-30,2017q2,,settlement_provi_client,finance_balance_sheet_parent_current_only.csv,settlement_provi_client,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,parent_balance,2017-06-30,2017q2,,lend_capital,finance_balance_sheet_parent_current_only.csv,lend_capital,1002281967.89,1002281967.89,1002281967.89,,identity_q1_or_ytd_diff,True,
002839.XSHE,parent_balance,2017-06-30,2017q2,,bought_sellback_assets,finance_balance_sheet_parent_current_only.csv,bought_sellback_assets,1543346000.0,1543346000.0,1543346000.0,,identity_q1_or_ytd_diff,True,
002839.XSHE,parent_balance,2017-06-30,2017q2,,interest_receivable,finance_balance_sheet_parent_current_only.csv,interest_receivable,535448790.61,535448790.61,535448790.61,,identity_q1_or_ytd_diff,True,
002839.XSHE,parent_balance,2017-06-30,2017q2,,insurance_receivables,finance_balance_sheet_parent_current_only.csv,insurance_receivables,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,parent_balance,2017-06-30,2017q2,,loan_and_advance,finance_balance_sheet_parent_current_only.csv,loan_and_advance,44203076825.75,44203076825.75,44203076825.75,,identity_q1_or_ytd_diff,True,
002839.XSHE,parent_balance,2017-06-30,2017q2,,advance_payment,finance_balance_sheet_parent_current_only.csv,advance_payment,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,parent_balance,2017-06-30,2017q2,,hold_for_sale_assets,finance_balance_sheet_parent_current_only.csv,hold_for_sale_assets,25330636901.13,25330636901.13,25330636901.13,,identity_q1_or_ytd_diff,True,
002839.XSHE,parent_balance,2017-06-30,2017q2,,hold_to_maturity_investments,finance_balance_sheet_parent_current_only.csv,hold_to_maturity_investments,3176606413.43,3176606413.43,3176606413.43,,identity_q1_or_ytd_diff,True,
002839.XSHE,parent_balance,2017-06-30,2017q2,,longterm_equity_invest,finance_balance_sheet_parent_current_only.csv,longterm_equity_invest,909357874.01,909357874.01,909357874.01,,identity_q1_or_ytd_diff,True,
002839.XSHE,parent_balance,2017-06-30,2017q2,,investment_property,finance_balance_sheet_parent_current_only.csv,investment_property,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,parent_balance,2017-06-30,2017q2,,inventories,finance_balance_sheet_parent_current_only.csv,inventories,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,parent_balance,2017-06-30,2017q2,,fixed_assets,finance_balance_sheet_parent_current_only.csv,fixed_assets,377596042.19,377596042.19,377596042.19,,identity_q1_or_ytd_diff,True,
002839.XSHE,parent_balance,2017-06-30,2017q2,,constru_in_process,finance_balance_sheet_parent_current_only.csv,constru_in_process,193708.0,193708.0,193708.0,,identity_q1_or_ytd_diff,True,
002839.XSHE,parent_balance,2017-06-30,2017q2,,intangible_assets,finance_balance_sheet_parent_current_only.csv,intangible_assets,97798950.92,97798950.92,97798950.92,,identity_q1_or_ytd_diff,True,
002839.XSHE,parent_balance,2017-06-30,2017q2,,long_deferred_expense,finance_balance_sheet_parent_current_only.csv,long_deferred_expense,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,parent_balance,2017-06-30,2017q2,,deferred_tax_assets,finance_balance_sheet_parent_current_only.csv,deferred_tax_assets,602349741.22,602349741.22,602349741.22,,identity_q1_or_ytd_diff,True,
002839.XSHE,parent_balance,2017-06-30,2017q2,,other_asset,finance_balance_sheet_parent_current_only.csv,other_asset,969163580.02,969163580.02,969163580.02,,identity_q1_or_ytd_diff,True,
002839.XSHE,parent_balance,2017-06-30,2017q2,,total_assets,finance_balance_sheet_parent_current_only.csv,total_assets,96026425564.21,96026425564.21,96026425564.21,,identity_q1_or_ytd_diff,True,
002839.XSHE,parent_balance,2017-06-30,2017q2,,borrowing_from_centralbank,finance_balance_sheet_parent_current_only.csv,borrowing_from_centralbank,300000000.0,300000000.0,300000000.0,,identity_q1_or_ytd_diff,True,
002839.XSHE,parent_balance,2017-06-30,2017q2,,shortterm_loan,finance_balance_sheet_parent_current_only.csv,shortterm_loan,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,parent_balance,2017-06-30,2017q2,,borrowing_capital,finance_balance_sheet_parent_current_only.csv,borrowing_capital,117911199.95,117911199.95,117911199.95,,identity_q1_or_ytd_diff,True,
002839.XSHE,parent_balance,2017-06-30,2017q2,,sold_buyback_secu_proceeds,finance_balance_sheet_parent_current_only.csv,sold_buyback_secu_proceeds,10881958103.17,10881958103.17,10881958103.17,,identity_q1_or_ytd_diff,True,
002839.XSHE,parent_balance,2017-06-30,2017q2,,proxy_secu_proceeds,finance_balance_sheet_parent_current_only.csv,proxy_secu_proceeds,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,parent_balance,2017-06-30,2017q2,,notes_payable,finance_balance_sheet_parent_current_only.csv,notes_payable,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,parent_balance,2017-06-30,2017q2,,advance_peceipts,finance_balance_sheet_parent_current_only.csv,advance_peceipts,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,parent_balance,2017-06-30,2017q2,,commission_payable,finance_balance_sheet_parent_current_only.csv,commission_payable,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
