id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operate_cash_flow,net_loan_and_advance_decrease,net_deposit_increase,net_borrowing_from_central_bank,net_deposit_in_cb_and_ib_de,net_borrowing_from_finance_co,interest_and_commission_cashin,trade_asset_increase,net_increase_in_placements,net_buyback,tax_levy_refund,net_original_insurance_cash,insurance_cash_amount,net_insurer_deposit_investment,subtotal_operate_cash_inflow,net_loan_and_advance_increase,saving_clients_decrease_amount,net_deposit_in_cb_and_ib,central_borrowing_decrease,other_money_increase,purchase_trade_asset_increase,repurchase_decrease,handling_charges_and_commission,goods_and_services_cash_paid,goods_sale_and_service_render_cash,net_cash_re_insurance,reserve_investment_decrease,original_compensation_paid,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_cash_flow,invest_withdrawal_cash,invest_proceeds,gain_from_disposal,subtotal_invest_cash_inflow,invest_cash_paid,impawned_loan_net_increase,fix_intan_other_asset_acqui_cash,subtotal_invest_cash_outflow,net_invest_cash_flow,finance_cash_flow,cash_from_invest,cash_from_bonds_issue,cash_from_borrowing,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,other_reason_effect_cash,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,net_profit_cashflow_adjustment,net_profit,assets_depreciation_reserves,fixed_assets_depreciation,intangible_assets_amortization,defferred_expense_amortization,fix_intan_other_asset_dispo_loss,fixed_asset_scrap_loss,fair_value_change_loss,financial_cost,invest_loss,deffered_tax_asset_decrease,deffered_tax_liability_increase,inventory_decrease,operate_receivables_decrease,operate_payable_increase,others,net_operate_cash_flow2,activities_not_relate_major,debt_to_capital,cbs_expiring_in_one_year,financial_lease_fixed_assets,change_info_cash,cash_at_end,cash_at_beginning,equivalents_at_end,equivalents_at_beginning,other_influence2,cash_equivalent_increase2,investment_property_depreciation,net_dec_finance_out,net_cash_received_from_proxy_secu,net_inc_finance_out,net_cash_paid_to_proxy_secu,net_dec_in_placements,credit_impairment_loss
3075,450000020,中国农业银行股份有限公司,601288.XSHG,601288,,01288,2014-04-26,2013-01-01,2013-03-31,2014-03-31,1,321003,定期报告,,0.0,0.0,4000000.0,0.0,,140939000000.0,,,,,,,,1027959000000.0,337729000000.0,,0.0,,0.0,,,57831000000.0,,,,,,,31759000000.0,9994000000.0,831314000000.0,196645000000.0,,82980000000.0,17030000000.0,,100370000000.0,212247000000.0,,8500000000.0,220747000000.0,-120377000000.0,,0.0,11559000000.0,,11559000000.0,,0.0,,11559000000.0,-1025000000.0,,86802000000.0,952935000000.0,1039737000000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
3077,450000020,中国农业银行股份有限公司,601288.XSHG,601288,,01288,2014-08-27,2013-01-01,2013-06-30,2014-06-30,1,321003,定期报告,,0.0,0.0,24000000.0,0.0,,286298000000.0,,,,,,,,1057290000000.0,514808000000.0,,0.0,,0.0,,,105825000000.0,,,,,,,53602000000.0,61093000000.0,1214876000000.0,-157586000000.0,,271517000000.0,40392000000.0,,312526000000.0,450725000000.0,,9102000000.0,459827000000.0,-147301000000.0,,0.0,58410000000.0,,58410000000.0,,0.0,34217000000.0,24193000000.0,-2187000000.0,,-282881000000.0,952936000000.0,670055000000.0,,92384000000.0,22471000000.0,7326000000.0,610000000.0,508000000.0,-84000000.0,,-613000000.0,-42742000000.0,-638000000.0,,,,-1094689000000.0,862960000000.0,-5079000000.0,-157586000000.0,,,,,,670055000000.0,952936000000.0,,,,-282881000000.0,,,,,,,
3079,450000020,中国农业银行股份有限公司,601288.XSHG,601288,,01288,2014-10-31,2013-01-01,2013-09-30,2014-09-30,1,321003,定期报告,,0.0,0.0,44000000.0,0.0,,430550000000.0,,,,,,,,1436910000000.0,678648000000.0,,0.0,,0.0,,,155100000000.0,,,,,,,77297000000.0,72265000000.0,1333343000000.0,103567000000.0,,477726000000.0,69878000000.0,,548739000000.0,752428000000.0,,15289000000.0,767717000000.0,-218978000000.0,,0.0,78421000000.0,,78421000000.0,,50830000000.0,90933000000.0,-12512000000.0,-2156000000.0,,-130079000000.0,952936000000.0,822857000000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
3081,450000020,中国农业银行股份有限公司,601288.XSHG,601288,,01288,2015-03-25,2013-01-01,2013-12-31,2014-12-31,1,321003,定期报告,,0.0,893478000000.0,38000000.0,0.0,,583655000000.0,,,,,,,,1679177000000.0,795948000000.0,,187328000000.0,,0.0,,,206405000000.0,,,,,,,106818000000.0,83203000000.0,1646298000000.0,32879000000.0,,634630000000.0,99120000000.0,,734931000000.0,891097000000.0,,28170000000.0,919267000000.0,-184336000000.0,,0.0,118771000000.0,,118771000000.0,,50832000000.0,103707000000.0,15064000000.0,-2744000000.0,,-139137000000.0,952936000000.0,813799000000.0,,166211000000.0,52990000000.0,15119000000.0,1234000000.0,1108000000.0,,,2084000000.0,8493000000.0,36000000.0,,,,-1259368000000.0,1158021000000.0,-113049000000.0,32879000000.0,,,,,,,,813799000000.0,952936000000.0,,-139137000000.0,,,,,,,
3082,450000020,中国农业银行股份有限公司,601288.XSHG,601288,,01288,2014-04-26,2014-01-01,2014-03-31,2014-03-31,0,321003,定期报告,,0.0,0.0,18000000.0,0.0,,157311000000.0,,,,,,,,899799000000.0,327051000000.0,,0.0,,0.0,,,66812000000.0,,,,,,,33063000000.0,11589000000.0,727525000000.0,172274000000.0,,101209000000.0,21012000000.0,,122388000000.0,174328000000.0,,5027000000.0,179355000000.0,-56967000000.0,,0.0,38963000000.0,,38963000000.0,,0.0,38211000000.0,752000000.0,587000000.0,,116646000000.0,813799000000.0,930445000000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
3083,450000020,中国农业银行股份有限公司,601288.XSHG,601288,,01288,2015-04-29,2014-01-01,2014-03-31,2015-03-31,1,321003,定期报告,,0.0,0.0,18000000.0,0.0,,157311000000.0,,,,,,,,899799000000.0,327051000000.0,,0.0,,0.0,,,66812000000.0,,,,,,,33063000000.0,11589000000.0,727525000000.0,172274000000.0,,101209000000.0,21012000000.0,,122388000000.0,174328000000.0,,5027000000.0,179355000000.0,-56967000000.0,,0.0,38963000000.0,,38963000000.0,,0.0,38211000000.0,752000000.0,587000000.0,,116646000000.0,813799000000.0,930445000000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
3084,450000020,中国农业银行股份有限公司,601288.XSHG,601288,,01288,2014-08-27,2014-01-01,2014-06-30,2014-06-30,0,321003,定期报告,,0.0,0.0,37000000.0,0.0,,315564000000.0,,,,,,,,1675978000000.0,621335000000.0,,0.0,,0.0,,,117197000000.0,,,,,,,56042000000.0,67089000000.0,1196380000000.0,479598000000.0,,280469000000.0,45570000000.0,,326691000000.0,421384000000.0,,9019000000.0,430403000000.0,-103712000000.0,,0.0,106204000000.0,,106204000000.0,,0.0,103011000000.0,3193000000.0,656000000.0,,379735000000.0,813799000000.0,1193534000000.0,,104067000000.0,28939000000.0,8069000000.0,664000000.0,601000000.0,-208000000.0,,-5049000000.0,-54634000000.0,-25000000.0,,,,-913874000000.0,1313095000000.0,-2047000000.0,479598000000.0,,,,,,1193534000000.0,813799000000.0,,,,379735000000.0,,,,,,,
3085,450000020,中国农业银行股份有限公司,601288.XSHG,601288,,01288,2015-08-28,2014-01-01,2014-06-30,2015-06-30,1,321003,定期报告,,0.0,0.0,37000000.0,0.0,,315564000000.0,,,,,,,,1675978000000.0,621335000000.0,,0.0,,0.0,,,117197000000.0,,,,,,,56042000000.0,67089000000.0,1196380000000.0,479598000000.0,,280469000000.0,45570000000.0,,326691000000.0,421384000000.0,,9019000000.0,430403000000.0,-103712000000.0,,0.0,106204000000.0,,106204000000.0,,0.0,103011000000.0,3193000000.0,656000000.0,,379735000000.0,813799000000.0,1193534000000.0,,104067000000.0,28939000000.0,8069000000.0,664000000.0,601000000.0,,,-5049000000.0,0.0,-25000000.0,,,,-913874000000.0,1313095000000.0,-56889000000.0,479598000000.0,,,,,,1193534000000.0,813799000000.0,,,0.0,379735000000.0,,,,,,,
3086,450000020,中国农业银行股份有限公司,601288.XSHG,601288,,01288,2014-10-31,2014-01-01,2014-09-30,2014-09-30,0,321003,定期报告,,0.0,0.0,100037000000.0,0.0,,475485000000.0,,,,,,,,1682249000000.0,781438000000.0,,0.0,,0.0,,,174867000000.0,,,,,,,82015000000.0,78730000000.0,1616651000000.0,65598000000.0,,353766000000.0,78915000000.0,,433290000000.0,591719000000.0,,13851000000.0,605570000000.0,-172280000000.0,,0.0,206701000000.0,,206701000000.0,,57489000000.0,206119000000.0,582000000.0,186000000.0,,-105914000000.0,813799000000.0,707885000000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
3087,450000020,中国农业银行股份有限公司,601288.XSHG,601288,,01288,2015-10-24,2014-01-01,2014-09-30,2015-09-30,1,321003,定期报告,,0.0,0.0,100037000000.0,0.0,,475485000000.0,,,,,,,,1682249000000.0,781438000000.0,,0.0,,0.0,,,174867000000.0,,,,,,,82015000000.0,78730000000.0,1616651000000.0,65598000000.0,,353766000000.0,78915000000.0,,433290000000.0,591719000000.0,,13851000000.0,605570000000.0,-172280000000.0,,0.0,206701000000.0,,206701000000.0,42000000.0,57489000000.0,206119000000.0,582000000.0,186000000.0,,-105914000000.0,813799000000.0,707885000000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
