id,code,statDate,pubDate,statDate.1,cash_equivalents,settlement_provi,lend_capital,trading_assets,bill_receivable,account_receivable,advance_payment,insurance_receivables,reinsurance_receivables,reinsurance_contract_reserves_receivable,interest_receivable,dividend_receivable,other_receivable,bought_sellback_assets,inventories,non_current_asset_in_one_year,other_current_assets,total_current_assets,loan_and_advance,hold_for_sale_assets,hold_to_maturity_investments,longterm_receivable_account,longterm_equity_invest,investment_property,fixed_assets,constru_in_process,construction_materials,fixed_assets_liquidation,biological_assets,oil_gas_assets,intangible_assets,development_expenditure,good_will,long_deferred_expense,deferred_tax_assets,other_non_current_assets,total_non_current_assets,total_assets,shortterm_loan,borrowing_from_centralbank,deposit_in_interbank,borrowing_capital,trading_liability,notes_payable,accounts_payable,advance_peceipts,sold_buyback_secu_proceeds,commission_payable,salaries_payable,taxs_payable,interest_payable,dividend_payable,other_payable,reinsurance_payables,insurance_contract_reserves,proxy_secu_proceeds,receivings_from_vicariously_sold_securities,non_current_liability_in_one_year,other_current_liability,total_current_liability,longterm_loan,bonds_payable,longterm_account_payable,specific_account_payable,estimate_liability,deferred_tax_liability,other_non_current_liability,total_non_current_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,specific_reserves,surplus_reserve_fund,ordinary_risk_reserve_fund,retained_profit,foreign_currency_report_conv_diff,equities_parent_company_owners,minority_interests,total_owner_equities,total_sheet_owner_equities,other_comprehensive_income,deferred_earning,loan_and_advance_current_assets,derivative_financial_asset,hold_sale_asset,loan_and_advance_noncurrent_assets,derivative_financial_liability,hold_sale_liability,estimate_liability_current,deferred_earning_current,preferred_shares_noncurrent,pepertual_liability_noncurrent,longterm_salaries_payable,other_equity_tools,preferred_shares_equity,pepertual_liability_equity,receivable_fin,usufruct_assets,contract_assets,bond_invest,other_bond_invest,other_equity_tools_invest,other_non_current_financial_assets,contract_liability,lease_liability,requested_period
90137,601288.XSHG,2014-03-31,2014-04-26,2014-03-31,3244048000000.0,,382171000000.0,333481000000.0,,,,,,0.0,86684000000.0,,,735891000000.0,,,,,,785585000000.0,1578715000000.0,,,,149395000000.0,,,,,,26466000000.0,,,,72400000000.0,,,15322116000000.0,0.0,122000000.0,13283235000000.0,172202000000.0,,,,,11486000000.0,,39681000000.0,64887000000.0,159213000000.0,,,,0.0,,,,,,,,,,7281000000.0,9000000.0,,,14416967000000.0,324794000000.0,82993000000.0,,,60687000000.0,139358000000.0,296703000000.0,-903000000.0,903632000000.0,1517000000.0,905149000000.0,15322116000000.0,,,,8282000000.0,,,6144000000.0,,,,,,,,,,,,,,,,,,,2014q1
90136,601288.XSHG,2014-06-30,2014-08-27,2014-06-30,3375243000000.0,,547064000000.0,351373000000.0,,,,,,0.0,95215000000.0,,,750986000000.0,,,,,,826749000000.0,1636625000000.0,,,,148126000000.0,,,,,,26139000000.0,,,,70334000000.0,,,16006612000000.0,0.0,141000000.0,13722216000000.0,231128000000.0,,,,,123922000000.0,,42385000000.0,32864000000.0,171223000000.0,,,,0.0,,,,,,,,,,8966000000.0,5000000.0,,,15098875000000.0,324794000000.0,92438000000.0,,,60689000000.0,156673000000.0,272499000000.0,-877000000.0,906216000000.0,1521000000.0,907737000000.0,16006612000000.0,,,,6592000000.0,,,5603000000.0,,,,,,,,,,,,,,,,,,,2014q2
90135,601288.XSHG,2014-09-30,2014-10-31,2014-09-30,3401078000000.0,,359904000000.0,396213000000.0,,,,,,0.0,97807000000.0,,,566629000000.0,,,,,,884259000000.0,1674298000000.0,,,,148410000000.0,,,,,,25853000000.0,,,,73182000000.0,,,15959249000000.0,0.0,100141000000.0,13521976000000.0,234667000000.0,,,,,35644000000.0,,43306000000.0,45775000000.0,185783000000.0,,,,0.0,,,,,,,,,,9822000000.0,43000000.0,,,15000556000000.0,324794000000.0,94957000000.0,,,60689000000.0,156666000000.0,320913000000.0,-895000000.0,957124000000.0,1569000000.0,958693000000.0,15959249000000.0,,,,6280000000.0,,,6793000000.0,,,,,,,,,,,,,,,,,,,2014q3
90134,601288.XSHG,2014-12-31,2015-03-25,2014-12-31,3315870000000.0,,407062000000.0,414660000000.0,,,,,,0.0,97948000000.0,,,509418000000.0,,,,,,927903000000.0,1710950000000.0,,,,154950000000.0,,,,,,26117000000.0,,,,78640000000.0,,,15974152000000.0,0.0,80121000000.0,13364538000000.0,224923000000.0,372493000000.0,,,,131021000000.0,,40511000000.0,48873000000.0,192876000000.0,,,,0.0,,,,,,,,,,13902000000.0,43000000.0,,,14941533000000.0,324794000000.0,98773000000.0,,,78594000000.0,156707000000.0,329989000000.0,,1031066000000.0,1553000000.0,1032619000000.0,15974152000000.0,2265000000.0,,,7195000000.0,,,7240000000.0,,,,,,,39944000000.0,,,,,,,,,,,,2014q4
90133,601288.XSHG,2015-03-31,2015-04-29,2015-03-31,3508041000000.0,,372234000000.0,392740000000.0,,,,,,0.0,104471000000.0,,,656545000000.0,,,,,,982018000000.0,1808923000000.0,,,,152378000000.0,,,,,,25775000000.0,,,,81820000000.0,,,16836530000000.0,0.0,100110000000.0,14237244000000.0,264169000000.0,,,,,6961000000.0,,38440000000.0,57911000000.0,184772000000.0,,,,0.0,,,,,,,,,,14241000000.0,6000000.0,,,15711010000000.0,324794000000.0,98773000000.0,,,78614000000.0,156783000000.0,384009000000.0,,1123672000000.0,1848000000.0,1125520000000.0,16836530000000.0,80699000000.0,,,7925000000.0,,,8266000000.0,,,,,,,,,,,,,,,,,,,2015q1
90132,601288.XSHG,2015-06-30,2015-08-28,2015-06-30,3596203000000.0,,375428000000.0,399935000000.0,,,,,,0.0,108340000000.0,,,647110000000.0,,,,,,1002482000000.0,2064944000000.0,,153000000.0,,150244000000.0,,,,,,25963000000.0,,1381000000.0,,81183000000.0,,,17459554000000.0,0.0,1705000000.0,14765535000000.0,290941000000.0,343092000000.0,,,,98010000000.0,,40199000000.0,32246000000.0,193887000000.0,,,,0.0,,,,,,,,,,15040000000.0,3000000.0,,,16337512000000.0,324794000000.0,98773000000.0,,,78639000000.0,261800000000.0,356323000000.0,,1120329000000.0,1713000000.0,1122042000000.0,17459554000000.0,,,,7581000000.0,,,8219000000.0,,,,,,,,,,,,,,,,,,,2015q2
90131,601288.XSHG,2015-09-30,2015-10-24,2015-09-30,3408722000000.0,,438910000000.0,412789000000.0,,,,,,0.0,103858000000.0,,,600097000000.0,,,,,,1015701000000.0,2268457000000.0,,284000000.0,,149230000000.0,,,,,,25749000000.0,,,,81862000000.0,,,17709510000000.0,0.0,16250000000.0,14894589000000.0,298403000000.0,,,,,118437000000.0,,41291000000.0,43264000000.0,211893000000.0,,,,0.0,,,,,,,,,,16446000000.0,1000000.0,,,16534383000000.0,324794000000.0,98773000000.0,,,78640000000.0,175524000000.0,405224000000.0,,1173505000000.0,1622000000.0,1175127000000.0,17709510000000.0,10651000000.0,,,11645000000.0,,,9022000000.0,,,,,,,79899000000.0,,,,,,,,,,,,2015q3
90130,601288.XSHG,2015-12-31,2016-04-01,2015-12-31,3284980000000.0,,504252000000.0,439261000000.0,,,,,,0.0,104775000000.0,,,471809000000.0,,,,,,1214542000000.0,2300824000000.0,,273000000.0,,156178000000.0,,,,,,25776000000.0,,,,81548000000.0,,,17791393000000.0,0.0,60599000000.0,14760261000000.0,315759000000.0,,,,,88804000000.0,,39890000000.0,45214000000.0,225383000000.0,,,,0.0,,,,,,,,,,17682000000.0,111000000.0,,,16579508000000.0,324794000000.0,98773000000.0,,,96748000000.0,175606000000.0,412005000000.0,,1210091000000.0,1794000000.0,1211885000000.0,17791393000000.0,22266000000.0,,,16038000000.0,,,12192000000.0,,,,,,,79899000000.0,,,,,,,,,,,,2015q4
90129,601288.XSHG,2016-03-31,2016-04-29,2016-03-31,3346602000000.0,,328657000000.0,483192000000.0,,,,,,0.0,115167000000.0,,,519193000000.0,,,,,,1304277000000.0,2455824000000.0,,271000000.0,,153031000000.0,,,,,,25419000000.0,,,,78402000000.0,,,18413470000000.0,0.0,117103000000.0,15418289000000.0,215927000000.0,358481000000.0,,,,125401000000.0,,35506000000.0,50289000000.0,215852000000.0,,,,0.0,,,,,,,336114000000.0,,,16431000000.0,12000000.0,,,17150375000000.0,324794000000.0,98773000000.0,,,96781000000.0,276804000000.0,464449000000.0,,1261601000000.0,1494000000.0,1263095000000.0,18413470000000.0,,,,14429000000.0,,,14225000000.0,,,,,,,,,,,,,,,,,,,2016q1
95488,601288.XSHG,2016-06-30,2016-08-27,2016-06-30,3188069000000.0,,368411000000.0,444793000000.0,,,,,,0.0,109430000000.0,,,534840000000.0,,,,,,1345567000000.0,2662523000000.0,,270000000.0,,150651000000.0,,,,,,25323000000.0,,,,78900000000.0,,,18680221000000.0,0.0,66038000000.0,15660752000000.0,281375000000.0,312899000000.0,,,,161247000000.0,,36688000000.0,18350000000.0,217250000000.0,,,,0.0,,,,,,,344094000000.0,,,15410000000.0,2000000.0,,,17421419000000.0,324794000000.0,98773000000.0,,,96811000000.0,198148000000.0,438172000000.0,,1256333000000.0,2469000000.0,1258802000000.0,18680221000000.0,19736000000.0,,,19044000000.0,,,22137000000.0,,,,,,,79899000000.0,79899000000.0,,,,,,,,,,,2016q2
