id,code,statDate,pubDate,statDate.1,cash_equivalents,settlement_provi,lend_capital,trading_assets,bill_receivable,account_receivable,advance_payment,insurance_receivables,reinsurance_receivables,reinsurance_contract_reserves_receivable,interest_receivable,dividend_receivable,other_receivable,bought_sellback_assets,inventories,non_current_asset_in_one_year,other_current_assets,total_current_assets,loan_and_advance,hold_for_sale_assets,hold_to_maturity_investments,longterm_receivable_account,longterm_equity_invest,investment_property,fixed_assets,constru_in_process,construction_materials,fixed_assets_liquidation,biological_assets,oil_gas_assets,intangible_assets,development_expenditure,good_will,long_deferred_expense,deferred_tax_assets,other_non_current_assets,total_non_current_assets,total_assets,shortterm_loan,borrowing_from_centralbank,deposit_in_interbank,borrowing_capital,trading_liability,notes_payable,accounts_payable,advance_peceipts,sold_buyback_secu_proceeds,commission_payable,salaries_payable,taxs_payable,interest_payable,dividend_payable,other_payable,reinsurance_payables,insurance_contract_reserves,proxy_secu_proceeds,receivings_from_vicariously_sold_securities,non_current_liability_in_one_year,other_current_liability,total_current_liability,longterm_loan,bonds_payable,longterm_account_payable,specific_account_payable,estimate_liability,deferred_tax_liability,other_non_current_liability,total_non_current_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,specific_reserves,surplus_reserve_fund,ordinary_risk_reserve_fund,retained_profit,foreign_currency_report_conv_diff,equities_parent_company_owners,minority_interests,total_owner_equities,total_sheet_owner_equities,other_comprehensive_income,deferred_earning,loan_and_advance_current_assets,derivative_financial_asset,hold_sale_asset,loan_and_advance_noncurrent_assets,derivative_financial_liability,hold_sale_liability,estimate_liability_current,deferred_earning_current,preferred_shares_noncurrent,pepertual_liability_noncurrent,longterm_salaries_payable,other_equity_tools,preferred_shares_equity,pepertual_liability_equity,receivable_fin,usufruct_assets,contract_assets,bond_invest,other_bond_invest,other_equity_tools_invest,other_non_current_financial_assets,contract_liability,lease_liability,requested_period
89083,601009.XSHG,2014-03-31,2014-04-30,2014-03-31,85811390478.83,,1967992340.0,5357016770.52,,,,,,0.0,3875044210.2,,,64964969028.23,,,,,,44758037334.54,40106316476.22,,2246164576.46,23610757.77,,,,,,,112339824.55,,,,940307096.3,,,504164186076.93,0.0,100000000.0,424123990074.73,11174088589.27,,,,,22527059023.83,,785612100.89,744694194.39,4697232473.08,,,,0.0,,,,,,,10279016197.23,,,,,,,475430112370.23,2968933194.0,9466361186.91,,,1578087548.43,5075391097.53,9367245824.88,,28456018851.75,278054854.95,28734073706.7,504164186076.93,,,,460493620.82,,,286888747.9,,,,,,,,,,,,,,,,,,,2014q1
89082,601009.XSHG,2014-06-30,2014-08-27,2014-06-30,86992396000.0,,2961949000.0,6209229000.0,,,,,,0.0,4271791000.0,,,40170868000.0,,,,,,42601813000.0,53643056000.0,,2300279000.0,20479000.0,,,,,,,109918000.0,,,,861129000.0,,,513732876000.0,0.0,1480000000.0,428507879000.0,14382196000.0,,,,,17852684000.0,,1038677000.0,940398000.0,6194570000.0,,,,0.0,,,,,,,11268751000.0,,,,,,,484256723000.0,2968933000.0,10102942000.0,,,2025518000.0,5075391000.0,9000875000.0,,29173659000.0,302494000.0,29476153000.0,513732876000.0,,,,384994000.0,,,371465000.0,,,,,,,,,,,,,,,,,,,2014q2
89081,601009.XSHG,2014-09-30,2014-10-29,2014-09-30,80026087470.16,,7007711040.0,6679494297.17,,,,,,0.0,4854849119.04,,,33095282564.07,,,,,,44221361121.15,64644341598.79,,2291927582.37,19517576.79,,,,,,,107636059.34,,,,1034578547.79,,,546287172065.45,0.0,1630000000.0,434961833595.16,14211505866.72,,,,,33370719895.46,,1134656689.91,1174780855.55,6501966541.5,,,,0.0,,,,,,,18974986918.16,,,,,,,515310328018.5,2968933194.0,10354355056.21,,,2025517467.11,5020524282.19,10294257397.21,,30663587396.72,313256650.23,30976844046.95,546287172065.45,,,,546004661.0,,,631145830.34,,,,,,,,,,,,,,,,,,,2014q3
89080,601009.XSHG,2014-12-31,2015-04-28,2014-12-31,91877190000.0,,7001201000.0,8269534000.0,,,,,,0.0,5090628000.0,,,14497978000.0,,,,,,55363967000.0,67056146000.0,,2429971000.0,18556000.0,3652775000.0,,,,,,118867000.0,,,,1091852000.0,,,573150181000.0,0.0,1830000000.0,452902347000.0,8625185000.0,,,,,30907273000.0,,1273045000.0,1139564000.0,6704392000.0,,,,0.0,,,,,,,33856401000.0,,,,,,,540366394000.0,2968933000.0,10354248000.0,,,2025517000.0,6348380000.0,10469947000.0,,32448913000.0,334874000.0,32783787000.0,573150181000.0,281888000.0,,,763809000.0,,,676541000.0,,,,,,,,,,,,,,,,,,,2014q4
89079,601009.XSHG,2015-03-31,2015-04-28,2015-03-31,113271846000.0,,5604988000.0,11090337000.0,,,,,,0.0,5470817000.0,,,15141092000.0,,,,,,73391003000.0,66966788000.0,,2513432000.0,17594000.0,4132625000.0,,,,,,114375000.0,,,,1475679000.0,,,662295689000.0,0.0,3200000000.0,505364562000.0,15541122000.0,,,,,35611824000.0,,1130774000.0,1585791000.0,6683093000.0,,,,0.0,,,,,,,55240685000.0,,,,,,,627997108000.0,2968933000.0,10354248000.0,,,2025517000.0,6349228000.0,12242546000.0,,33946888000.0,351693000.0,34298581000.0,662295689000.0,6416000.0,,,1086375000.0,,,1266453000.0,,,,,,,,,,,,,,,,,,,2015q1
89078,601009.XSHG,2015-06-30,2015-07-29,2015-06-30,114197094000.0,,11037145000.0,18595152000.0,,,,,,0.0,6189485000.0,,,17999627000.0,,,,,,79362467000.0,68563258000.0,,2608688000.0,16632000.0,4225499000.0,,,,,,115365000.0,,,,1438755000.0,,,731301754000.0,0.0,2350000000.0,569178651000.0,28847536000.0,,,,,11043367000.0,,1387583000.0,1240101000.0,7547862000.0,,,,0.0,,,,,,,59433041000.0,,,,,,,686970582000.0,3365955000.0,17879226000.0,,,2582176000.0,6670646000.0,13477888000.0,,43975891000.0,355281000.0,44331172000.0,731301754000.0,,,,1786065000.0,,,2045069000.0,,,,,,,,,,,,,,,,,,,2015q2
89077,601009.XSHG,2015-09-30,2015-10-29,2015-09-30,109547164000.0,,3164501000.0,22098312000.0,,,,,,0.0,6029920000.0,,,27614149000.0,,,,,,92416569000.0,73586427000.0,,2694277000.0,15671000.0,4276690000.0,,,,,,154760000.0,,,,1397946000.0,,,770196655000.0,0.0,2400000000.0,579740592000.0,12603076000.0,,,,,39114903000.0,,1879753000.0,1318988000.0,7780376000.0,,,,0.0,,,,,,,76341539000.0,,,,,,,725537480000.0,3365955000.0,17879226000.0,,,2582176000.0,7055719000.0,13404020000.0,,44287096000.0,372079000.0,44659175000.0,770196655000.0,,,,2388269000.0,,,1986574000.0,,,,,,,,,,,,,,,,,,,2015q3
89076,601009.XSHG,2015-12-31,2016-04-28,2015-12-31,106424492000.0,,3947399000.0,19551593000.0,,,,,,0.0,6740864000.0,,,8966907000.0,,,,,,110546276000.0,85577333000.0,,2765819000.0,14709000.0,4499684000.0,,,,,,179440000.0,,,,1474192000.0,,,805020239000.0,0.0,4250000000.0,602603050000.0,5039386000.0,,,,,28631614000.0,,1873458000.0,2104459000.0,7692565000.0,,,,0.0,,,,,,,86887191000.0,,,,,,,752606315000.0,3365956000.0,17879226000.0,,,2582176000.0,15565014000.0,12634152000.0,,52026524000.0,387400000.0,52413924000.0,805020239000.0,,,,2329577000.0,,,2032063000.0,,,,,,,,,,,,,,,,,,,2015q4
89075,601009.XSHG,2016-03-31,2016-04-28,2016-03-31,131744087000.0,,8045862000.0,30531671000.0,,,,,,0.0,7217137000.0,,,3532186000.0,,,,,,96785859000.0,98899175000.0,,2842634000.0,13747000.0,4658816000.0,,,,,,177167000.0,,,,1989673000.0,,,966741928000.0,0.0,8930000000.0,745717532000.0,13267010000.0,,,,,3759879000.0,,1673214000.0,2408786000.0,8155827000.0,,,,0.0,,,,,,,123334145000.0,,,,,,,912400905000.0,3365956000.0,17879226000.0,,,2582176000.0,15355967000.0,14751335000.0,,53934660000.0,406363000.0,54341023000.0,966741928000.0,,,,1999079000.0,,,2093791000.0,,,,,,,,,,,,,,,,,,,2016q1
96065,601009.XSHG,2016-06-30,2016-08-31,2016-06-30,151090833000.0,,6547541000.0,32421903000.0,,,,,,0.0,7487592000.0,,,2797700000.0,,,,,,108706865000.0,99996898000.0,,2894482000.0,12785000.0,4977982000.0,,,,,,178372000.0,,,,2289869000.0,,,1015248859000.0,0.0,15530000000.0,726723814000.0,14119567000.0,,,,,60767438000.0,,2168736000.0,1910138000.0,9181738000.0,,,,0.0,,,,,,,124690711000.0,,,,,,,960408620000.0,6058720000.0,15186462000.0,,,3272607000.0,8948393000.0,14955883000.0,,54416537000.0,423702000.0,54840239000.0,1015248859000.0,1120662000.0,,,2626200000.0,,,2283803000.0,,,,124690711000.0,,,4873810000.0,4873810000.0,,,,,,,,,,,2016q2
