id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operating_revenue,interest_net_revenue,interest_income,interest_expense,commission_net_income,commission_income,commission_expense,agent_security_income,sell_security_income,manage_income,premiums_earned,assurance_income,premiums_income,premiums_expense,prepare_money,investment_income,invest_income_associates,fair_value_variable_income,exchange_income,other_income,operation_expense,refunded_premiums,compensate_loss,compensation_back,insurance_reserve,insurance_reserve_back,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,commission_expense2,operation_manage_fee,separate_fee,asset_impairment_loss,other_cost,operating_profit,subsidy_income,non_operating_revenue,non_operating_expense,other_items_influenced_profit,total_profit,income_tax_expense,other_influence_net_profit,net_profit,np_parent_company_owners,minority_profit,eps,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,other_earnings,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss
1201,300022943,江苏张家港农村商业银行股份有限公司,002839.XSHE,002839,,,2017-04-28,2016-01-01,2016-03-31,2017-03-31,1,321003,定期报告,642978900.73,496246588.37,918382333.21,422135744.84,30797525.06,33610040.49,2812515.43,,,,,,,,,116505284.5,10950000.0,-4228247.18,2240000.0,1417749.98,443285333.17,,,,,,,,25737553.4,,231759735.27,,185788044.5,,199693567.56,,3158160.02,598612.49,,202253115.09,7361342.26,,194891772.83,191979199.88,2912572.95,,0.12,0.12,-9663107.36,185228665.47,182316092.52,2912572.95,,,,,
1203,300022943,江苏张家港农村商业银行股份有限公司,002839.XSHE,002839,,,2017-08-23,2016-01-01,2016-06-30,2017-06-30,1,321003,定期报告,1188527733.99,908224497.68,1775450292.58,867225794.9,60650958.71,66145542.51,5494583.8,,,,,,,,,214559409.5,43912832.72,-5570110.75,6071115.54,4591863.31,854920427.72,,,,,,,,36110659.11,,444808988.93,,373468339.68,532440.0,337244906.27,,141509.04,616869.62,,336769545.69,-2476337.73,,339245883.42,333226990.59,6018892.83,,0.2,0.2,-87148174.78,252097708.64,246078815.81,6018892.83,3637600.0,,,,
1205,300022943,江苏张家港农村商业银行股份有限公司,002839.XSHE,002839,,,2017-10-27,2016-01-01,2016-09-30,2017-09-30,1,321003,定期报告,1757349402.58,1405196525.24,2777102623.46,1371906098.22,91301952.28,99804861.77,8502909.49,,,,,,,,,249169692.6,60222709.16,-2679824.13,8741212.82,5619843.77,1232520414.02,,,,,,,,38870892.8,,678703423.85,,514413657.37,532440.0,528935888.56,,149163.37,1820883.36,,527264168.57,2578417.91,,524685750.66,515768640.7,8917109.96,,0.32,0.32,-46101920.62,478583830.04,469666720.08,8917109.96,4106900.0,,,,
1207,300022943,江苏张家港农村商业银行股份有限公司,002839.XSHE,002839,,,2018-03-24,2016-01-01,2016-12-31,2017-12-31,1,321003,定期报告,2439481249.48,1980826256.65,3837265032.59,1856438775.94,125096683.46,137049764.82,11953081.36,,,,,,,,,310362920.04,96017984.8,-10052839.68,14724736.08,18523492.93,1764153057.51,,,,,,,,48157006.39,,904861248.46,,811134802.66,,675328191.97,,15317523.55,2250292.41,,688395423.11,-7405499.86,,695800922.97,689470806.21,6330116.76,,0.42,0.42,-227692329.71,468108593.26,461778476.5,6330116.76,0.0,,,,
1208,300022943,江苏张家港农村商业银行股份有限公司,002839.XSHE,002839,,,2017-04-28,2017-01-01,2017-03-31,2017-03-31,0,321003,定期报告,603401658.16,519207809.33,1001511191.43,482303382.1,37418553.53,42066386.98,4647833.45,,,,,,,,,40479569.06,10890409.76,2581047.29,2776699.14,937979.81,397349971.69,,,,,,,,3090608.92,,230437799.96,,163821562.81,,206051686.47,,2778551.06,414588.32,,208415649.21,4078763.38,,204336885.83,203729264.47,607621.36,,0.12,0.12,-96792109.56,107544776.27,106937154.91,607621.36,,,,,
1209,300022943,江苏张家港农村商业银行股份有限公司,002839.XSHE,002839,,,2017-08-23,2017-01-01,2017-06-30,2017-06-30,0,321003,定期报告,1203492964.42,1026535629.95,2040674821.15,1014139191.2,68898674.64,79543548.92,10644874.28,,,,,,,,,98412411.49,43563827.57,605111.12,5308174.65,3732962.57,863226846.18,,,,,,,,8231241.58,,428993441.14,,426002163.46,,342778118.24,,876638.13,1285078.15,,342369678.22,-9962352.79,,352332031.01,351745460.15,586570.86,,0.2,0.2,-257238489.5,95093541.51,94506970.65,586570.86,2512000.0,,,,
1210,300022943,江苏张家港农村商业银行股份有限公司,002839.XSHE,002839,,,2017-10-27,2017-01-01,2017-09-30,2017-09-30,0,321003,定期报告,1846499449.34,1595354047.02,3084229407.67,1488875360.65,97896468.27,114121534.42,16225066.15,,,,,,,,,129221623.65,66884500.0,7841671.02,9771583.06,6414056.32,1326080552.52,,,,,,,,12711531.23,,648347984.07,,665021037.22,,522930896.82,,31940418.51,1429606.85,,553441708.48,-5743873.44,,559185581.92,557275772.82,1909809.1,,0.31,0.31,-278965640.23,280219941.69,278310132.59,1909809.1,2512000.0,,,,
1211,300022943,江苏张家港农村商业银行股份有限公司,002839.XSHE,002839,,,2018-03-24,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,2413577974.9,2124637764.24,4194577156.1,2069939391.86,113819454.83,140624438.41,26804983.58,,,,,,,,,151206874.01,86500454.19,3575478.37,8155188.73,12183214.72,1699377094.3,,,,,,,,18081866.69,,876877795.5,,804417432.11,,717618320.6,,32684561.26,2556514.15,,747746367.71,-6544868.38,,754291236.09,763102278.7,-8811042.61,,0.43,0.43,-364133193.74,390158042.35,398969084.96,-8811042.61,3417440.0,,,,
4130,300022943,江苏张家港农村商业银行股份有限公司,002839.XSHE,002839,,,2018-04-24,2017-01-01,2017-03-31,2018-03-31,1,321003,定期报告,603401658.16,519207809.33,1001511191.43,482303382.1,37418553.53,42066386.98,4647833.45,,,,,,,,,40479569.06,10890409.76,2581047.29,2776699.14,937979.81,397349971.69,,,,,,,,3090608.92,,230437799.96,,163821562.81,,206051686.47,,2778551.06,414588.32,,208415649.21,4078763.38,,204336885.83,203729264.47,607621.36,,0.12,0.12,-96792109.56,107544776.27,106937154.91,607621.36,,,204336885.83,,
4131,300022943,江苏张家港农村商业银行股份有限公司,002839.XSHE,002839,,,2018-04-24,2018-01-01,2018-03-31,2018-03-31,0,321003,定期报告,634794256.75,584611820.92,1058786291.89,474174470.97,25641527.6,30178736.94,4537209.34,,,,,,,,,24579239.04,19500000.0,-1459952.1,631067.96,790553.33,386991537.91,,,,,,,,4206559.9,,238665695.53,,144119282.48,,247802718.84,,2852835.71,242502.29,,250413052.26,21368475.02,,229044577.24,228421710.23,622867.01,,0.13,0.13,152013991.24,381058568.48,380435701.47,622867.01,,,229044577.24,,
