code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
002936.XSHE,balance,2018-12-31,2018q4,,cash_equivalents,balance.csv,cash_equivalents,48381384000.0,48381384000.0,48381384000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,balance,2018-12-31,2018q4,,settlement_provi,balance.csv,settlement_provi,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,balance,2018-12-31,2018q4,,lend_capital,balance.csv,lend_capital,3768759000.0,3768759000.0,3768759000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,balance,2018-12-31,2018q4,,trading_assets,balance.csv,trading_assets,60032975000.0,60032975000.0,60032975000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,balance,2018-12-31,2018q4,,bill_receivable,balance.csv,bill_receivable,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,balance,2018-12-31,2018q4,,account_receivable,balance.csv,account_receivable,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,balance,2018-12-31,2018q4,,advance_payment,balance.csv,advance_payment,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,balance,2018-12-31,2018q4,,insurance_receivables,balance.csv,insurance_receivables,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,balance,2018-12-31,2018q4,,interest_receivable,balance.csv,interest_receivable,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,balance,2018-12-31,2018q4,,other_receivable,balance.csv,other_receivable,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,balance,2018-12-31,2018q4,,bought_sellback_assets,balance.csv,bought_sellback_assets,3452125000.0,3452125000.0,3452125000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,balance,2018-12-31,2018q4,,inventories,balance.csv,inventories,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,balance,2018-12-31,2018q4,,other_current_assets,balance.csv,other_current_assets,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,balance,2018-12-31,2018q4,,total_current_assets,balance.csv,total_current_assets,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,balance,2018-12-31,2018q4,,loan_and_advance,balance.csv,loan_and_advance,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,balance,2018-12-31,2018q4,,hold_for_sale_assets,balance.csv,hold_for_sale_assets,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,balance,2018-12-31,2018q4,,hold_to_maturity_investments,balance.csv,hold_to_maturity_investments,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,balance,2018-12-31,2018q4,,longterm_equity_invest,balance.csv,longterm_equity_invest,321081000.0,321081000.0,321081000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,balance,2018-12-31,2018q4,,investment_property,balance.csv,investment_property,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,balance,2018-12-31,2018q4,,fixed_assets,balance.csv,fixed_assets,2081350000.0,2081350000.0,2081350000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,balance,2018-12-31,2018q4,,constru_in_process,balance.csv,constru_in_process,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,balance,2018-12-31,2018q4,,intangible_assets,balance.csv,intangible_assets,739397000.0,739397000.0,739397000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,balance,2018-12-31,2018q4,,good_will,balance.csv,good_will,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,balance,2018-12-31,2018q4,,long_deferred_expense,balance.csv,long_deferred_expense,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,balance,2018-12-31,2018q4,,deferred_tax_assets,balance.csv,deferred_tax_assets,1947787000.0,1947787000.0,1947787000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,balance,2018-12-31,2018q4,,other_non_current_assets,balance.csv,other_non_current_assets,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,balance,2018-12-31,2018q4,,total_non_current_assets,balance.csv,total_non_current_assets,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,balance,2018-12-31,2018q4,,total_assets,balance.csv,total_assets,466142418000.0,466142418000.0,466142418000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,balance,2018-12-31,2018q4,,shortterm_loan,balance.csv,shortterm_loan,0.0,0.0,0.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,balance,2018-12-31,2018q4,,borrowing_from_centralbank,balance.csv,borrowing_from_centralbank,4196194000.0,4196194000.0,4196194000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,balance,2018-12-31,2018q4,,deposit_in_interbank,balance.csv,deposit_in_interbank,295156871000.0,295156871000.0,295156871000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,balance,2018-12-31,2018q4,,borrowing_capital,balance.csv,borrowing_capital,13652888000.0,13652888000.0,13652888000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,balance,2018-12-31,2018q4,,trading_liability,balance.csv,trading_liability,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,balance,2018-12-31,2018q4,,notes_payable,balance.csv,notes_payable,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
