code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
002936.XSHE,parent_balance,2018-12-31,2018q4,,deposit_in_ib,finance_balance_sheet_parent_current_only.csv,deposit_in_ib,1390883000.0,1390883000.0,1390883000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,parent_balance,2018-12-31,2018q4,,cash_equivalents,finance_balance_sheet_parent_current_only.csv,cash_equivalents,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,parent_balance,2018-12-31,2018q4,,deposit_client,finance_balance_sheet_parent_current_only.csv,deposit_client,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,parent_balance,2018-12-31,2018q4,,cash_in_cb,finance_balance_sheet_parent_current_only.csv,cash_in_cb,46041259000.0,46041259000.0,46041259000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,parent_balance,2018-12-31,2018q4,,settlement_provi,finance_balance_sheet_parent_current_only.csv,settlement_provi,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,parent_balance,2018-12-31,2018q4,,settlement_provi_client,finance_balance_sheet_parent_current_only.csv,settlement_provi_client,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,parent_balance,2018-12-31,2018q4,,lend_capital,finance_balance_sheet_parent_current_only.csv,lend_capital,1869155000.0,1869155000.0,1869155000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,parent_balance,2018-12-31,2018q4,,bought_sellback_assets,finance_balance_sheet_parent_current_only.csv,bought_sellback_assets,3452125000.0,3452125000.0,3452125000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,parent_balance,2018-12-31,2018q4,,interest_receivable,finance_balance_sheet_parent_current_only.csv,interest_receivable,0.0,0.0,0.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,parent_balance,2018-12-31,2018q4,,insurance_receivables,finance_balance_sheet_parent_current_only.csv,insurance_receivables,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,parent_balance,2018-12-31,2018q4,,loan_and_advance,finance_balance_sheet_parent_current_only.csv,loan_and_advance,153011647000.0,153011647000.0,153011647000.0,,identity_q1_or_ytd_diff,True,
