id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operating_revenue,interest_net_revenue,interest_income,interest_expense,commission_net_income,commission_income,commission_expense,agent_security_income,sell_security_income,manage_income,premiums_earned,assurance_income,premiums_income,premiums_expense,prepare_money,investment_income,invest_income_associates,fair_value_variable_income,exchange_income,other_income,operation_expense,refunded_premiums,compensate_loss,compensation_back,insurance_reserve,insurance_reserve_back,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,commission_expense2,operation_manage_fee,separate_fee,asset_impairment_loss,other_cost,operating_profit,subsidy_income,non_operating_revenue,non_operating_expense,other_items_influenced_profit,total_profit,income_tax_expense,other_influence_net_profit,net_profit,np_parent_company_owners,minority_profit,eps,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,other_earnings,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss
2530,430000001,平安银行股份有限公司,000001.XSHE,000001,,,2014-04-24,2013-01-01,2013-03-31,2014-03-31,1,321003,定期报告,10802000000.0,8707000000.0,20246000000.0,11539000000.0,1805000000.0,2029000000.0,224000000.0,,,,,,,,,240000000.0,,21000000.0,15000000.0,14000000.0,6085000000.0,,,,,,,,855000000.0,,4184000000.0,,1046000000.0,0.0,4717000000.0,,3000000.0,2000000.0,,4718000000.0,1129000000.0,,3589000000.0,3589000000.0,,,0.44,0.44,371000000.0,3960000000.0,,,,,,,
2532,430000001,平安银行股份有限公司,000001.XSHE,000001,,,2014-08-14,2013-01-01,2013-06-30,2014-06-30,1,321003,定期报告,23426000000.0,18528000000.0,43226000000.0,24698000000.0,4376000000.0,4891000000.0,515000000.0,,,,,,,,,510000000.0,17000000.0,-76000000.0,23000000.0,65000000.0,13532000000.0,,,,,,,,1824000000.0,,9106000000.0,,2602000000.0,0.0,9894000000.0,,18000000.0,6000000.0,,9906000000.0,2375000000.0,,7531000000.0,7531000000.0,,,0.77,0.77,84000000.0,7615000000.0,,,,,,,
2534,430000001,平安银行股份有限公司,000001.XSHE,000001,,,2014-10-24,2013-01-01,2013-09-30,2014-09-30,1,321003,定期报告,37345000000.0,29056000000.0,67487000000.0,38431000000.0,7415000000.0,8280000000.0,865000000.0,,,,,,,,,898000000.0,,17000000.0,-134000000.0,93000000.0,22038000000.0,,,,,,,,2936000000.0,,14776000000.0,,4326000000.0,0.0,15307000000.0,,86000000.0,8000000.0,,15385000000.0,3689000000.0,,11696000000.0,11696000000.0,,,1.19,1.19,-710000000.0,10986000000.0,10986000000.0,,,,,,
2536,430000001,平安银行股份有限公司,000001.XSHE,000001,,,2015-03-13,2013-01-01,2013-12-31,2014-12-31,1,321003,定期报告,52189000000.0,40688000000.0,93102000000.0,52414000000.0,10456000000.0,11821000000.0,1365000000.0,,,,,,,,,1140000000.0,102000000.0,-82000000.0,-163000000.0,150000000.0,32234000000.0,,,,,,,,4065000000.0,,21279000000.0,,6890000000.0,0.0,19955000000.0,,111000000.0,26000000.0,,20040000000.0,4809000000.0,,15231000000.0,15231000000.0,,,1.55,1.55,-1811000000.0,13420000000.0,,,,,,,
2537,430000001,平安银行股份有限公司,000001.XSHE,000001,,,2014-04-24,2014-01-01,2014-03-31,2014-03-31,0,321003,定期报告,16100000000.0,11550000000.0,27904000000.0,16354000000.0,3207000000.0,3879000000.0,672000000.0,,,,,,,,,2185000000.0,,-848000000.0,-37000000.0,43000000.0,9388000000.0,,,,,,,,1259000000.0,,6062000000.0,,2067000000.0,0.0,6712000000.0,,3000000.0,18000000.0,,6697000000.0,1643000000.0,,5054000000.0,5054000000.0,,,0.53,0.53,165000000.0,5219000000.0,,,,,,,
2538,430000001,平安银行股份有限公司,000001.XSHE,000001,,,2015-04-24,2014-01-01,2014-03-31,2015-03-31,1,321003,定期报告,16100000000.0,11550000000.0,27904000000.0,16354000000.0,3207000000.0,3879000000.0,672000000.0,,,,,,,,,1279000000.0,,58000000.0,-37000000.0,43000000.0,9388000000.0,,,,,,,,1259000000.0,,6062000000.0,,2067000000.0,0.0,6712000000.0,,3000000.0,18000000.0,,6697000000.0,1643000000.0,,5054000000.0,5054000000.0,,,0.37,0.37,165000000.0,5219000000.0,,,,,,,
2539,430000001,平安银行股份有限公司,000001.XSHE,000001,,,2014-08-14,2014-01-01,2014-06-30,2014-06-30,0,321003,定期报告,34733000000.0,24554000000.0,56950000000.0,32396000000.0,7771000000.0,8941000000.0,1170000000.0,,,,,,,,,2173000000.0,9000000.0,68000000.0,80000000.0,87000000.0,21388000000.0,,,,,,,,2681000000.0,,13055000000.0,,5652000000.0,0.0,13345000000.0,,17000000.0,34000000.0,,13328000000.0,3256000000.0,,10072000000.0,10072000000.0,,,0.88,0.88,310000000.0,10382000000.0,,,,,,,
2540,430000001,平安银行股份有限公司,000001.XSHE,000001,,,2015-08-14,2014-01-01,2014-06-30,2015-06-30,1,321003,定期报告,34733000000.0,24554000000.0,56950000000.0,32396000000.0,7771000000.0,8941000000.0,1170000000.0,,,,,,,,,2173000000.0,,68000000.0,80000000.0,87000000.0,21388000000.0,,,,,,,,2681000000.0,,13055000000.0,,5652000000.0,0.0,13345000000.0,,17000000.0,34000000.0,,13328000000.0,3256000000.0,,10072000000.0,10072000000.0,,,0.73,0.73,310000000.0,10382000000.0,,,,,,,
2541,430000001,平安银行股份有限公司,000001.XSHE,000001,,,2014-10-24,2014-01-01,2014-09-30,2014-09-30,0,321003,定期报告,54651000000.0,38418000000.0,87570000000.0,49152000000.0,12797000000.0,14473000000.0,1676000000.0,,,,,,,,,3305000000.0,,27000000.0,-53000000.0,157000000.0,33880000000.0,,,,,,,,4123000000.0,,20056000000.0,,9701000000.0,0.0,20771000000.0,,30000000.0,53000000.0,,20748000000.0,5054000000.0,,15694000000.0,15694000000.0,,,1.37,1.37,481000000.0,16175000000.0,16175000000.0,,,,,,
2542,430000001,平安银行股份有限公司,000001.XSHE,000001,,,2015-10-23,2014-01-01,2014-09-30,2015-09-30,1,321003,定期报告,54651000000.0,38418000000.0,87570000000.0,49152000000.0,12797000000.0,14473000000.0,1676000000.0,,,,,,,,,3305000000.0,,27000000.0,-53000000.0,157000000.0,33880000000.0,,,,,,,,4123000000.0,,20056000000.0,,9701000000.0,0.0,20771000000.0,,30000000.0,53000000.0,,20748000000.0,5054000000.0,,15694000000.0,15694000000.0,,,1.14,1.14,481000000.0,16175000000.0,,,,,,,
2543,430000001,平安银行股份有限公司,000001.XSHE,000001,,,2015-03-13,2014-01-01,2014-12-31,2014-12-31,0,321003,定期报告,73407000000.0,53046000000.0,119202000000.0,66156000000.0,17378000000.0,19706000000.0,2328000000.0,,,,,,,,,3168000000.0,28000000.0,-10000000.0,-388000000.0,213000000.0,47161000000.0,,,,,,,,5482000000.0,,26668000000.0,,15011000000.0,0.0,26246000000.0,,40000000.0,92000000.0,,26194000000.0,6392000000.0,,19802000000.0,19802000000.0,,,1.73,1.73,586000000.0,20388000000.0,,,,,,,
2544,430000001,平安银行股份有限公司,000001.XSHE,000001,,,2016-03-10,2014-01-01,2014-12-31,2015-12-31,1,321003,定期报告,73407000000.0,53046000000.0,119202000000.0,66156000000.0,17378000000.0,19706000000.0,2328000000.0,,,,,,,,,3168000000.0,,-10000000.0,-388000000.0,213000000.0,47161000000.0,,,,,,,,5482000000.0,,26668000000.0,,15011000000.0,0.0,26246000000.0,,40000000.0,92000000.0,,26194000000.0,6392000000.0,,19802000000.0,19802000000.0,,,1.44,1.44,,20388000000.0,,,,,,,
2545,430000001,平安银行股份有限公司,000001.XSHE,000001,,,2015-04-24,2015-01-01,2015-03-31,2015-03-31,0,321003,定期报告,20671000000.0,15144000000.0,32464000000.0,17320000000.0,5387000000.0,5967000000.0,580000000.0,,,,,,,,,464000000.0,,-58000000.0,-298000000.0,32000000.0,13224000000.0,,,,,,,,1572000000.0,,6901000000.0,,4751000000.0,0.0,7447000000.0,,2000000.0,12000000.0,,7437000000.0,1808000000.0,,5629000000.0,5629000000.0,,,0.41,0.41,126000000.0,5755000000.0,,,,,,,
2546,430000001,平安银行股份有限公司,000001.XSHE,000001,,,2016-04-21,2015-01-01,2015-03-31,2016-03-31,1,321003,定期报告,20671000000.0,15144000000.0,32464000000.0,17320000000.0,5387000000.0,5967000000.0,580000000.0,,,,,,,,,464000000.0,,-58000000.0,-298000000.0,32000000.0,13224000000.0,,,,,,,,1572000000.0,,6901000000.0,,4751000000.0,0.0,7447000000.0,,2000000.0,12000000.0,,7437000000.0,1808000000.0,,5629000000.0,5629000000.0,,,0.41,0.41,126000000.0,5755000000.0,,,,,,,
2547,430000001,平安银行股份有限公司,000001.XSHE,000001,,,2015-08-14,2015-01-01,2015-06-30,2015-06-30,0,321003,定期报告,46575000000.0,31118000000.0,65864000000.0,34746000000.0,13722000000.0,14961000000.0,1239000000.0,,,,,,,,,2104000000.0,9000000.0,85000000.0,-515000000.0,61000000.0,31308000000.0,,,,,,,,3380000000.0,,15005000000.0,,12923000000.0,0.0,15267000000.0,,13000000.0,21000000.0,,15259000000.0,3674000000.0,,11585000000.0,11585000000.0,,,0.84,0.84,394000000.0,11979000000.0,,,,,,,
2548,430000001,平安银行股份有限公司,000001.XSHE,000001,,,2016-08-12,2015-01-01,2015-06-30,2016-06-30,1,321003,定期报告,46575000000.0,31118000000.0,65864000000.0,34746000000.0,13722000000.0,14961000000.0,1239000000.0,,,,,,,,,2104000000.0,35000000.0,85000000.0,-515000000.0,61000000.0,31308000000.0,,,,,,,,3380000000.0,,15005000000.0,,12923000000.0,,15267000000.0,,13000000.0,21000000.0,,15259000000.0,3674000000.0,,11585000000.0,11585000000.0,,,0.7,0.7,394000000.0,11979000000.0,11979000000.0,,,,,,
2549,430000001,平安银行股份有限公司,000001.XSHE,000001,,,2015-10-23,2015-01-01,2015-09-30,2015-09-30,0,321003,定期报告,71152000000.0,48206000000.0,99225000000.0,51019000000.0,20223000000.0,22144000000.0,1921000000.0,,,,,,,,,3081000000.0,,97000000.0,-571000000.0,116000000.0,47847000000.0,,,,,,,,5046000000.0,,22866000000.0,,19935000000.0,0.0,23305000000.0,,21000000.0,40000000.0,,23286000000.0,5546000000.0,,17740000000.0,17740000000.0,,,1.27,1.27,495000000.0,18235000000.0,,,,,,,
2550,430000001,平安银行股份有限公司,000001.XSHE,000001,,,2016-10-21,2015-01-01,2015-09-30,2016-09-30,1,321003,定期报告,71152000000.0,48206000000.0,99225000000.0,51019000000.0,20223000000.0,22144000000.0,1921000000.0,,,,,,,,,3081000000.0,,97000000.0,-571000000.0,116000000.0,47847000000.0,,,,,,,,5046000000.0,,22866000000.0,,19935000000.0,0.0,23305000000.0,,21000000.0,40000000.0,0.0,23286000000.0,5546000000.0,0.0,17740000000.0,17740000000.0,,,1.06,1.06,495000000.0,18235000000.0,18235000000.0,,,,,,
2551,430000001,平安银行股份有限公司,000001.XSHE,000001,,,2016-03-10,2015-01-01,2015-12-31,2015-12-31,0,321003,定期报告,96163000000.0,66099000000.0,131649000000.0,65550000000.0,26445000000.0,29185000000.0,2740000000.0,,,,,,,,,3924000000.0,28000000.0,107000000.0,-573000000.0,161000000.0,67268000000.0,,,,,,,,6671000000.0,,30112000000.0,,30485000000.0,0.0,28895000000.0,,40000000.0,89000000.0,,28846000000.0,6981000000.0,,21865000000.0,21865000000.0,,,1.56,1.56,,22599000000.0,,,,,,,
2552,430000001,平安银行股份有限公司,000001.XSHE,000001,,,2017-03-17,2015-01-01,2015-12-31,2016-12-31,1,321003,定期报告,96163000000.0,68461000000.0,134153000000.0,65692000000.0,24083000000.0,26681000000.0,2598000000.0,,,,,,,,,3924000000.0,46000000.0,107000000.0,-573000000.0,161000000.0,67268000000.0,,,,,,,,6671000000.0,,30112000000.0,,30485000000.0,0.0,28895000000.0,,40000000.0,89000000.0,,28846000000.0,6981000000.0,,21865000000.0,21865000000.0,,,1.3,1.3,734000000.0,22599000000.0,22599000000.0,,,,,,
2553,430000001,平安银行股份有限公司,000001.XSHE,000001,,,2016-04-21,2016-01-01,2016-03-31,2016-03-31,0,321003,定期报告,27532000000.0,18398000000.0,32359000000.0,13961000000.0,8101000000.0,8896000000.0,795000000.0,,,,,,,,,824000000.0,,-14000000.0,152000000.0,71000000.0,19518000000.0,,,,,,,,1888000000.0,,8080000000.0,,9550000000.0,0.0,8014000000.0,,18000000.0,3000000.0,,8029000000.0,1943000000.0,,6086000000.0,6086000000.0,,,0.43,0.43,30000000.0,6116000000.0,,,,,,,
