id,code,statDate,pubDate,statDate.1,cash_equivalents,settlement_provi,lend_capital,trading_assets,bill_receivable,account_receivable,advance_payment,insurance_receivables,reinsurance_receivables,reinsurance_contract_reserves_receivable,interest_receivable,dividend_receivable,other_receivable,bought_sellback_assets,inventories,non_current_asset_in_one_year,other_current_assets,total_current_assets,loan_and_advance,hold_for_sale_assets,hold_to_maturity_investments,longterm_receivable_account,longterm_equity_invest,investment_property,fixed_assets,constru_in_process,construction_materials,fixed_assets_liquidation,biological_assets,oil_gas_assets,intangible_assets,development_expenditure,good_will,long_deferred_expense,deferred_tax_assets,other_non_current_assets,total_non_current_assets,total_assets,shortterm_loan,borrowing_from_centralbank,deposit_in_interbank,borrowing_capital,trading_liability,notes_payable,accounts_payable,advance_peceipts,sold_buyback_secu_proceeds,commission_payable,salaries_payable,taxs_payable,interest_payable,dividend_payable,other_payable,reinsurance_payables,insurance_contract_reserves,proxy_secu_proceeds,receivings_from_vicariously_sold_securities,non_current_liability_in_one_year,other_current_liability,total_current_liability,longterm_loan,bonds_payable,longterm_account_payable,specific_account_payable,estimate_liability,deferred_tax_liability,other_non_current_liability,total_non_current_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,specific_reserves,surplus_reserve_fund,ordinary_risk_reserve_fund,retained_profit,foreign_currency_report_conv_diff,equities_parent_company_owners,minority_interests,total_owner_equities,total_sheet_owner_equities,other_comprehensive_income,deferred_earning,loan_and_advance_current_assets,derivative_financial_asset,hold_sale_asset,loan_and_advance_noncurrent_assets,derivative_financial_liability,hold_sale_liability,estimate_liability_current,deferred_earning_current,preferred_shares_noncurrent,pepertual_liability_noncurrent,longterm_salaries_payable,other_equity_tools,preferred_shares_equity,pepertual_liability_equity,receivable_fin,usufruct_assets,contract_assets,bond_invest,other_bond_invest,other_equity_tools_invest,other_non_current_financial_assets,contract_liability,lease_liability,requested_period
428844,601077.XSHG,2019-03-31,2019-09-10,2019-03-31,119459011000.0,,141662223000.0,16396929000.0,,,,,,0.0,,,,599982000.0,,,,,,,,,,,4785592000.0,,,,,,532018000.0,,,,4831038000.0,,,988766609000.0,0.0,21836012000.0,698611445000.0,27647388000.0,,,,,5837058000.0,,4362284000.0,1722080000.0,,,,,0.0,,,,,,,148052011000.0,,,290220000.0,,,,913635511000.0,10000000000.0,11897678000.0,,,10346945000.0,12225243000.0,29406210000.0,,73690563000.0,1440535000.0,75131098000.0,988766609000.0,-185513000.0,,,171062000.0,,,117676000.0,,,,,,,,,,,,,312001974000.0,3688027000.0,677205000.0,,,,2019q1
429891,601077.XSHG,2019-06-30,2019-09-10,2019-06-30,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019245000000.0,0.0,,682854000000.0,0.0,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,943743000000.0,,0.0,,,0.0,0.0,,,75502000000.0,,75502000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2019q2
432231,601077.XSHG,2019-09-30,2019-10-28,2019-09-30,105671530000.0,,134714783000.0,20736423000.0,,,,,,0.0,,,,5125903000.0,,,,,,,,,,,4602418000.0,,,,,,530136000.0,,,,5465880000.0,,,1034192192000.0,,29043874000.0,693684117000.0,28361203000.0,,,,,10997190000.0,,4641121000.0,1391787000.0,,,,,0.0,,,,,,,181250242000.0,,,431417000.0,,,,955821563000.0,10000000000.0,11897678000.0,,,10346945000.0,12634001000.0,32317367000.0,,76842606000.0,1528023000.0,78370629000.0,1034192192000.0,-353385000.0,,,100513000.0,,,103392000.0,,,,,,,,,,,165716000.0,,345419476000.0,4395919000.0,572790000.0,,,150506000.0,2019q3
178508,601077.XSHG,2019-12-31,2020-03-27,2019-12-31,93038959000.0,,130375760000.0,23677991000.0,,,,,,0.0,,,,,,,,,,,,,,,4973884000.0,,,,,,524325000.0,,,,5914297000.0,,,1029790106000.0,,31217989000.0,682894882000.0,26075629000.0,,,,,15086128000.0,,4467413000.0,1399697000.0,,,,,0.0,,,,,,,171330067000.0,,,403619000.0,,,,940427908000.0,11357000000.0,20428389000.0,,,11283588000.0,12635296000.0,32511728000.0,,87773374000.0,1588824000.0,89362198000.0,1029790106000.0,-442627000.0,,,92263000.0,,,59616000.0,,,,,,,,,,,177216000.0,,346418416000.0,6679007000.0,577835000.0,,,163963000.0,2019q4
181324,601077.XSHG,2020-03-31,2020-04-25,2020-03-31,96270095000.0,,120501609000.0,28060940000.0,,,,,,0.0,,,,1229575000.0,,,,,,,,,,,4872666000.0,,,,,,523570000.0,,,,5964887000.0,,,1049348780000.0,0.0,39922366000.0,718290756000.0,25447854000.0,0.0,,,,14402721000.0,,4118070000.0,1908142000.0,,,,,0.0,,,,,,,146400488000.0,,,,,,,956592793000.0,11357000000.0,20428389000.0,,,11283588000.0,12635296000.0,35591293000.0,,91102426000.0,1653561000.0,92755987000.0,1049348780000.0,-193140000.0,,,80825000.0,,,86958000.0,,,,,,,,,,,,,,,,,,,2020q1
204288,601077.XSHG,2020-06-30,2020-08-27,2020-06-30,89992645000.0,,113548931000.0,27751507000.0,,,,,,0.0,,,,12523558000.0,,,,,,,,,447279000.0,,4703463000.0,,,,,,534288000.0,,,,6354482000.0,,,1072637973000.0,,38712589000.0,735834521000.0,25094680000.0,,,,,35283050000.0,,4091327000.0,1354306000.0,,,,,0.0,,,,,,,133863206000.0,,,291749000.0,,,,980653487000.0,11357000000.0,20428389000.0,,,11283588000.0,13928795000.0,33788825000.0,,90313521000.0,1670965000.0,91984486000.0,1072637973000.0,-473076000.0,,,69220000.0,,,73731000.0,,,,,,,,,,,188543000.0,,348459307000.0,13462686000.0,468397000.0,,,175195000.0,2020q2
208818,601077.XSHG,2020-09-30,2020-10-30,2020-09-30,99548140000.0,,110519223000.0,30438230000.0,,,,,,0.0,,,,,,,,,,,,,451283000.0,,4674781000.0,,,,,,527410000.0,,,,6874034000.0,,,1108164541000.0,,45149751000.0,771839713000.0,26657436000.0,0.0,,,,22450246000.0,,4384464000.0,1534317000.0,,,,,0.0,,,,,,,135901457000.0,,,236214000.0,,,,1013983288000.0,11357000000.0,20428389000.0,,,11283588000.0,13991622000.0,36312171000.0,,92466324000.0,1714929000.0,94181253000.0,1108164541000.0,-906446000.0,,,43471000.0,,,42102000.0,,,,,,,,,,,180011000.0,,366167794000.0,12840993000.0,465335000.0,,,161501000.0,2020q3
215003,601077.XSHG,2020-12-31,2021-03-31,2020-12-31,93140380000.0,,109615104000.0,30164463000.0,,,,,,0.0,,,,1303008000.0,,,,,,,,,450328000.0,,4920318000.0,,,,,,542778000.0,,,,7538644000.0,,,1135926443000.0,,62313807000.0,760439115000.0,26699999000.0,,,,,6373200000.0,,4558014000.0,1439716000.0,,,,,0.0,,,,,,,173178209000.0,,,251589000.0,,,,1041294362000.0,11357000000.0,20338389000.0,,,12069842000.0,14056058000.0,36093799000.0,,93228605000.0,1403476000.0,94632081000.0,1135926443000.0,-686483000.0,,,58492000.0,,,81746000.0,,,,,,,,,,,167924000.0,,383164489000.0,16055223000.0,570321000.0,,,148955000.0,2020q4
221477,601077.XSHG,2021-03-31,2021-04-30,2021-03-31,90710017000.0,,112341915000.0,29075361000.0,,,,,,0.0,,,,4039550000.0,,,,,,,,,449364000.0,,4849194000.0,,,,,,542944000.0,,,,7644540000.0,,,1190433993000.0,,66730520000.0,791066557000.0,31631663000.0,70450000.0,,,,11698451000.0,,4014118000.0,2104107000.0,,,,,0.0,,,,,,,179043622000.0,,,284034000.0,,,,1092440144000.0,11357000000.0,20338389000.0,,,12069842000.0,14059160000.0,39339046000.0,,96537777000.0,1456072000.0,97993849000.0,1190433993000.0,-625660000.0,,,65251000.0,,,63068000.0,,,,,,,,,,,169618000.0,,401588291000.0,18825461000.0,659767000.0,,,148178000.0,2021q1
225017,601077.XSHG,2021-06-30,2021-08-26,2021-06-30,85030240000.0,,103955705000.0,35284533000.0,,,,,,0.0,,,,6542983000.0,,,,,,,,,430730000.0,,4740817000.0,,,,,,547250000.0,,,,8464465000.0,,,1223779311000.0,0.0,67744375000.0,787531234000.0,33952985000.0,10248000.0,,,,14478616000.0,,4455126000.0,1550917000.0,,,,,0.0,,,,,,,209190962000.0,,,300517000.0,,,,1125741097000.0,11357000000.0,20338389000.0,,,12069842000.0,15824313000.0,37537540000.0,,96550101000.0,1488113000.0,98038214000.0,1223779311000.0,-576983000.0,,,19301000.0,,,7402000.0,,,,,,,,,,,176060000.0,,416378558000.0,20432605000.0,1014207000.0,,,155902000.0,2021q2
