id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operate_cash_flow,net_loan_and_advance_decrease,net_deposit_increase,net_borrowing_from_central_bank,net_deposit_in_cb_and_ib_de,net_borrowing_from_finance_co,interest_and_commission_cashin,trade_asset_increase,net_increase_in_placements,net_buyback,tax_levy_refund,net_original_insurance_cash,insurance_cash_amount,net_insurer_deposit_investment,subtotal_operate_cash_inflow,net_loan_and_advance_increase,saving_clients_decrease_amount,net_deposit_in_cb_and_ib,central_borrowing_decrease,other_money_increase,purchase_trade_asset_increase,repurchase_decrease,handling_charges_and_commission,goods_and_services_cash_paid,goods_sale_and_service_render_cash,net_cash_re_insurance,reserve_investment_decrease,original_compensation_paid,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_cash_flow,invest_withdrawal_cash,invest_proceeds,gain_from_disposal,subtotal_invest_cash_inflow,invest_cash_paid,impawned_loan_net_increase,fix_intan_other_asset_acqui_cash,subtotal_invest_cash_outflow,net_invest_cash_flow,finance_cash_flow,cash_from_invest,cash_from_bonds_issue,cash_from_borrowing,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,other_reason_effect_cash,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,net_profit_cashflow_adjustment,net_profit,assets_depreciation_reserves,fixed_assets_depreciation,intangible_assets_amortization,defferred_expense_amortization,fix_intan_other_asset_dispo_loss,fixed_asset_scrap_loss,fair_value_change_loss,financial_cost,invest_loss,deffered_tax_asset_decrease,deffered_tax_liability_increase,inventory_decrease,operate_receivables_decrease,operate_payable_increase,others,net_operate_cash_flow2,activities_not_relate_major,debt_to_capital,cbs_expiring_in_one_year,financial_lease_fixed_assets,change_info_cash,cash_at_end,cash_at_beginning,equivalents_at_end,equivalents_at_beginning,other_influence2,cash_equivalent_increase2,investment_property_depreciation,net_dec_finance_out,net_cash_received_from_proxy_secu,net_inc_finance_out,net_cash_paid_to_proxy_secu,net_dec_in_placements,credit_impairment_loss
146,300002081,兴业银行股份有限公司,601166.XSHG,601166,,,2014-04-29,2013-01-01,2013-03-31,2014-03-31,1,321003,定期报告,,0.0,255307000000.0,,0.0,,40721000000.0,,,,,,,,329614000000.0,74073000000.0,,28797000000.0,,0.0,,,19793000000.0,,,,,,,4552000000.0,5345000000.0,206047000000.0,123567000000.0,,257523000000.0,4255000000.0,,261784000000.0,372565000000.0,,446000000.0,373011000000.0,-111227000000.0,,50000000.0,0.0,,50000000.0,,149000000.0,288000000.0,-238000000.0,-47000000.0,,12055000000.0,255133000000.0,267188000000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
148,300002081,兴业银行股份有限公司,601166.XSHG,601166,,,2014-08-30,2013-01-01,2013-06-30,2014-06-30,1,321003,定期报告,,0.0,367489000000.0,,0.0,,87000000000.0,,,,,,,,497904000000.0,111016000000.0,,22579000000.0,,0.0,,,41739000000.0,,,,,,,7641000000.0,12351000000.0,287681000000.0,210223000000.0,,449256000000.0,13326000000.0,,463650000000.0,625721000000.0,,1127000000.0,626848000000.0,-163198000000.0,,0.0,0.0,,50000000.0,,753000000.0,892000000.0,-842000000.0,-229000000.0,,45954000000.0,255133000000.0,301087000000.0,,21784000000.0,8949000000.0,429000000.0,47000000.0,216000000.0,30000000.0,,52000000.0,1572000000.0,-803000000.0,-1457000000.0,-38000000.0,,-99103000000.0,292894000000.0,-14349000000.0,210223000000.0,,,,,,,,,,,45954000000.0,,,,,,,
150,300002081,兴业银行股份有限公司,601166.XSHG,601166,,,2014-10-29,2013-01-01,2013-09-30,2014-09-30,1,321003,定期报告,,0.0,442568000000.0,,0.0,,132645000000.0,,,,,,,,580026000000.0,115849000000.0,,25947000000.0,,0.0,,,67218000000.0,,,,,,,10399000000.0,17392000000.0,400412000000.0,179614000000.0,,732687000000.0,21667000000.0,,755450000000.0,1020101000000.0,,1714000000.0,1022875000000.0,-267425000000.0,,0.0,0.0,,50000000.0,4080000000.0,8842000000.0,13061000000.0,-13011000000.0,-205000000.0,,-101027000000.0,255133000000.0,154106000000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
152,300002081,兴业银行股份有限公司,601166.XSHG,601166,,,2015-04-28,2013-01-01,2013-12-31,2014-12-31,1,321003,定期报告,,0.0,470187000000.0,,0.0,,178022000000.0,,,,,,,,651159000000.0,132282000000.0,,1895000000.0,,0.0,,,94187000000.0,,,,,,,15526000000.0,22127000000.0,442040000000.0,209119000000.0,,875425000000.0,32186000000.0,,909997000000.0,1231016000000.0,,4144000000.0,1236220000000.0,-326223000000.0,,919000000.0,3000000000.0,,3919000000.0,4080000000.0,10413000000.0,14632000000.0,-10713000000.0,-195000000.0,,-128012000000.0,255133000000.0,127121000000.0,,41511000000.0,18188000000.0,835000000.0,119000000.0,450000000.0,28000000.0,,1142000000.0,3100000000.0,-22000000.0,-3843000000.0,-67000000.0,,-209727000000.0,392486000000.0,-35081000000.0,209119000000.0,,,,,,,,,,-128012000000.0,-128012000000.0,,,,,,,
153,300002081,兴业银行股份有限公司,601166.XSHG,601166,,,2014-04-29,2014-01-01,2014-03-31,2014-03-31,0,321003,定期报告,,0.0,14380000000.0,,0.0,,49064000000.0,,,,,,,,208776000000.0,10233000000.0,,0.0,,0.0,,,28524000000.0,,,,,,,5190000000.0,7463000000.0,58008000000.0,150768000000.0,,277243000000.0,10575000000.0,,287830000000.0,303296000000.0,,1964000000.0,309068000000.0,-21238000000.0,,4848000000.0,17940000000.0,,22788000000.0,3000000000.0,223000000.0,3223000000.0,19565000000.0,54000000.0,,149149000000.0,127121000000.0,276270000000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
154,300002081,兴业银行股份有限公司,601166.XSHG,601166,,,2015-04-28,2014-01-01,2014-03-31,2015-03-31,1,321003,定期报告,,0.0,14380000000.0,,0.0,,49064000000.0,,,,,,,,208776000000.0,10233000000.0,,0.0,,0.0,,,28524000000.0,,,,,,,5190000000.0,7463000000.0,58008000000.0,150768000000.0,,277243000000.0,10575000000.0,,287830000000.0,303296000000.0,,1964000000.0,309068000000.0,-21238000000.0,,4848000000.0,17940000000.0,,22788000000.0,3000000000.0,223000000.0,3223000000.0,19565000000.0,54000000.0,,149149000000.0,127121000000.0,276270000000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
155,300002081,兴业银行股份有限公司,601166.XSHG,601166,,,2014-08-30,2014-01-01,2014-06-30,2014-06-30,0,321003,定期报告,,0.0,116532000000.0,,0.0,,97578000000.0,,,,,,,,344530000000.0,76243000000.0,,8515000000.0,,0.0,,,56869000000.0,,,,,,,8985000000.0,16651000000.0,180583000000.0,163947000000.0,,643252000000.0,20634000000.0,,663901000000.0,715402000000.0,,2965000000.0,719595000000.0,-55694000000.0,,0.0,40192000000.0,,41501000000.0,3000000000.0,1454000000.0,4454000000.0,37047000000.0,74000000.0,,145374000000.0,127121000000.0,272495000000.0,,25690000000.0,9056000000.0,479000000.0,53000000.0,253000000.0,-2000000.0,,-1270000000.0,1853000000.0,-846000000.0,-604000000.0,74000000.0,,-54782000000.0,207454000000.0,-23461000000.0,163947000000.0,,,,,,125115000000.0,97956000000.0,147380000000.0,29165000000.0,,145374000000.0,,,,,,,
156,300002081,兴业银行股份有限公司,601166.XSHG,601166,,,2015-08-29,2014-01-01,2014-06-30,2015-06-30,1,321003,定期报告,,0.0,116532000000.0,,0.0,,97578000000.0,,,,,,,,344530000000.0,76243000000.0,,8515000000.0,,0.0,,,56869000000.0,,,,,,,8985000000.0,16651000000.0,180583000000.0,163947000000.0,,643252000000.0,20634000000.0,,663901000000.0,715402000000.0,,2965000000.0,719595000000.0,-55694000000.0,,0.0,40192000000.0,,41501000000.0,3000000000.0,1454000000.0,4454000000.0,37047000000.0,74000000.0,,145374000000.0,127121000000.0,272495000000.0,,25690000000.0,9056000000.0,479000000.0,53000000.0,253000000.0,-2000000.0,,-1270000000.0,1853000000.0,-846000000.0,-604000000.0,74000000.0,,-54782000000.0,207454000000.0,-23461000000.0,163947000000.0,,,,,,272495000000.0,,,127121000000.0,0.0,145374000000.0,,,,,,,
157,300002081,兴业银行股份有限公司,601166.XSHG,601166,,,2014-10-29,2014-01-01,2014-09-30,2014-09-30,0,321003,定期报告,,0.0,150902000000.0,,0.0,,148064000000.0,,,,,,,,507728000000.0,140872000000.0,,13462000000.0,,0.0,,,84349000000.0,,,,,,,12647000000.0,21631000000.0,293876000000.0,213852000000.0,,1012274000000.0,32192000000.0,,1044559000000.0,1142573000000.0,,4061000000.0,1147862000000.0,-103303000000.0,,0.0,61075000000.0,,62384000000.0,5005000000.0,11519000000.0,16524000000.0,45860000000.0,-36000000.0,,156373000000.0,127121000000.0,283494000000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
158,300002081,兴业银行股份有限公司,601166.XSHG,601166,,,2015-10-28,2014-01-01,2014-09-30,2015-09-30,1,321003,定期报告,,0.0,150902000000.0,,0.0,,148064000000.0,,,,,,,,507728000000.0,140872000000.0,,13462000000.0,,0.0,,,84349000000.0,,,,,,,12647000000.0,21631000000.0,293876000000.0,213852000000.0,,1012274000000.0,32192000000.0,,1044559000000.0,1142573000000.0,,4061000000.0,1147862000000.0,-103303000000.0,,0.0,61075000000.0,,62384000000.0,5005000000.0,11519000000.0,16524000000.0,45860000000.0,-36000000.0,,156373000000.0,127121000000.0,283494000000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
