id,code,statDate,pubDate,statDate.1,cash_equivalents,settlement_provi,lend_capital,trading_assets,bill_receivable,account_receivable,advance_payment,insurance_receivables,reinsurance_receivables,reinsurance_contract_reserves_receivable,interest_receivable,dividend_receivable,other_receivable,bought_sellback_assets,inventories,non_current_asset_in_one_year,other_current_assets,total_current_assets,loan_and_advance,hold_for_sale_assets,hold_to_maturity_investments,longterm_receivable_account,longterm_equity_invest,investment_property,fixed_assets,constru_in_process,construction_materials,fixed_assets_liquidation,biological_assets,oil_gas_assets,intangible_assets,development_expenditure,good_will,long_deferred_expense,deferred_tax_assets,other_non_current_assets,total_non_current_assets,total_assets,shortterm_loan,borrowing_from_centralbank,deposit_in_interbank,borrowing_capital,trading_liability,notes_payable,accounts_payable,advance_peceipts,sold_buyback_secu_proceeds,commission_payable,salaries_payable,taxs_payable,interest_payable,dividend_payable,other_payable,reinsurance_payables,insurance_contract_reserves,proxy_secu_proceeds,receivings_from_vicariously_sold_securities,non_current_liability_in_one_year,other_current_liability,total_current_liability,longterm_loan,bonds_payable,longterm_account_payable,specific_account_payable,estimate_liability,deferred_tax_liability,other_non_current_liability,total_non_current_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,specific_reserves,surplus_reserve_fund,ordinary_risk_reserve_fund,retained_profit,foreign_currency_report_conv_diff,equities_parent_company_owners,minority_interests,total_owner_equities,total_sheet_owner_equities,other_comprehensive_income,deferred_earning,loan_and_advance_current_assets,derivative_financial_asset,hold_sale_asset,loan_and_advance_noncurrent_assets,derivative_financial_liability,hold_sale_liability,estimate_liability_current,deferred_earning_current,preferred_shares_noncurrent,pepertual_liability_noncurrent,longterm_salaries_payable,other_equity_tools,preferred_shares_equity,pepertual_liability_equity,receivable_fin,usufruct_assets,contract_assets,bond_invest,other_bond_invest,other_equity_tools_invest,other_non_current_financial_assets,contract_liability,lease_liability,requested_period
392188,600908.XSHG,2016-03-31,2016-08-10,2016-03-31,25308036000.0,,445228000.0,3056486000.0,,,,,,0.0,676974000.0,,,200000000.0,,,,,,13184569000.0,10567581000.0,,439862000.0,15946000.0,925975000.0,44662000.0,,,,,204646000.0,,,,299693000.0,,,116456215000.0,0.0,100000000.0,90617844000.0,2400000000.0,,,,,6154617000.0,,2002000.0,,2554707000.0,,,,0.0,,,,,,,5482061000.0,,,,75745000.0,,,108913185000.0,1663303000.0,370395000.0,,,3605619000.0,1202146000.0,367412000.0,,7436695000.0,106335000.0,7543031000.0,116456215000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2016q1
397859,600908.XSHG,2016-06-30,2016-09-22,2016-06-30,24144541959.72,,500000000.0,554818513.8,,,,,,0.0,673553527.91,,,,,,,,,18407265017.37,9909031898.22,,444270732.89,15553034.68,909774603.45,46676151.97,,,,,201980807.17,,,,293307609.31,,,118105952850.16,0.0,,92878568444.85,3500000000.0,,,,,6547808897.28,,5146647.53,,2863220425.25,,,,0.0,,,,,,,2588541206.24,,,,68349171.89,,,110335185893.14,1663303332.0,370395925.5,,,3605619289.98,1202146177.21,624535627.37,,7664781318.91,105985638.11,7770766957.02,118105952850.16,,,,,,,,,,,,,,,,,,,,,,,,,,2016q2
99026,600908.XSHG,2016-09-30,2016-10-31,2016-09-30,20507132780.0,,0.0,2219970640.0,,,,,,0.0,698792420.0,,,974680000.0,,,,,,19056936940.0,9939120080.0,,452819670.0,15159940.0,935447200.0,30530780.0,,,,,205665680.0,,,,317492450.0,,,119311267540.0,0.0,100000000.0,94713180920.0,500000000.0,,,,,5599957000.0,,11991940.0,128830360.0,3096479430.0,,,,0.0,,,,,,,5309265300.0,,,,57742780.0,,,110487013450.0,1848114810.0,974902240.0,,,3605619290.0,1202146180.0,850099570.0,,8714443150.0,109810940.0,8824254090.0,119311267540.0,233561060.0,,,,,,,,,,,,,,,,,,,,,,,,,2016q3
100230,600908.XSHG,2016-12-31,2017-03-30,2016-12-31,20778127000.0,,208110000.0,1176279000.0,,,,,,0.0,624987000.0,,,992000000.0,,,,,,20263139000.0,10586541000.0,,450161000.0,14767000.0,958334000.0,30531000.0,,,,,218218000.0,,,,348177000.0,,,124632666000.0,0.0,200000000.0,95968289000.0,1000000000.0,,,,,7298542000.0,,32031000.0,99311000.0,3450346000.0,,,,0.0,,,,,,,6687144000.0,,,,31791000.0,,,115759959000.0,1848115000.0,974891000.0,,,4216641000.0,1382623000.0,253173000.0,,8772436000.0,100271000.0,8872707000.0,124632666000.0,96993000.0,,,,,,,,,,,,,,,,,,,,,,,,,2016q4
101845,600908.XSHG,2017-03-31,2017-04-22,2017-03-31,21283206000.0,,55194000.0,2314372000.0,,,,,,0.0,703115000.0,,,2799749000.0,,,,,,20164314000.0,9850867000.0,,483745000.0,14374000.0,936356000.0,30606000.0,,,,,219103000.0,,,,363737000.0,,,129732428000.0,0.0,100000000.0,100590416000.0,110952000.0,,,,,9956209000.0,,1028000.0,124649000.0,3346967000.0,,,,0.0,,,,,,,5612482000.0,,,,3815000.0,,,120707882000.0,1848115000.0,974890000.0,,,4216641000.0,1382623000.0,491233000.0,,8926121000.0,98425000.0,9024546000.0,129732428000.0,12619000.0,,,,,,,,,,,,,,,,,,,,,,,,,2017q1
106178,600908.XSHG,2017-06-30,2017-08-18,2017-06-30,16378969000.0,,230330000.0,954899000.0,,,,,,0.0,753021000.0,,,,,,,,,22868699000.0,12795417000.0,,488374000.0,13981000.0,917720000.0,34197000.0,,,,,212857000.0,,,,404541000.0,,,125917178000.0,0.0,100000000.0,100036766000.0,20323000.0,,,,,8463183000.0,,16171000.0,133828000.0,3717498000.0,,,,0.0,,,,,,,3301927000.0,,,,,,,116936219000.0,1848115000.0,974891000.0,,,4216641000.0,1382623000.0,497776000.0,,8881249000.0,99710000.0,8980959000.0,125917178000.0,-38797000.0,,,,,,,,,,,,,,,,,,,,,,,,,2017q2
111734,600908.XSHG,2017-09-30,2017-10-31,2017-09-30,18022171000.0,,165923000.0,1040320000.0,,,,,,0.0,747725000.0,,,1480370000.0,,,,,,20920160000.0,15336567000.0,,599138000.0,13588000.0,915836000.0,35614000.0,,,,,209597000.0,,,,435661000.0,,,130179002000.0,0.0,100000000.0,107767724000.0,350000000.0,,,,,3476532000.0,,21191000.0,144060000.0,3346274000.0,,,,0.0,,,,,,,4214895000.0,,,,,,,120969209000.0,1848115000.0,974891000.0,,,4216641000.0,1382723000.0,747238000.0,,9109599000.0,100194000.0,9209793000.0,130179002000.0,-60009000.0,,,,,,,,,,,,,,,,,,,,,,,,,2017q3
116599,600908.XSHG,2017-12-31,2018-03-30,2017-12-31,20051650000.0,,0.0,1020303000.0,,,,,,0.0,690553000.0,,,2960600000.0,,,,,,21401301000.0,19058859000.0,,562745000.0,13195000.0,918977000.0,35956000.0,,,,,211212000.0,,,,472510000.0,,,137124910000.0,0.0,300000000.0,108884590000.0,,,,,,6925136000.0,,35271000.0,152091000.0,3400250000.0,,,,0.0,,,,,,,6956759000.0,,,,,,,127772960000.0,1848115000.0,954873000.0,,,4515759000.0,1582035000.0,472374000.0,,9253711000.0,98239000.0,9351950000.0,137124910000.0,-119445000.0,,,,,,,,,,,,,,,,,,,,,,,,,2017q4
122663,600908.XSHG,2018-03-31,2018-04-28,2018-03-31,18566972000.0,,394322000.0,908947000.0,,,,,,0.0,702789000.0,,,1271605000.0,,,,,,23805813000.0,19657867000.0,,590216000.0,12801000.0,899648000.0,36468000.0,,,,,205786000.0,,,,461328000.0,,,140282309000.0,0.0,300000000.0,108772885000.0,539557000.0,,,,,5197993000.0,,11199000.0,159170000.0,3148115000.0,,,,0.0,,,,,,,11089713000.0,,,,,,,130010133000.0,1848115000.0,954873000.0,,,4515759000.0,1582035000.0,739013000.0,,10174537000.0,97639000.0,10272176000.0,140282309000.0,-83344000.0,,,,,,,,,,,,,618086000.0,,,,,,,,,,,,2018q1
126096,600908.XSHG,2018-06-30,2018-08-28,2018-06-30,21471964000.0,,359549000.0,806329000.0,,,,,,0.0,717464000.0,,,4468908000.0,,,,,,16568990000.0,20215446000.0,,585280000.0,12407000.0,880473000.0,36468000.0,,,,,202381000.0,,,,464628000.0,,,139938745000.0,0.0,400000000.0,109178995000.0,79399000.0,,,,,7295100000.0,,17267000.0,121173000.0,3444156000.0,,,,0.0,,,,,,,8325434000.0,,,,,,,129602291000.0,1848115000.0,954873000.0,,,4515759000.0,1582035000.0,773692000.0,,10239603000.0,96851000.0,10336454000.0,139938745000.0,-52957000.0,,,,,,,,,,,,,618086000.0,,,,,,,,,,,,2018q2
