id,code,statDate,pubDate,statDate.1,cash_equivalents,settlement_provi,lend_capital,trading_assets,bill_receivable,account_receivable,advance_payment,insurance_receivables,reinsurance_receivables,reinsurance_contract_reserves_receivable,interest_receivable,dividend_receivable,other_receivable,bought_sellback_assets,inventories,non_current_asset_in_one_year,other_current_assets,total_current_assets,loan_and_advance,hold_for_sale_assets,hold_to_maturity_investments,longterm_receivable_account,longterm_equity_invest,investment_property,fixed_assets,constru_in_process,construction_materials,fixed_assets_liquidation,biological_assets,oil_gas_assets,intangible_assets,development_expenditure,good_will,long_deferred_expense,deferred_tax_assets,other_non_current_assets,total_non_current_assets,total_assets,shortterm_loan,borrowing_from_centralbank,deposit_in_interbank,borrowing_capital,trading_liability,notes_payable,accounts_payable,advance_peceipts,sold_buyback_secu_proceeds,commission_payable,salaries_payable,taxs_payable,interest_payable,dividend_payable,other_payable,reinsurance_payables,insurance_contract_reserves,proxy_secu_proceeds,receivings_from_vicariously_sold_securities,non_current_liability_in_one_year,other_current_liability,total_current_liability,longterm_loan,bonds_payable,longterm_account_payable,specific_account_payable,estimate_liability,deferred_tax_liability,other_non_current_liability,total_non_current_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,specific_reserves,surplus_reserve_fund,ordinary_risk_reserve_fund,retained_profit,foreign_currency_report_conv_diff,equities_parent_company_owners,minority_interests,total_owner_equities,total_sheet_owner_equities,other_comprehensive_income,deferred_earning,loan_and_advance_current_assets,derivative_financial_asset,hold_sale_asset,loan_and_advance_noncurrent_assets,derivative_financial_liability,hold_sale_liability,estimate_liability_current,deferred_earning_current,preferred_shares_noncurrent,pepertual_liability_noncurrent,longterm_salaries_payable,other_equity_tools,preferred_shares_equity,pepertual_liability_equity,receivable_fin,usufruct_assets,contract_assets,bond_invest,other_bond_invest,other_equity_tools_invest,other_non_current_financial_assets,contract_liability,lease_liability,requested_period
387818,601997.XSHG,2016-03-31,2016-07-27,2016-03-31,31942977000.0,,0.0,1885472000.0,,,,,,0.0,1427551000.0,,,409000000.0,,,,,,54006387000.0,37011057000.0,,,,1479599000.0,,,,,,48569000.0,,,,952087000.0,,,248357566000.0,0.0,230000000.0,196462176000.0,0.0,,,,,5758000000.0,,410725000.0,,1804920000.0,,,,0.0,,,,,,,26236616000.0,,,,144971000.0,,,233410243000.0,1798592000.0,1246220000.0,,,1170468000.0,2595944000.0,7519254000.0,,14764256000.0,183067000.0,14947323000.0,248357566000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2016q1
393323,601997.XSHG,2016-06-30,2016-08-15,2016-06-30,49706103000.0,,0.0,1337628000.0,,,,,,0.0,1351093000.0,,,819000000.0,,,,,,55625682000.0,46041842000.0,,,,1773197000.0,,,,,,85552000.0,,,,786929000.0,,,284926885000.0,0.0,450000000.0,228259742000.0,0.0,,,,,7976690000.0,,485543000.0,,1994758000.0,,,,0.0,,,,,,,28072075000.0,,,,98352000.0,,,269387671000.0,1798592000.0,1246220000.0,,,1170468000.0,2595945000.0,8253600000.0,,15359880000.0,179334000.0,15539214000.0,284926885000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2016q2
98251,601997.XSHG,2016-09-30,2016-10-28,2016-09-30,39947197000.0,,0.0,2372726000.0,,,,,,0.0,1375529000.0,,,13220000000.0,,,,,,66638073000.0,50968995000.0,,,,1867921000.0,,,,,,95134000.0,,,,939071000.0,,,327319736000.0,0.0,370000000.0,257779872000.0,4700000000.0,,,,,1478290000.0,,572515000.0,175967000.0,2107568000.0,,,,0.0,,,,,,,36857231000.0,,,,68310000.0,,,305948137000.0,2298592000.0,4854193000.0,,,1170468000.0,2595945000.0,9408577000.0,,20532704000.0,838895000.0,21371599000.0,327319736000.0,204929000.0,,,,,,,,,,,,,,,,,,,,,,,,,2016q3
100926,601997.XSHG,2016-12-31,2017-04-15,2016-12-31,48767099000.0,,0.0,943518000.0,,,,,,0.0,1388483000.0,,,7952415000.0,,,,,,94616665000.0,51574655000.0,,,,2491494000.0,,,,,,103346000.0,,,,964028000.0,,,372253194000.0,0.0,475000000.0,280741669000.0,4950000000.0,,,,,10479570000.0,,705183000.0,27177000.0,1899158000.0,,,,0.0,,,,,,,48107648000.0,,,,,,,350253486000.0,2298592000.0,4861949000.0,,,1533068000.0,2595945000.0,10002204000.0,,21137231000.0,862477000.0,21999708000.0,372253194000.0,-154527000.0,,,,,,,,,,,,,,,,,,,,,,,,,2016q4
105241,601997.XSHG,2017-03-31,2017-04-29,2017-03-31,49570384000.0,,0.0,5828089000.0,,,,,,0.0,1891715000.0,,,5500500000.0,,,,,,95609662000.0,52063327000.0,,,,2513609000.0,,,,,,102677000.0,,,,1210636000.0,,,392400651000.0,0.0,475000000.0,299941005000.0,8200000000.0,,,,,1495400000.0,,564716000.0,82850000.0,2347732000.0,,,,0.0,,,,,,,54079898000.0,,,,,,,369534871000.0,2298592000.0,4861949000.0,,,1533068000.0,2595945000.0,10969129000.0,,21997033000.0,868747000.0,22865780000.0,392400651000.0,-261650000.0,,,,,,,,,,,,,,,,,,,,,,,,,2017q1
108789,601997.XSHG,2017-06-30,2017-08-29,2017-06-30,49415460000.0,,0.0,2916100000.0,,,,,,0.0,1847420000.0,,,19266391000.0,,,,,,83269135000.0,58878109000.0,,,,2507846000.0,,,,,,104421000.0,,,,1358507000.0,,,414191366000.0,0.0,330000000.0,301884990000.0,8720000000.0,0.0,,,,6347711000.0,,615710000.0,122844000.0,2503518000.0,,,,0.0,,,,,,,68436921000.0,,,,,,,391058336000.0,2298592000.0,4861949000.0,,,1533068000.0,4296598000.0,9605982000.0,,22265101000.0,867929000.0,23133030000.0,414191366000.0,-331088000.0,,,,,,,,,,,,,,,,,,,,,,,,,2017q2
112137,601997.XSHG,2017-09-30,2017-10-31,2017-09-30,43476196000.0,,0.0,2973109000.0,,,,,,0.0,2044705000.0,,,12003280000.0,,,,,,76939036000.0,61100385000.0,,,,2483631000.0,,,,,,108527000.0,,,,1454631000.0,,,432932139000.0,0.0,318000000.0,298689407000.0,9600000000.0,0.0,,,,7874846000.0,,655399000.0,50151000.0,2876198000.0,,,,0.0,,,,,,,82037689000.0,,,,,,,408483651000.0,2298592000.0,4861949000.0,,,1533068000.0,4296598000.0,10891114000.0,,23551474000.0,897014000.0,24448488000.0,432932139000.0,-329847000.0,,,,,,,,,,,,,,,,,,,,,,,,,2017q3
123631,601997.XSHG,2017-12-31,2018-04-28,2017-12-31,52875729000.0,,1100000000.0,1761228000.0,,,,,,0.0,2428433000.0,,,12983367000.0,,,,,,61580165000.0,79947361000.0,,,,2539060000.0,,,,,,114669000.0,,,,1655915000.0,,,464106363000.0,0.0,3418000000.0,334633960000.0,10942909000.0,,,,,2673940000.0,,1088746000.0,164084000.0,2774054000.0,,,,0.0,,,,,,,80229340000.0,,,,,,,438476345000.0,2298592000.0,4861949000.0,,,1978312000.0,4296598000.0,11789349000.0,,24712394000.0,917624000.0,25630018000.0,464106363000.0,-512406000.0,,,,,,,,,,,,,,,,,,,,,,,,,2017q4
123360,601997.XSHG,2018-03-31,2018-04-28,2018-03-31,43134748000.0,,1201219000.0,1217522000.0,,,,,,0.0,3419231000.0,,,8415998000.0,,,,,,50105516000.0,82512764000.0,,,,2486750000.0,,,,,,112975000.0,,,,1783422000.0,,,460328397000.0,0.0,2928000000.0,317856202000.0,12958000000.0,0.0,,,,2798300000.0,,844507000.0,226649000.0,2725338000.0,,,,0.0,,,,,,,89660471000.0,,,,,,,433366221000.0,2298592000.0,4861949000.0,,,1978312000.0,4296598000.0,12949208000.0,,26029732000.0,932444000.0,26962176000.0,460328397000.0,-354927000.0,,,,,,,,,,,,,,,,,,,,,,,,,2018q1
125560,601997.XSHG,2018-06-30,2018-08-25,2018-06-30,50232665000.0,,0.0,1174569000.0,,,,,,0.0,3239908000.0,,,7152924000.0,,,,,,52722985000.0,87199783000.0,,,,2443239000.0,,,,,,123491000.0,,,,1811316000.0,,,477366417000.0,0.0,928000000.0,326962517000.0,14370080000.0,0.0,,,,499000000.0,,971907000.0,157988000.0,3001921000.0,,,,0.0,,,,,,,98458180000.0,,,,,,,449121146000.0,2298592000.0,4861949000.0,,,1978312000.0,5285708000.0,13078669000.0,,27289530000.0,955741000.0,28245271000.0,477366417000.0,-213700000.0,,,,,,,,,,,,,,,,,,,,,,,,,2018q2
