code,statement_family,report_period_end,quarter_key,year_key,pub_date,standard_field_name,standard_value,source_table,source_field,period_basis,transformation_rule,missing_reason
002142.XSHE,balance,2014-03-31,2014q1,,2014-04-26,cash_equivalents,83164139000.0,balance.csv,cash_equivalents,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,balance,2014-03-31,2014q1,,2014-04-26,settlement_provi,,balance.csv,settlement_provi,,identity_q1_or_ytd_diff,missing_raw_value
002142.XSHE,balance,2014-03-31,2014q1,,2014-04-26,lend_capital,3540075000.0,balance.csv,lend_capital,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,balance,2014-03-31,2014q1,,2014-04-26,trading_assets,2379397000.0,balance.csv,trading_assets,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,balance,2014-03-31,2014q1,,2014-04-26,bill_receivable,,balance.csv,bill_receivable,,identity_q1_or_ytd_diff,missing_raw_value
002142.XSHE,balance,2014-03-31,2014q1,,2014-04-26,account_receivable,,balance.csv,account_receivable,,identity_q1_or_ytd_diff,missing_raw_value
002142.XSHE,balance,2014-03-31,2014q1,,2014-04-26,advance_payment,,balance.csv,advance_payment,,identity_q1_or_ytd_diff,missing_raw_value
002142.XSHE,balance,2014-03-31,2014q1,,2014-04-26,insurance_receivables,,balance.csv,insurance_receivables,,identity_q1_or_ytd_diff,missing_raw_value
002142.XSHE,balance,2014-03-31,2014q1,,2014-04-26,interest_receivable,2743236000.0,balance.csv,interest_receivable,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,balance,2014-03-31,2014q1,,2014-04-26,other_receivable,,balance.csv,other_receivable,,identity_q1_or_ytd_diff,missing_raw_value
002142.XSHE,balance,2014-03-31,2014q1,,2014-04-26,bought_sellback_assets,58518026000.0,balance.csv,bought_sellback_assets,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,balance,2014-03-31,2014q1,,2014-04-26,inventories,,balance.csv,inventories,,identity_q1_or_ytd_diff,missing_raw_value
002142.XSHE,balance,2014-03-31,2014q1,,2014-04-26,other_current_assets,,balance.csv,other_current_assets,,identity_q1_or_ytd_diff,missing_raw_value
002142.XSHE,balance,2014-03-31,2014q1,,2014-04-26,total_current_assets,,balance.csv,total_current_assets,,identity_q1_or_ytd_diff,missing_raw_value
002142.XSHE,balance,2014-03-31,2014q1,,2014-04-26,loan_and_advance,,balance.csv,loan_and_advance,,identity_q1_or_ytd_diff,missing_raw_value
002142.XSHE,balance,2014-03-31,2014q1,,2014-04-26,hold_for_sale_assets,122144085000.0,balance.csv,hold_for_sale_assets,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,balance,2014-03-31,2014q1,,2014-04-26,hold_to_maturity_investments,15690669000.0,balance.csv,hold_to_maturity_investments,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,balance,2014-03-31,2014q1,,2014-04-26,longterm_equity_invest,13250000.0,balance.csv,longterm_equity_invest,quarterly_direct,identity_q1_or_ytd_diff,
