code,statement_family,report_period_end,quarter_key,year_key,pub_date,standard_field_name,standard_value,source_table,source_field,period_basis,transformation_rule,missing_reason
002142.XSHE,parent_balance,2014-03-31,2014q1,,2014-04-26,deposit_in_ib,25581898000.0,finance_balance_sheet_parent_current_only.csv,deposit_in_ib,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,parent_balance,2014-03-31,2014q1,,2014-04-26,cash_equivalents,,finance_balance_sheet_parent_current_only.csv,cash_equivalents,,identity_q1_or_ytd_diff,missing_raw_value
002142.XSHE,parent_balance,2014-03-31,2014q1,,2014-04-26,deposit_client,,finance_balance_sheet_parent_current_only.csv,deposit_client,,identity_q1_or_ytd_diff,missing_raw_value
002142.XSHE,parent_balance,2014-03-31,2014q1,,2014-04-26,cash_in_cb,57582211000.0,finance_balance_sheet_parent_current_only.csv,cash_in_cb,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,parent_balance,2014-03-31,2014q1,,2014-04-26,settlement_provi,,finance_balance_sheet_parent_current_only.csv,settlement_provi,,identity_q1_or_ytd_diff,missing_raw_value
002142.XSHE,parent_balance,2014-03-31,2014q1,,2014-04-26,settlement_provi_client,,finance_balance_sheet_parent_current_only.csv,settlement_provi_client,,identity_q1_or_ytd_diff,missing_raw_value
002142.XSHE,parent_balance,2014-03-31,2014q1,,2014-04-26,lend_capital,3540075000.0,finance_balance_sheet_parent_current_only.csv,lend_capital,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,parent_balance,2014-03-31,2014q1,,2014-04-26,bought_sellback_assets,58518026000.0,finance_balance_sheet_parent_current_only.csv,bought_sellback_assets,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,parent_balance,2014-03-31,2014q1,,2014-04-26,interest_receivable,2743236000.0,finance_balance_sheet_parent_current_only.csv,interest_receivable,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,parent_balance,2014-03-31,2014q1,,2014-04-26,insurance_receivables,,finance_balance_sheet_parent_current_only.csv,insurance_receivables,,identity_q1_or_ytd_diff,missing_raw_value
002142.XSHE,parent_balance,2014-03-31,2014q1,,2014-04-26,loan_and_advance,180149360000.0,finance_balance_sheet_parent_current_only.csv,loan_and_advance,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,parent_balance,2014-03-31,2014q1,,2014-04-26,advance_payment,,finance_balance_sheet_parent_current_only.csv,advance_payment,,identity_q1_or_ytd_diff,missing_raw_value
002142.XSHE,parent_balance,2014-03-31,2014q1,,2014-04-26,hold_for_sale_assets,122133795000.0,finance_balance_sheet_parent_current_only.csv,hold_for_sale_assets,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,parent_balance,2014-03-31,2014q1,,2014-04-26,hold_to_maturity_investments,15690669000.0,finance_balance_sheet_parent_current_only.csv,hold_to_maturity_investments,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,parent_balance,2014-03-31,2014q1,,2014-04-26,longterm_equity_invest,148250000.0,finance_balance_sheet_parent_current_only.csv,longterm_equity_invest,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,parent_balance,2014-03-31,2014q1,,2014-04-26,investment_property,16610000.0,finance_balance_sheet_parent_current_only.csv,investment_property,quarterly_direct,identity_q1_or_ytd_diff,
002142.XSHE,parent_balance,2014-03-31,2014q1,,2014-04-26,inventories,,finance_balance_sheet_parent_current_only.csv,inventories,,identity_q1_or_ytd_diff,missing_raw_value
002142.XSHE,parent_balance,2014-03-31,2014q1,,2014-04-26,fixed_assets,2946021000.0,finance_balance_sheet_parent_current_only.csv,fixed_assets,quarterly_direct,identity_q1_or_ytd_diff,
