code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
000001.XSHE,parent_balance,2014-03-31,2014q1,,deposit_in_ib,,deposit_in_ib,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,cash_equivalents,,cash_equivalents,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,deposit_client,,deposit_client,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,cash_in_cb,,cash_in_cb,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,settlement_provi,,settlement_provi,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,settlement_provi_client,,settlement_provi_client,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,lend_capital,,lend_capital,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,bought_sellback_assets,,bought_sellback_assets,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,interest_receivable,,interest_receivable,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,insurance_receivables,,insurance_receivables,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,loan_and_advance,,loan_and_advance,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,advance_payment,,advance_payment,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,hold_for_sale_assets,,hold_for_sale_assets,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,hold_to_maturity_investments,,hold_to_maturity_investments,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,longterm_equity_invest,,longterm_equity_invest,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,investment_property,,investment_property,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,inventories,,inventories,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,fixed_assets,,fixed_assets,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,constru_in_process,,constru_in_process,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,intangible_assets,,intangible_assets,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,long_deferred_expense,,long_deferred_expense,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,deferred_tax_assets,,deferred_tax_assets,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,other_asset,,other_asset,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,total_assets,,total_assets,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,borrowing_from_centralbank,,borrowing_from_centralbank,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,shortterm_loan,,shortterm_loan,,,,,identity_q1_or_ytd_diff,False,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,borrowing_capital,,borrowing_capital,,,,,identity_q1_or_ytd_diff,False,missing_target_report
