code,statement_family,report_period_end,quarter_key,year_key,pub_date,standard_field_name,standard_value,source_table,source_field,period_basis,transformation_rule,missing_reason
000001.XSHE,parent_balance,2014-03-31,2014q1,,,deposit_in_ib,,,deposit_in_ib,,identity_q1_or_ytd_diff,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,,cash_equivalents,,,cash_equivalents,,identity_q1_or_ytd_diff,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,,deposit_client,,,deposit_client,,identity_q1_or_ytd_diff,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,,cash_in_cb,,,cash_in_cb,,identity_q1_or_ytd_diff,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,,settlement_provi,,,settlement_provi,,identity_q1_or_ytd_diff,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,,settlement_provi_client,,,settlement_provi_client,,identity_q1_or_ytd_diff,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,,lend_capital,,,lend_capital,,identity_q1_or_ytd_diff,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,,bought_sellback_assets,,,bought_sellback_assets,,identity_q1_or_ytd_diff,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,,interest_receivable,,,interest_receivable,,identity_q1_or_ytd_diff,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,,insurance_receivables,,,insurance_receivables,,identity_q1_or_ytd_diff,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,,loan_and_advance,,,loan_and_advance,,identity_q1_or_ytd_diff,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,,advance_payment,,,advance_payment,,identity_q1_or_ytd_diff,missing_target_report
000001.XSHE,parent_balance,2014-03-31,2014q1,,,hold_for_sale_assets,,,hold_for_sale_assets,,identity_q1_or_ytd_diff,missing_target_report
