code,statement_family,report_period_end,quarter_key,year_key,pub_date,standard_field_name,standard_value,source_table,source_field,period_basis,transformation_rule,missing_reason
001227.XSHE,parent_balance,2022-06-30,2022q2,,2022-08-30,deposit_in_ib,10210685871.37,finance_balance_sheet_parent_current_only.csv,deposit_in_ib,quarterly_direct,identity_q1_or_ytd_diff,
001227.XSHE,parent_balance,2022-06-30,2022q2,,2022-08-30,cash_equivalents,,finance_balance_sheet_parent_current_only.csv,cash_equivalents,,identity_q1_or_ytd_diff,missing_raw_value
001227.XSHE,parent_balance,2022-06-30,2022q2,,2022-08-30,deposit_client,,finance_balance_sheet_parent_current_only.csv,deposit_client,,identity_q1_or_ytd_diff,missing_raw_value
001227.XSHE,parent_balance,2022-06-30,2022q2,,2022-08-30,cash_in_cb,20085001936.01,finance_balance_sheet_parent_current_only.csv,cash_in_cb,quarterly_direct,identity_q1_or_ytd_diff,
001227.XSHE,parent_balance,2022-06-30,2022q2,,2022-08-30,settlement_provi,,finance_balance_sheet_parent_current_only.csv,settlement_provi,,identity_q1_or_ytd_diff,missing_raw_value
001227.XSHE,parent_balance,2022-06-30,2022q2,,2022-08-30,settlement_provi_client,,finance_balance_sheet_parent_current_only.csv,settlement_provi_client,,identity_q1_or_ytd_diff,missing_raw_value
001227.XSHE,parent_balance,2022-06-30,2022q2,,2022-08-30,lend_capital,32534672908.49,finance_balance_sheet_parent_current_only.csv,lend_capital,quarterly_direct,identity_q1_or_ytd_diff,
001227.XSHE,parent_balance,2022-06-30,2022q2,,2022-08-30,bought_sellback_assets,5760106264.73,finance_balance_sheet_parent_current_only.csv,bought_sellback_assets,quarterly_direct,identity_q1_or_ytd_diff,
001227.XSHE,parent_balance,2022-06-30,2022q2,,2022-08-30,interest_receivable,,finance_balance_sheet_parent_current_only.csv,interest_receivable,,identity_q1_or_ytd_diff,missing_raw_value
001227.XSHE,parent_balance,2022-06-30,2022q2,,2022-08-30,insurance_receivables,,finance_balance_sheet_parent_current_only.csv,insurance_receivables,,identity_q1_or_ytd_diff,missing_raw_value
001227.XSHE,parent_balance,2022-06-30,2022q2,,2022-08-30,loan_and_advance,212661429976.77,finance_balance_sheet_parent_current_only.csv,loan_and_advance,quarterly_direct,identity_q1_or_ytd_diff,
001227.XSHE,parent_balance,2022-06-30,2022q2,,2022-08-30,advance_payment,,finance_balance_sheet_parent_current_only.csv,advance_payment,,identity_q1_or_ytd_diff,missing_raw_value
001227.XSHE,parent_balance,2022-06-30,2022q2,,2022-08-30,hold_for_sale_assets,,finance_balance_sheet_parent_current_only.csv,hold_for_sale_assets,,identity_q1_or_ytd_diff,missing_raw_value
001227.XSHE,parent_balance,2022-06-30,2022q2,,2022-08-30,hold_to_maturity_investments,,finance_balance_sheet_parent_current_only.csv,hold_to_maturity_investments,,identity_q1_or_ytd_diff,missing_raw_value
001227.XSHE,parent_balance,2022-06-30,2022q2,,2022-08-30,longterm_equity_invest,407365622.85,finance_balance_sheet_parent_current_only.csv,longterm_equity_invest,quarterly_direct,identity_q1_or_ytd_diff,
001227.XSHE,parent_balance,2022-06-30,2022q2,,2022-08-30,investment_property,32070097.25,finance_balance_sheet_parent_current_only.csv,investment_property,quarterly_direct,identity_q1_or_ytd_diff,
001227.XSHE,parent_balance,2022-06-30,2022q2,,2022-08-30,inventories,,finance_balance_sheet_parent_current_only.csv,inventories,,identity_q1_or_ytd_diff,missing_raw_value
001227.XSHE,parent_balance,2022-06-30,2022q2,,2022-08-30,fixed_assets,1117360803.53,finance_balance_sheet_parent_current_only.csv,fixed_assets,quarterly_direct,identity_q1_or_ytd_diff,
001227.XSHE,parent_balance,2022-06-30,2022q2,,2022-08-30,constru_in_process,90000.0,finance_balance_sheet_parent_current_only.csv,constru_in_process,quarterly_direct,identity_q1_or_ytd_diff,
001227.XSHE,parent_balance,2022-06-30,2022q2,,2022-08-30,intangible_assets,111646820.18,finance_balance_sheet_parent_current_only.csv,intangible_assets,quarterly_direct,identity_q1_or_ytd_diff,
001227.XSHE,parent_balance,2022-06-30,2022q2,,2022-08-30,long_deferred_expense,,finance_balance_sheet_parent_current_only.csv,long_deferred_expense,,identity_q1_or_ytd_diff,missing_raw_value
001227.XSHE,parent_balance,2022-06-30,2022q2,,2022-08-30,deferred_tax_assets,2565797677.19,finance_balance_sheet_parent_current_only.csv,deferred_tax_assets,quarterly_direct,identity_q1_or_ytd_diff,
001227.XSHE,parent_balance,2022-06-30,2022q2,,2022-08-30,other_asset,1985978173.99,finance_balance_sheet_parent_current_only.csv,other_asset,quarterly_direct,identity_q1_or_ytd_diff,
001227.XSHE,parent_balance,2022-06-30,2022q2,,2022-08-30,total_assets,429402162959.86,finance_balance_sheet_parent_current_only.csv,total_assets,quarterly_direct,identity_q1_or_ytd_diff,
