id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operating_revenue,interest_net_revenue,interest_income,interest_expense,commission_net_income,commission_income,commission_expense,agent_security_income,sell_security_income,manage_income,premiums_earned,assurance_income,premiums_income,premiums_expense,prepare_money,investment_income,invest_income_associates,fair_value_variable_income,exchange_income,other_income,operation_expense,refunded_premiums,compensate_loss,compensation_back,insurance_reserve,insurance_reserve_back,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,commission_expense2,operation_manage_fee,separate_fee,asset_impairment_loss,other_cost,operating_profit,subsidy_income,non_operating_revenue,non_operating_expense,other_items_influenced_profit,total_profit,income_tax_expense,other_influence_net_profit,net_profit,np_parent_company_owners,minority_profit,eps,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,other_earnings,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss
5158,300025494,青岛银行股份有限公司,002948.XSHE,002948,,03866,2019-04-27,2018-01-01,2018-03-31,2019-03-31,1,321003,定期报告,1066162000.0,749892000.0,2654704000.0,1904812000.0,143022000.0,159790000.0,16768000.0,,,,,,,,,763557000.0,,-285264000.0,-307926000.0,1618000.0,501082000.0,,,,,,,,17364000.0,,421862000.0,,,802000.0,565080000.0,,432000.0,1024000.0,,564488000.0,99072000.0,,465416000.0,461455000.0,3961000.0,,0.11,0.11,217587000.0,683003000.0,679042000.0,3961000.0,1183000.0,80000.0,465416000.0,,61054000.0
5159,300025494,青岛银行股份有限公司,002948.XSHE,002948,,03866,2019-04-27,2019-01-01,2019-03-31,2019-03-31,0,321003,定期报告,2118397000.0,1591448000.0,3392660000.0,1801212000.0,304437000.0,321038000.0,16601000.0,,,,,,,,,274807000.0,,107810000.0,-164175000.0,1414000.0,1475665000.0,,,,,,,,24074000.0,,565072000.0,,,405000.0,642732000.0,,1000000.0,12000.0,,643720000.0,118479000.0,,525241000.0,507074000.0,18167000.0,,0.12,0.12,145650000.0,670891000.0,652724000.0,18167000.0,2673000.0,-17000.0,525240000.0,,886114000.0
7354,300025494,青岛银行股份有限公司,002948.XSHE,002948,,03866,2019-08-24,2018-01-01,2018-06-30,2019-06-30,1,321003,定期报告,3131390000.0,1736292000.0,5453245000.0,3716953000.0,342487000.0,373336000.0,30849000.0,,,,,,,,,1316177000.0,,-362083000.0,91793000.0,2866000.0,1481720000.0,,,,,,,,35454000.0,,928659000.0,,,1092000.0,1649670000.0,,1189000.0,1376000.0,,1649483000.0,318607000.0,,1330876000.0,1321444000.0,9432000.0,,0.33,0.33,421494000.0,1752370000.0,1742938000.0,9432000.0,3818000.0,40000.0,,,516515000.0
7355,300025494,青岛银行股份有限公司,002948.XSHE,002948,,03866,2019-08-24,2019-01-01,2019-06-30,2019-06-30,0,321003,定期报告,4532926000.0,3144543000.0,6825818000.0,3681275000.0,580810000.0,614082000.0,33272000.0,,,,,,,,,752685000.0,,31300000.0,16918000.0,3079000.0,2695128000.0,,,,,,,,49349000.0,,1217140000.0,,,444000.0,1837798000.0,,2652000.0,566000.0,,1839884000.0,373755000.0,,1466129000.0,1438462000.0,27667000.0,,0.32,0.32,-25404000.0,1440725000.0,1413058000.0,27667000.0,4173000.0,-582000.0,,,1428195000.0
7596,300025494,青岛银行股份有限公司,002948.XSHE,002948,,03866,2019-10-30,2018-01-01,2018-09-30,2019-09-30,1,321003,定期报告,5290214000.0,3048186000.0,8592288000.0,5544102000.0,524272000.0,575371000.0,51099000.0,,,,,,,,,1462261000.0,,-179957000.0,427712000.0,3610000.0,3130400000.0,,,,,,,,53617000.0,,1539039000.0,,,1320000.0,2159814000.0,,1619000.0,1381000.0,,2160052000.0,398372000.0,,1761680000.0,1754077000.0,7603000.0,,0.31,0.31,541798000.0,2303478000.0,2295875000.0,7603000.0,4403000.0,-273000.0,,,1536424000.0
7597,300025494,青岛银行股份有限公司,002948.XSHE,002948,,03866,2019-10-30,2019-01-01,2019-09-30,2019-09-30,0,321003,定期报告,7188544000.0,4889302000.0,10565969000.0,5676667000.0,887658000.0,966220000.0,78562000.0,,,,,,,,,926353000.0,,206809000.0,264825000.0,3608000.0,4742763000.0,,,,,,,,72560000.0,,1943118000.0,,,463000.0,2445781000.0,,3134000.0,3425000.0,,2445490000.0,460375000.0,,1985115000.0,1946641000.0,38474000.0,,0.32,0.32,112829000.0,2097944000.0,2059470000.0,38474000.0,10925000.0,-936000.0,,,2726622000.0
7783,300025494,青岛银行股份有限公司,002948.XSHE,002948,,03866,2020-03-21,2018-01-01,2018-12-31,2019-12-31,1,321003,定期报告,7371953000.0,4464029000.0,11886901000.0,7422872000.0,865757000.0,943582000.0,77825000.0,,,,,,,,,1923929000.0,,-303689000.0,407921000.0,6801000.0,4892653000.0,,,,,,,,74848000.0,,2430802000.0,,,3831000.0,2479300000.0,,4048000.0,7332000.0,,2476016000.0,432627000.0,,2043389000.0,2023352000.0,20037000.0,,0.37,0.37,1016364000.0,3059753000.0,3039716000.0,20037000.0,7707000.0,-502000.0,2043389000.0,,2383172000.0
7784,300025494,青岛银行股份有限公司,002948.XSHE,002948,,03866,2020-03-21,2019-01-01,2019-12-31,2019-12-31,0,321003,定期报告,9616315000.0,6846055000.0,14515004000.0,7668949000.0,1216880000.0,1346116000.0,129236000.0,,,,,,,,,1148342000.0,,228383000.0,156176000.0,4185000.0,6794351000.0,,,,,,,,101186000.0,,3065576000.0,,,797000.0,2821964000.0,,23553000.0,16962000.0,,2828555000.0,493033000.0,,2335522000.0,2284815000.0,50707000.0,,0.39,0.39,105037000.0,2440559000.0,2389852000.0,50707000.0,17071000.0,-777000.0,2335522000.0,,3626792000.0
7943,300025494,青岛银行股份有限公司,002948.XSHE,002948,,03866,2020-04-25,2019-01-01,2019-03-31,2020-03-31,1,321003,定期报告,2118397000.0,1591448000.0,3392660000.0,1801212000.0,304437000.0,321038000.0,16601000.0,,,,,,,,,274807000.0,,107810000.0,-164175000.0,1414000.0,1475665000.0,,,,,,,,24074000.0,,565072000.0,,,405000.0,642732000.0,,1000000.0,12000.0,,643720000.0,118479000.0,,525241000.0,507074000.0,18167000.0,,0.12,0.12,145650000.0,670891000.0,652724000.0,18167000.0,2673000.0,,,,886114000.0
7944,300025494,青岛银行股份有限公司,002948.XSHE,002948,,03866,2020-04-25,2020-01-01,2020-03-31,2020-03-31,0,321003,定期报告,2914822000.0,1949598000.0,4018329000.0,2068731000.0,409942000.0,434263000.0,24321000.0,,,,,,,,,533230000.0,,-122235000.0,140999000.0,181000.0,2278255000.0,,,,,,,,33498000.0,,671188000.0,,,126000.0,636567000.0,,18908000.0,1003000.0,,654472000.0,79945000.0,,574527000.0,554768000.0,19759000.0,,0.12,0.12,345822000.0,920349000.0,900590000.0,19759000.0,3156000.0,,,,1573443000.0
