id,code,statDate,pubDate,statDate.1,cash_equivalents,settlement_provi,lend_capital,trading_assets,bill_receivable,account_receivable,advance_payment,insurance_receivables,reinsurance_receivables,reinsurance_contract_reserves_receivable,interest_receivable,dividend_receivable,other_receivable,bought_sellback_assets,inventories,non_current_asset_in_one_year,other_current_assets,total_current_assets,loan_and_advance,hold_for_sale_assets,hold_to_maturity_investments,longterm_receivable_account,longterm_equity_invest,investment_property,fixed_assets,constru_in_process,construction_materials,fixed_assets_liquidation,biological_assets,oil_gas_assets,intangible_assets,development_expenditure,good_will,long_deferred_expense,deferred_tax_assets,other_non_current_assets,total_non_current_assets,total_assets,shortterm_loan,borrowing_from_centralbank,deposit_in_interbank,borrowing_capital,trading_liability,notes_payable,accounts_payable,advance_peceipts,sold_buyback_secu_proceeds,commission_payable,salaries_payable,taxs_payable,interest_payable,dividend_payable,other_payable,reinsurance_payables,insurance_contract_reserves,proxy_secu_proceeds,receivings_from_vicariously_sold_securities,non_current_liability_in_one_year,other_current_liability,total_current_liability,longterm_loan,bonds_payable,longterm_account_payable,specific_account_payable,estimate_liability,deferred_tax_liability,other_non_current_liability,total_non_current_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,specific_reserves,surplus_reserve_fund,ordinary_risk_reserve_fund,retained_profit,foreign_currency_report_conv_diff,equities_parent_company_owners,minority_interests,total_owner_equities,total_sheet_owner_equities,other_comprehensive_income,deferred_earning,loan_and_advance_current_assets,derivative_financial_asset,hold_sale_asset,loan_and_advance_noncurrent_assets,derivative_financial_liability,hold_sale_liability,estimate_liability_current,deferred_earning_current,preferred_shares_noncurrent,pepertual_liability_noncurrent,longterm_salaries_payable,other_equity_tools,preferred_shares_equity,pepertual_liability_equity,receivable_fin,usufruct_assets,contract_assets,bond_invest,other_bond_invest,other_equity_tools_invest,other_non_current_financial_assets,contract_liability,lease_liability,requested_period
90471,601398.XSHG,2014-03-31,2014-04-30,2014-03-31,3779150000000.0,,316793000000.0,357130000000.0,,,,,,0.0,,,,515635000000.0,,,,,,1062402000000.0,2599485000000.0,,29899000000.0,,139384000000.0,25021000000.0,,,,,,,,,25805000000.0,,,19734683000000.0,0.0,686000000.0,16128350000000.0,488112000000.0,,,,,,,18656000000.0,82825000000.0,,,,,0.0,,,,,,,,,,,459000000.0,,,18371763000000.0,351391000000.0,116965000000.0,,,123909000000.0,203411000000.0,584741000000.0,-21932000000.0,1358485000000.0,4435000000.0,1362920000000.0,19734683000000.0,,,,26427000000.0,,,25918000000.0,,,,,,,,,,,,,,,,,,,2014q1
90470,601398.XSHG,2014-06-30,2014-08-29,2014-06-30,3837193000000.0,,412298000000.0,386592000000.0,,,,,,0.0,,,,540645000000.0,,,,,,1128582000000.0,2621864000000.0,,30291000000.0,,149309000000.0,22601000000.0,,,,,,,,,21480000000.0,,,20303677000000.0,0.0,745000000.0,16672146000000.0,474385000000.0,,,,,,,20747000000.0,45653000000.0,,,,,0.0,,,,,,,,,,,470000000.0,,,18944174000000.0,351406000000.0,130611000000.0,,,124086000000.0,203492000000.0,567321000000.0,-22059000000.0,1354857000000.0,4646000000.0,1359503000000.0,20303677000000.0,,,,25943000000.0,,,23579000000.0,,,,,,,,,,,,,,,,,,,2014q2
90469,601398.XSHG,2014-09-30,2014-10-30,2014-09-30,3805902000000.0,,249264000000.0,346948000000.0,,,,,,0.0,,,,432604000000.0,,,,,,1157309000000.0,2593886000000.0,,28860000000.0,,152809000000.0,23048000000.0,,,,,,,,,19553000000.0,,,20150956000000.0,0.0,699000000.0,16323990000000.0,445843000000.0,,,,,,,20441000000.0,60234000000.0,,,,,0.0,,,,,,,,,,,543000000.0,,,18718581000000.0,351513000000.0,134387000000.0,,,124265000000.0,203462000000.0,639536000000.0,-25582000000.0,1427581000000.0,4794000000.0,1432375000000.0,20150956000000.0,,,,37277000000.0,,,39064000000.0,,,,,,,,,,,,,,,,,,,2014q3
90468,601398.XSHG,2014-12-31,2015-03-27,2014-12-31,3827895000000.0,,478503000000.0,346828000000.0,,,,,,0.0,,,,468462000000.0,,,,,,1188288000000.0,2566390000000.0,,28919000000.0,,171434000000.0,24804000000.0,,,,,,,,,24758000000.0,,,20609953000000.0,0.0,631000000.0,16663377000000.0,432463000000.0,589385000000.0,,,,380957000000.0,,28148000000.0,72278000000.0,,,,,0.0,,,,,,,,,,,451000000.0,,,19072649000000.0,353495000000.0,144874000000.0,,,150752000000.0,221622000000.0,650236000000.0,,1530859000000.0,6445000000.0,1537304000000.0,20609953000000.0,-24548000000.0,,,24048000000.0,,,24191000000.0,,,,,,,34428000000.0,34428000000.0,,,,,,,,,,,2014q4
90467,601398.XSHG,2015-03-31,2015-04-30,2015-03-31,3797138000000.0,,524736000000.0,430159000000.0,,,,,,0.0,,,,659421000000.0,,,,,,1260509000000.0,2544829000000.0,,27408000000.0,,169621000000.0,25030000000.0,,,,,,,,,24665000000.0,,,21396633000000.0,0.0,333000000.0,17199802000000.0,440830000000.0,,,,,,,21898000000.0,84930000000.0,,,,,0.0,,,,,,,,,,,443000000.0,,,19775373000000.0,356407000000.0,152202000000.0,,,151047000000.0,222010000000.0,723877000000.0,,1611328000000.0,9932000000.0,1621260000000.0,21396633000000.0,-28643000000.0,,,81494000000.0,,,80685000000.0,,,,,,,34428000000.0,34428000000.0,,,,,,,,,,,2015q1
90466,601398.XSHG,2015-06-30,2015-08-28,2015-06-30,3895630000000.0,,502982000000.0,422960000000.0,,,,,,0.0,,,,1040068000000.0,,,,,,1438093000000.0,2646489000000.0,,27577000000.0,,180038000000.0,24675000000.0,,,,,,,,,22037000000.0,,,22417295000000.0,0.0,332000000.0,18411666000000.0,438877000000.0,,,,,,,23486000000.0,50178000000.0,,,,,0.0,,,,,,,,,,,474000000.0,,,20803658000000.0,356407000000.0,152193000000.0,,,151362000000.0,222520000000.0,706723000000.0,,1603025000000.0,10612000000.0,1613637000000.0,22417295000000.0,-20608000000.0,,,69657000000.0,,,66790000000.0,,,,,,,34428000000.0,34428000000.0,,,,,,,,,,,2015q2
90465,601398.XSHG,2015-09-30,2015-10-31,2015-09-30,3504053000000.0,,537363000000.0,465734000000.0,,,,,,0.0,,,,652266000000.0,,,,,,1388838000000.0,2815399000000.0,,25590000000.0,,187145000000.0,24015000000.0,,,,,,,,,19288000000.0,,,22104917000000.0,0.0,338000000.0,18113129000000.0,470335000000.0,,,,,,,22765000000.0,66897000000.0,,,,,0.0,,,,,,,,,,,528000000.0,,,20414265000000.0,356407000000.0,152029000000.0,,,151379000000.0,222579000000.0,779387000000.0,,1680028000000.0,10624000000.0,1690652000000.0,22104917000000.0,-16181000000.0,,,71478000000.0,,,67375000000.0,,,,,,,34428000000.0,34428000000.0,,,,,,,,,,,2015q3
90464,601398.XSHG,2015-12-31,2016-03-31,2015-12-31,3271192000000.0,,472234000000.0,343272000000.0,,,,,,0.0,,,,996333000000.0,,,,,,1444195000000.0,2870353000000.0,,24185000000.0,,195401000000.0,26101000000.0,,,,,,,,,21066000000.0,,,22209780000000.0,0.0,210000000.0,18070206000000.0,477593000000.0,,,,,,,31717000000.0,75234000000.0,,,,,0.0,,,,,,,,,,,995000000.0,,,20409261000000.0,356407000000.0,151963000000.0,,,178040000000.0,321076000000.0,781988000000.0,,1789474000000.0,11045000000.0,1800519000000.0,22209780000000.0,,,,78870000000.0,,,76826000000.0,,,,,,,,,,,,,,,,,,,2015q4
90463,601398.XSHG,2016-03-31,2016-04-29,2016-03-31,3505495000000.0,,454134000000.0,428620000000.0,,,,,,0.0,,,,687354000000.0,,,,,,1558482000000.0,2945719000000.0,,25213000000.0,,195982000000.0,25105000000.0,,,,,,,,,18619000000.0,,,22883325000000.0,0.0,182000000.0,18549628000000.0,537987000000.0,,,,,,,25023000000.0,85318000000.0,,,,,0.0,,,,,,,311938000000.0,,,,898000000.0,,,21009246000000.0,356407000000.0,151968000000.0,,,178098000000.0,320067000000.0,856640000000.0,,1863180000000.0,10899000000.0,1874079000000.0,22883325000000.0,,,,96446000000.0,,,97339000000.0,,,,,,,,,,,,,,,,,,,2016q1
96068,601398.XSHG,2016-06-30,2016-08-31,2016-06-30,3519979000000.0,,440468000000.0,439093000000.0,,,,,,0.0,,,,723379000000.0,,,,,,1607498000000.0,3133551000000.0,,26096000000.0,,200354000000.0,24093000000.0,,,,,,,,,17265000000.0,,,23524327000000.0,0.0,380000000.0,19094256000000.0,520531000000.0,346986000000.0,,,,345029000000.0,,26904000000.0,39068000000.0,,,,,0.0,,,,,,,320772000000.0,,,,885000000.0,,,21656550000000.0,356407000000.0,151987000000.0,,,178440000000.0,246479000000.0,848532000000.0,,1856593000000.0,11184000000.0,1867777000000.0,23524327000000.0,-4627000000.0,,,71180000000.0,,,79431000000.0,,,,,,,79375000000.0,79375000000.0,,,,,,,,,,,2016q2
