id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operate_cash_flow,net_loan_and_advance_decrease,net_deposit_increase,net_borrowing_from_central_bank,net_deposit_in_cb_and_ib_de,net_borrowing_from_finance_co,interest_and_commission_cashin,trade_asset_increase,net_increase_in_placements,net_buyback,tax_levy_refund,net_original_insurance_cash,insurance_cash_amount,net_insurer_deposit_investment,subtotal_operate_cash_inflow,net_loan_and_advance_increase,saving_clients_decrease_amount,net_deposit_in_cb_and_ib,central_borrowing_decrease,other_money_increase,purchase_trade_asset_increase,repurchase_decrease,handling_charges_and_commission,goods_and_services_cash_paid,goods_sale_and_service_render_cash,net_cash_re_insurance,reserve_investment_decrease,original_compensation_paid,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_cash_flow,invest_withdrawal_cash,invest_proceeds,gain_from_disposal,subtotal_invest_cash_inflow,invest_cash_paid,impawned_loan_net_increase,fix_intan_other_asset_acqui_cash,subtotal_invest_cash_outflow,net_invest_cash_flow,finance_cash_flow,cash_from_invest,cash_from_bonds_issue,cash_from_borrowing,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,other_reason_effect_cash,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,net_profit_cashflow_adjustment,net_profit,assets_depreciation_reserves,fixed_assets_depreciation,intangible_assets_amortization,defferred_expense_amortization,fix_intan_other_asset_dispo_loss,fixed_asset_scrap_loss,fair_value_change_loss,financial_cost,invest_loss,deffered_tax_asset_decrease,deffered_tax_liability_increase,inventory_decrease,operate_receivables_decrease,operate_payable_increase,others,net_operate_cash_flow2,activities_not_relate_major,debt_to_capital,cbs_expiring_in_one_year,financial_lease_fixed_assets,change_info_cash,cash_at_end,cash_at_beginning,equivalents_at_end,equivalents_at_beginning,other_influence2,cash_equivalent_increase2,investment_property_depreciation,net_dec_finance_out,net_cash_received_from_proxy_secu,net_inc_finance_out,net_cash_paid_to_proxy_secu,net_dec_in_placements,credit_impairment_loss
4501,300031760,江苏紫金农村商业银行股份有限公司,601860.XSHG,601860,,,2019-04-22,2018-01-01,2018-03-31,2019-03-31,1,321003,定期报告,,,19180509000.0,200000000.0,,5335018000.0,1955117000.0,,,,,,,,26674773000.0,4412830000.0,,2002730000.0,,5720000000.0,,,670433000.0,,,,,,,202721000.0,193977000.0,13432315000.0,13242458000.0,,6006477000.0,,,6006477000.0,8538878000.0,,10191000.0,8549069000.0,-2542592000.0,,,16143587000.0,,16143587000.0,17900354000.0,394346000.0,18294700000.0,-2151113000.0,-3505000.0,,8545248000.0,23476863000.0,32022111000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4502,300031760,江苏紫金农村商业银行股份有限公司,601860.XSHG,601860,,,2019-04-22,2019-01-01,2019-03-31,2019-03-31,0,321003,定期报告,,,10871638000.0,60000000.0,3070879000.0,4187800000.0,2291105000.0,,,,,,,,20489016000.0,10142682000.0,,,,,,,697299000.0,,,,,,,203196000.0,172106000.0,11700167000.0,8788849000.0,,8152887000.0,,4844000.0,8157731000.0,11024927000.0,,12341000.0,11037268000.0,-2879537000.0,,,16562689000.0,,16562689000.0,15381684000.0,363016000.0,15744700000.0,817989000.0,-15837000.0,,6711464000.0,22002803000.0,28714267000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6821,300031760,江苏紫金农村商业银行股份有限公司,601860.XSHG,601860,,,2019-08-29,2018-01-01,2018-06-30,2019-06-30,1,321003,定期报告,,0.0,14608173000.0,,0.0,,4471425000.0,,,,,,,,19402448000.0,7102548000.0,,893560000.0,,5687704000.0,,,1307388000.0,,,,,,,375873000.0,317141000.0,16017060000.0,3385388000.0,,37119088000.0,1183000.0,,37189420000.0,42841810000.0,,32486000.0,42874296000.0,-5684876000.0,,0.0,40096820000.0,,40096820000.0,35665634000.0,1162962000.0,36828596000.0,3268224000.0,5210000.0,,973946000.0,23476863000.0,24450809000.0,,603867000.0,602692000.0,55161000.0,3283000.0,11246000.0,-44228000.0,288000.0,-30083000.0,907456000.0,-8360000.0,-164437000.0,2037000.0,,-12632903000.0,14079369000.0,0.0,3385388000.0,,,,,,13819876000.0,15424482000.0,10630932000.0,8052381000.0,0.0,973945000.0,,,,,,,
6822,300031760,江苏紫金农村商业银行股份有限公司,601860.XSHG,601860,,,2019-08-29,2019-01-01,2019-06-30,2019-06-30,0,321003,定期报告,,0.0,7576315000.0,260000000.0,3478793000.0,5366584000.0,4621580000.0,,,,,,,,23339671000.0,12566465000.0,,0.0,,0.0,,,1322644000.0,,,,,,,368388000.0,339977000.0,15230818000.0,8108853000.0,,22866987000.0,141565000.0,,23032397000.0,22355877000.0,,17693000.0,22373570000.0,658827000.0,,0.0,32639061000.0,,32639061000.0,32787748000.0,1213041000.0,34000789000.0,-1361728000.0,1685000.0,,7407637000.0,22002803000.0,29410440000.0,,715017000.0,910039000.0,54395000.0,4235000.0,8354000.0,-24015000.0,170000.0,-27207000.0,763515000.0,-175330000.0,-156197000.0,7302000.0,,-4573363000.0,10601889000.0,49000.0,8108853000.0,,,,,,15799457000.0,14848876000.0,13610983000.0,7153927000.0,0.0,7407637000.0,,,,,,,
6916,300031760,江苏紫金农村商业银行股份有限公司,601860.XSHG,601860,,,2019-10-23,2018-01-01,2018-09-30,2019-09-30,1,321003,定期报告,,0.0,12479121000.0,,2333903000.0,,6637265000.0,,,,,,,,21493822000.0,10954118000.0,,0.0,,0.0,,,1768127000.0,,,,,,,545324000.0,508689000.0,15235037000.0,6258785000.0,,51637381000.0,2639000.0,,51711065000.0,59441100000.0,,167401000.0,59608501000.0,-7897436000.0,,0.0,56390000000.0,,56390000000.0,55118425000.0,414180000.0,55532605000.0,857395000.0,22101000.0,,-759155000.0,23476863000.0,22717708000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
6917,300031760,江苏紫金农村商业银行股份有限公司,601860.XSHG,601860,,,2019-10-23,2019-01-01,2019-09-30,2019-09-30,0,321003,定期报告,,0.0,11458357000.0,,4265532000.0,4725331000.0,6678350000.0,4570642000.0,,,,,,,32270209000.0,13538159000.0,,0.0,96050000.0,0.0,,,1873097000.0,,,,,,,532059000.0,637963000.0,17398246000.0,14871963000.0,,34291110000.0,194931000.0,,34518550000.0,36511990000.0,,24959000.0,36536949000.0,-2018399000.0,,0.0,43090193000.0,,43090193000.0,50771998000.0,1558791000.0,52330789000.0,-9240596000.0,26043000.0,,3639011000.0,22002803000.0,25641814000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
7242,300031760,江苏紫金农村商业银行股份有限公司,601860.XSHG,601860,,,2020-03-25,2018-01-01,2018-12-31,2019-12-31,1,321003,定期报告,,,12351591000.0,280000000.0,2679489000.0,,9065193000.0,,,,,,,,24427791000.0,14668405000.0,,,,,,,2287599000.0,,,,,,,706771000.0,700131000.0,21524869000.0,2902922000.0,,66972607000.0,2699000.0,126076000.0,67101382000.0,75047456000.0,,235906000.0,75283362000.0,-8181980000.0,,1134393000.0,70010253000.0,,71144646000.0,65326023000.0,2034657000.0,67360680000.0,3783966000.0,21031000.0,,-1474061000.0,23476863000.0,22002802000.0,,1253766000.0,1285169000.0,109003000.0,7074000.0,22019000.0,-68402000.0,414000.0,-86443000.0,,-41031000.0,-250867000.0,21212000.0,,-16629478000.0,15427234000.0,1853252000.0,2902922000.0,,,,,,14848875000.0,15424481000.0,7153927000.0,8052382000.0,,-1474061000.0,,,,,,,
7243,300031760,江苏紫金农村商业银行股份有限公司,601860.XSHG,601860,,,2020-03-25,2019-01-01,2019-12-31,2019-12-31,0,321003,定期报告,,,13342490000.0,,3310688000.0,,8777203000.0,,,,,,,,30245457000.0,15202509000.0,,,16050000.0,,,,2502155000.0,,,,,,,685305000.0,876056000.0,20232856000.0,10012601000.0,,57462625000.0,305079000.0,39046000.0,57806750000.0,57004863000.0,,52420000.0,57057283000.0,749467000.0,,,56381003000.0,,56381003000.0,63472302000.0,1924985000.0,65397287000.0,-9016284000.0,14175000.0,,1759959000.0,22002802000.0,23762761000.0,,1417092000.0,1591925000.0,107800000.0,8659000.0,21510000.0,-37367000.0,-576000.0,27669000.0,,-389487000.0,-280532000.0,-6803000.0,,-8207687000.0,14339901000.0,1420497000.0,10012601000.0,,,,,,14663760000.0,14848875000.0,9099001000.0,7153927000.0,,1759959000.0,,,,,,,
8718,300031760,江苏紫金农村商业银行股份有限公司,601860.XSHG,601860,,,2020-04-30,2019-01-01,2019-03-31,2020-03-31,1,321003,定期报告,,,10871638000.0,60000000.0,3070879000.0,4187800000.0,2291105000.0,,,,,,,,20489016000.0,10142682000.0,,,,,,,697299000.0,,,,,,,203196000.0,172106000.0,11700167000.0,8788849000.0,,8152887000.0,,4844000.0,8157731000.0,11024927000.0,,12341000.0,11037268000.0,-2879537000.0,,,16562689000.0,,16562689000.0,15381684000.0,363016000.0,15744700000.0,817989000.0,-15837000.0,,6711464000.0,22002803000.0,28714267000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719,300031760,江苏紫金农村商业银行股份有限公司,601860.XSHG,601860,,,2020-04-30,2020-01-01,2020-03-31,2020-03-31,0,321003,定期报告,,,7686252000.0,66050000.0,552781000.0,2694326000.0,1869015000.0,,,,,,,,12932685000.0,5777323000.0,,,,,,,884102000.0,,,,,,,185870000.0,234825000.0,7369352000.0,5563333000.0,,25561846000.0,19602000.0,44000.0,25581492000.0,26327975000.0,,14187000.0,26342162000.0,-760670000.0,,,13283148000.0,,13283148000.0,19470700000.0,294000000.0,19764700000.0,-6481552000.0,5228000.0,,-1673661000.0,23762760000.0,22089099000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
