code,statement_family,report_period_end,quarter_key,year_key,pub_date,standard_field_name,standard_value,source_table,source_field,period_basis,transformation_rule,missing_reason
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,cash_equivalents,35921181000.0,balance.csv,cash_equivalents,quarterly_direct,identity_q1_or_ytd_diff,
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,settlement_provi,0.0,balance.csv,settlement_provi,quarterly_direct,identity_q1_or_ytd_diff,
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,lend_capital,4588207000.0,balance.csv,lend_capital,quarterly_direct,identity_q1_or_ytd_diff,
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,trading_assets,27333616000.0,balance.csv,trading_assets,quarterly_direct,identity_q1_or_ytd_diff,
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,bill_receivable,,balance.csv,bill_receivable,,identity_q1_or_ytd_diff,missing_raw_value
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,account_receivable,,balance.csv,account_receivable,,identity_q1_or_ytd_diff,missing_raw_value
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,advance_payment,,balance.csv,advance_payment,,identity_q1_or_ytd_diff,missing_raw_value
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,insurance_receivables,,balance.csv,insurance_receivables,,identity_q1_or_ytd_diff,missing_raw_value
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,interest_receivable,,balance.csv,interest_receivable,,identity_q1_or_ytd_diff,missing_raw_value
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,other_receivable,,balance.csv,other_receivable,,identity_q1_or_ytd_diff,missing_raw_value
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,bought_sellback_assets,0.0,balance.csv,bought_sellback_assets,quarterly_direct,identity_q1_or_ytd_diff,
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,inventories,,balance.csv,inventories,,identity_q1_or_ytd_diff,missing_raw_value
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,other_current_assets,,balance.csv,other_current_assets,,identity_q1_or_ytd_diff,missing_raw_value
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,total_current_assets,,balance.csv,total_current_assets,,identity_q1_or_ytd_diff,missing_raw_value
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,loan_and_advance,,balance.csv,loan_and_advance,,identity_q1_or_ytd_diff,missing_raw_value
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,hold_for_sale_assets,0.0,balance.csv,hold_for_sale_assets,quarterly_direct,identity_q1_or_ytd_diff,
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,hold_to_maturity_investments,0.0,balance.csv,hold_to_maturity_investments,quarterly_direct,identity_q1_or_ytd_diff,
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,longterm_equity_invest,0.0,balance.csv,longterm_equity_invest,quarterly_direct,identity_q1_or_ytd_diff,
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,investment_property,0.0,balance.csv,investment_property,quarterly_direct,identity_q1_or_ytd_diff,
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,fixed_assets,2879357000.0,balance.csv,fixed_assets,quarterly_direct,identity_q1_or_ytd_diff,
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,constru_in_process,210203000.0,balance.csv,constru_in_process,quarterly_direct,identity_q1_or_ytd_diff,
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,intangible_assets,157855000.0,balance.csv,intangible_assets,quarterly_direct,identity_q1_or_ytd_diff,
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,good_will,0.0,balance.csv,good_will,quarterly_direct,identity_q1_or_ytd_diff,
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,long_deferred_expense,,balance.csv,long_deferred_expense,,identity_q1_or_ytd_diff,missing_raw_value
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,deferred_tax_assets,1331453000.0,balance.csv,deferred_tax_assets,quarterly_direct,identity_q1_or_ytd_diff,
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,other_non_current_assets,,balance.csv,other_non_current_assets,,identity_q1_or_ytd_diff,missing_raw_value
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,total_non_current_assets,,balance.csv,total_non_current_assets,,identity_q1_or_ytd_diff,missing_raw_value
002948.XSHE,balance,2019-06-30,2019q2,,2019-08-24,total_assets,345230946000.0,balance.csv,total_assets,quarterly_direct,identity_q1_or_ytd_diff,
