id,code,statDate,pubDate,statDate.1,cash_equivalents,settlement_provi,lend_capital,trading_assets,bill_receivable,account_receivable,advance_payment,insurance_receivables,reinsurance_receivables,reinsurance_contract_reserves_receivable,interest_receivable,dividend_receivable,other_receivable,bought_sellback_assets,inventories,non_current_asset_in_one_year,other_current_assets,total_current_assets,loan_and_advance,hold_for_sale_assets,hold_to_maturity_investments,longterm_receivable_account,longterm_equity_invest,investment_property,fixed_assets,constru_in_process,construction_materials,fixed_assets_liquidation,biological_assets,oil_gas_assets,intangible_assets,development_expenditure,good_will,long_deferred_expense,deferred_tax_assets,other_non_current_assets,total_non_current_assets,total_assets,shortterm_loan,borrowing_from_centralbank,deposit_in_interbank,borrowing_capital,trading_liability,notes_payable,accounts_payable,advance_peceipts,sold_buyback_secu_proceeds,commission_payable,salaries_payable,taxs_payable,interest_payable,dividend_payable,other_payable,reinsurance_payables,insurance_contract_reserves,proxy_secu_proceeds,receivings_from_vicariously_sold_securities,non_current_liability_in_one_year,other_current_liability,total_current_liability,longterm_loan,bonds_payable,longterm_account_payable,specific_account_payable,estimate_liability,deferred_tax_liability,other_non_current_liability,total_non_current_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,specific_reserves,surplus_reserve_fund,ordinary_risk_reserve_fund,retained_profit,foreign_currency_report_conv_diff,equities_parent_company_owners,minority_interests,total_owner_equities,total_sheet_owner_equities,other_comprehensive_income,deferred_earning,loan_and_advance_current_assets,derivative_financial_asset,hold_sale_asset,loan_and_advance_noncurrent_assets,derivative_financial_liability,hold_sale_liability,estimate_liability_current,deferred_earning_current,preferred_shares_noncurrent,pepertual_liability_noncurrent,longterm_salaries_payable,other_equity_tools,preferred_shares_equity,pepertual_liability_equity,receivable_fin,usufruct_assets,contract_assets,bond_invest,other_bond_invest,other_equity_tools_invest,other_non_current_financial_assets,contract_liability,lease_liability,requested_period
51297,600015.XSHG,2014-03-31,2014-04-30,2014-03-31,303304000000.0,,5817000000.0,6046000000.0,,,,,,0.0,7830000000.0,,,374604000000.0,,,,,,54684000000.0,116073000000.0,,82000000.0,,8055000000.0,,,,,,90000000.0,,,,4580000000.0,,,1734193000000.0,0.0,30000000.0,1509853000000.0,52319000000.0,,,,,45343000000.0,,5721000000.0,3387000000.0,12373000000.0,,,,0.0,,,,,,,8400000000.0,,,2000000.0,,,,1643893000000.0,8905000000.0,29244000000.0,,,4587000000.0,12950000000.0,34008000000.0,,89694000000.0,606000000.0,90300000000.0,1734193000000.0,,,,213000000.0,,,244000000.0,,,,,,,,,,,,,,,,,,,2014q1
51296,600015.XSHG,2014-06-30,2014-08-07,2014-06-30,337501000000.0,,2299000000.0,7008000000.0,,,,,,0.0,8663000000.0,,,345346000000.0,,,,,,56325000000.0,123488000000.0,,82000000.0,,8625000000.0,,,,,,89000000.0,,,,4415000000.0,,,1778560000000.0,0.0,58000000.0,1546361000000.0,37543000000.0,,,,,56898000000.0,,6003000000.0,3504000000.0,14300000000.0,,,,0.0,,,,,,,11378000000.0,,,2000000.0,,,,1686482000000.0,8905000000.0,29936000000.0,,,6134000000.0,17100000000.0,29384000000.0,,91459000000.0,619000000.0,92078000000.0,1778560000000.0,,,,409000000.0,,,348000000.0,,,,,,,,,,,,,,,,,,,2014q2
51295,600015.XSHG,2014-09-30,2014-10-31,2014-09-30,342819000000.0,,2017000000.0,6425000000.0,,,,,,0.0,9779000000.0,,,309629000000.0,,,,,,61606000000.0,133563000000.0,,,,8855000000.0,,,,,,89000000.0,,,,4786000000.0,,,1784092000000.0,0.0,38000000.0,1577051000000.0,49655000000.0,,,,,6454000000.0,,6952000000.0,3896000000.0,15798000000.0,,,,0.0,,,,,,,20396000000.0,,,2000000.0,,,,1687190000000.0,8905000000.0,30236000000.0,,,6134000000.0,17100000000.0,33891000000.0,,96266000000.0,636000000.0,96902000000.0,1784092000000.0,,,,389000000.0,,,365000000.0,,,,,,,,,,,,,,,,,,,2014q3
51294,600015.XSHG,2014-12-31,2015-04-17,2014-12-31,354914000000.0,,19108000000.0,9066000000.0,,,,,,0.0,9335000000.0,,,123136000000.0,,,,,,63448000000.0,136277000000.0,,,,9359000000.0,,,,,,88000000.0,,,,4419000000.0,,,1851628000000.0,0.0,20058000000.0,1587556000000.0,42638000000.0,,,,,40202000000.0,,6733000000.0,4077000000.0,17567000000.0,,,,0.0,,,,,,,23839000000.0,,,2000000.0,,,,1749529000000.0,8905000000.0,30543000000.0,,,6134000000.0,17100000000.0,38695000000.0,,101458000000.0,641000000.0,102099000000.0,1851628000000.0,81000000.0,,,625000000.0,,,556000000.0,,,,,,,,,,,,,,,,,,,2014q4
51293,600015.XSHG,2015-03-31,2015-04-30,2015-03-31,330952000000.0,,9301000000.0,7971000000.0,,,,,,0.0,9768000000.0,,,107966000000.0,,,,,,70677000000.0,143402000000.0,,,,9509000000.0,,,,,,87000000.0,,,,4575000000.0,,,1821084000000.0,0.0,27530000000.0,1530453000000.0,67069000000.0,,,,,32587000000.0,,6821000000.0,3662000000.0,16880000000.0,,,,0.0,,,,,,,20785000000.0,,,1000000.0,,,,1715075000000.0,8905000000.0,30543000000.0,,,6134000000.0,17100000000.0,42831000000.0,,105348000000.0,661000000.0,106009000000.0,1821084000000.0,-165000000.0,,,705000000.0,,,762000000.0,,,,,,,,,,,,,,,,,,,2015q1
51292,600015.XSHG,2015-06-30,2015-08-08,2015-06-30,312273000000.0,,27908000000.0,9719000000.0,,,,,,0.0,10068000000.0,,,162930000000.0,,,,,,72394000000.0,158699000000.0,,,,10142000000.0,,,,,,87000000.0,,,,4638000000.0,,,1917232000000.0,0.0,17520000000.0,1581290000000.0,60508000000.0,,,,,76174000000.0,,7638000000.0,3870000000.0,16819000000.0,,,,0.0,,,,,,,,,,1000000.0,,,,1805434000000.0,8905000000.0,30543000000.0,,,7914000000.0,21917000000.0,41829000000.0,,111108000000.0,690000000.0,111798000000.0,1917232000000.0,,,,754000000.0,,,765000000.0,,,,,,,,,,,,,,,,,,,2015q2
51291,600015.XSHG,2015-09-30,2015-10-31,2015-09-30,327389000000.0,,18114000000.0,9595000000.0,,,,,,0.0,11237000000.0,,,189679000000.0,,,,,,70993000000.0,174124000000.0,,,,10370000000.0,,,,,,86000000.0,,,,4777000000.0,,,1950115000000.0,0.0,30050000000.0,1613137000000.0,51461000000.0,,,,,61735000000.0,,7996000000.0,4120000000.0,17323000000.0,,,,0.0,,,,,,,41913000000.0,,,,,,,1837244000000.0,10686000000.0,28762000000.0,,,7914000000.0,22196000000.0,42604000000.0,,112162000000.0,709000000.0,112871000000.0,1950115000000.0,,,,318000000.0,,,341000000.0,,,,,,,,,,,,,,,,,,,2015q3
51290,600015.XSHG,2015-12-31,2016-04-19,2015-12-31,313588000000.0,,30972000000.0,11872000000.0,,,,,,0.0,10603000000.0,,,245297000000.0,,,,,,73200000000.0,194543000000.0,,,,11252000000.0,,,,,,87000000.0,,,,4570000000.0,,,2020604000000.0,0.0,30027000000.0,1621863000000.0,64141000000.0,,,,,80491000000.0,,7525000000.0,4383000000.0,15681000000.0,,,,0.0,,,,,,,66893000000.0,,,,,,,1902216000000.0,10686000000.0,28762000000.0,,,7913000000.0,22743000000.0,47574000000.0,,117678000000.0,710000000.0,118388000000.0,2020604000000.0,,,,191000000.0,,,169000000.0,,,,,,,,,,,,,,,,,,,2015q4
51289,600015.XSHG,2016-03-31,2016-04-30,2016-03-31,362514000000.0,,21230000000.0,12543000000.0,,,,,,0.0,11603000000.0,,,199842000000.0,,,,,,74093000000.0,205612000000.0,,,,11114000000.0,,,,,,86000000.0,,,,4863000000.0,,,2094457000000.0,0.0,59040000000.0,1552380000000.0,70979000000.0,,,,,62242000000.0,,7889000000.0,4159000000.0,15208000000.0,,,,0.0,,,,,,,160927000000.0,,,,,,,1951664000000.0,10686000000.0,28762000000.0,,,7913000000.0,21452000000.0,52005000000.0,,142052000000.0,741000000.0,142793000000.0,2094457000000.0,1256000000.0,,,392000000.0,,,261000000.0,,,,,,,19978000000.0,,,,,,,,,,,,2016q1
93669,600015.XSHG,2016-06-30,2016-08-11,2016-06-30,376010000000.0,,18178000000.0,9347000000.0,,,,,,0.0,12030000000.0,,,191722000000.0,,,,,,81947000000.0,231223000000.0,,,,11056000000.0,,,,,,85000000.0,,,,5213000000.0,,,2250545000000.0,0.0,56039000000.0,1586595000000.0,99931000000.0,,,,,65060000000.0,,8368000000.0,4018000000.0,14396000000.0,,,,0.0,,,,,,,238182000000.0,,,,,,,2106438000000.0,10686000000.0,28762000000.0,,,9771000000.0,24605000000.0,48509000000.0,,143346000000.0,761000000.0,144107000000.0,2250545000000.0,1035000000.0,,,553000000.0,,,541000000.0,,,,,,,19978000000.0,19978000000.0,,,,,,,,,,,2016q2
