date,code,open,close,high,low,volume,money
2014-01-02,601288.XSHG,1.24,1.24,1.24,1.23,115947111.0,143059488.0
2014-01-03,601288.XSHG,1.23,1.23,1.24,1.22,130562391.0,160306368.0
2014-01-06,601288.XSHG,1.23,1.22,1.23,1.21,207136429.0,251799952.0
2014-01-07,601288.XSHG,1.21,1.22,1.22,1.21,125084231.0,151461184.0
2014-01-08,601288.XSHG,1.21,1.21,1.22,1.21,161319915.0,195345376.0
2014-01-09,601288.XSHG,1.21,1.21,1.22,1.21,125746247.0,151940704.0
2014-01-10,601288.XSHG,1.21,1.21,1.21,1.2,182669571.0,219846240.0
2014-01-13,601288.XSHG,1.2,1.21,1.21,1.2,134106673.0,161369664.0
2014-01-14,601288.XSHG,1.21,1.21,1.21,1.2,121539054.0,146415024.0
2014-01-15,601288.XSHG,1.21,1.2,1.21,1.2,123074915.0,147586352.0
2014-01-16,601288.XSHG,1.2,1.19,1.2,1.18,241985844.0,287050432.0
2014-01-17,601288.XSHG,1.19,1.18,1.19,1.18,135124331.0,159441344.0
2014-01-20,601288.XSHG,1.18,1.18,1.19,1.18,118457344.0,140303680.0
2014-01-21,601288.XSHG,1.19,1.19,1.19,1.18,103943893.0,123117936.0
2014-01-22,601288.XSHG,1.19,1.2,1.2,1.19,236637904.0,282175296.0
2014-01-23,601288.XSHG,1.19,1.18,1.19,1.18,160261024.0,190007568.0
2014-01-24,601288.XSHG,1.18,1.19,1.19,1.18,133361952.0,158055728.0
2014-01-27,601288.XSHG,1.18,1.18,1.19,1.18,97287735.0,114855264.0
2014-01-28,601288.XSHG,1.19,1.19,1.19,1.18,145157395.0,172146864.0
2014-01-29,601288.XSHG,1.19,1.2,1.2,1.19,136615578.0,163177024.0
2014-01-30,601288.XSHG,1.2,1.19,1.2,1.19,67582514.0,80524568.0
2014-02-07,601288.XSHG,1.19,1.19,1.19,1.18,104512403.0,123542056.0
2014-02-10,601288.XSHG,1.19,1.19,1.2,1.19,188035853.0,223925520.0
2014-02-11,601288.XSHG,1.19,1.21,1.21,1.19,351750155.0,422409664.0
2014-02-12,601288.XSHG,1.2,1.21,1.21,1.2,184567815.0,222048944.0
2014-02-13,601288.XSHG,1.2,1.21,1.22,1.2,239120129.0,288029376.0
2014-02-14,601288.XSHG,1.21,1.21,1.21,1.2,133395421.0,160181568.0
2014-02-17,601288.XSHG,1.21,1.2,1.21,1.2,122910179.0,147881296.0
2014-02-18,601288.XSHG,1.2,1.19,1.21,1.19,132969900.0,158780592.0
2014-02-19,601288.XSHG,1.19,1.21,1.22,1.19,287058790.0,344063424.0
2014-02-20,601288.XSHG,1.2,1.19,1.21,1.19,241381619.0,289235232.0
2014-02-21,601288.XSHG,1.19,1.19,1.2,1.19,122621994.0,145904976.0
2014-02-24,601288.XSHG,1.19,1.18,1.19,1.17,217139463.0,255211392.0
2014-02-25,601288.XSHG,1.18,1.17,1.18,1.17,197471967.0,231436032.0
2014-02-26,601288.XSHG,1.17,1.17,1.18,1.16,138215211.0,161699008.0
2014-02-27,601288.XSHG,1.17,1.17,1.18,1.16,193461204.0,226151392.0
2014-02-28,601288.XSHG,1.17,1.17,1.17,1.16,150552956.0,175688848.0
2014-03-03,601288.XSHG,1.17,1.17,1.17,1.16,208820333.0,243347520.0
2014-03-04,601288.XSHG,1.16,1.17,1.17,1.16,212363463.0,247214880.0
2014-03-05,601288.XSHG,1.17,1.16,1.17,1.16,106642025.0,124000504.0
2014-03-06,601288.XSHG,1.16,1.16,1.17,1.16,111349384.0,129327056.0
2014-03-07,601288.XSHG,1.17,1.17,1.17,1.16,142084121.0,165369440.0
2014-03-10,601288.XSHG,1.16,1.15,1.17,1.14,177987629.0,204907696.0
2014-03-11,601288.XSHG,1.15,1.15,1.15,1.14,128906359.0,147325552.0
2014-03-12,601288.XSHG,1.15,1.15,1.15,1.14,181113369.0,206872224.0
2014-03-13,601288.XSHG,1.15,1.18,1.22,1.15,545806246.0,645265728.0
2014-03-14,601288.XSHG,1.18,1.18,1.19,1.16,369738128.0,433875488.0
2014-03-17,601288.XSHG,1.18,1.17,1.18,1.17,189838280.0,222266704.0
2014-03-18,601288.XSHG,1.17,1.17,1.17,1.16,186174532.0,217275648.0
2014-03-19,601288.XSHG,1.17,1.17,1.17,1.16,113521901.0,132144672.0
2014-03-20,601288.XSHG,1.17,1.17,1.18,1.16,192832704.0,225817360.0
2014-03-21,601288.XSHG,1.17,1.2,1.21,1.16,611868433.0,729938880.0
2014-03-24,601288.XSHG,1.21,1.2,1.21,1.19,343959759.0,412987488.0
2014-03-25,601288.XSHG,1.2,1.2,1.21,1.19,183324903.0,219660240.0
2014-03-26,601288.XSHG,1.2,1.2,1.21,1.2,202829581.0,243881520.0
2014-03-27,601288.XSHG,1.2,1.2,1.22,1.19,232137089.0,279295392.0
2014-03-28,601288.XSHG,1.2,1.22,1.23,1.2,273130575.0,331737088.0
2014-03-31,601288.XSHG,1.22,1.21,1.22,1.21,190720329.0,231781984.0
2014-04-01,601288.XSHG,1.21,1.21,1.22,1.21,111519933.0,135405456.0
2014-04-02,601288.XSHG,1.22,1.22,1.22,1.21,128691500.0,156321120.0
2014-04-03,601288.XSHG,1.22,1.2,1.22,1.18,380027652.0,455949632.0
2014-04-04,601288.XSHG,1.19,1.2,1.21,1.19,131174996.0,157119072.0
2014-04-08,601288.XSHG,1.2,1.22,1.23,1.2,344946099.0,419845152.0
2014-04-09,601288.XSHG,1.22,1.23,1.23,1.22,153705176.0,187962224.0
2014-04-10,601288.XSHG,1.22,1.23,1.25,1.22,320460037.0,393646784.0
2014-04-11,601288.XSHG,1.23,1.24,1.24,1.23,267864284.0,330214048.0
2014-04-14,601288.XSHG,1.24,1.24,1.24,1.23,122662490.0,151045728.0
2014-04-15,601288.XSHG,1.23,1.22,1.23,1.21,136946587.0,167110672.0
2014-04-16,601288.XSHG,1.22,1.22,1.23,1.21,108187545.0,131841776.0
2014-04-17,601288.XSHG,1.23,1.22,1.23,1.22,81498471.0,99412072.0
2014-04-18,601288.XSHG,1.22,1.21,1.22,1.21,152100826.0,183960480.0
2014-04-21,601288.XSHG,1.21,1.2,1.22,1.2,135017817.0,163600224.0
2014-04-22,601288.XSHG,1.2,1.21,1.21,1.2,111183896.0,133921656.0
2014-04-23,601288.XSHG,1.21,1.21,1.21,1.2,109099736.0,131324736.0
2014-04-24,601288.XSHG,1.21,1.2,1.21,1.2,103058326.0,124134224.0
2014-04-25,601288.XSHG,1.21,1.21,1.22,1.2,172767471.0,208540176.0
2014-04-28,601288.XSHG,1.21,1.21,1.22,1.2,185520798.0,224233088.0
2014-04-29,601288.XSHG,1.21,1.22,1.22,1.21,171590953.0,207904656.0
2014-04-30,601288.XSHG,1.22,1.21,1.22,1.21,95690421.0,115707336.0
2014-05-05,601288.XSHG,1.21,1.2,1.21,1.19,212464349.0,254313056.0
2014-05-06,601288.XSHG,1.2,1.2,1.2,1.19,127835660.0,152813248.0
2014-05-07,601288.XSHG,1.19,1.19,1.2,1.19,92743889.0,110709632.0
2014-05-08,601288.XSHG,1.2,1.2,1.21,1.19,102822559.0,123195400.0
2014-05-09,601288.XSHG,1.2,1.2,1.21,1.2,156024856.0,187861760.0
2014-05-12,601288.XSHG,1.21,1.21,1.22,1.2,187449520.0,227191456.0
2014-05-13,601288.XSHG,1.21,1.22,1.22,1.21,126207851.0,153562000.0
2014-05-14,601288.XSHG,1.22,1.22,1.22,1.21,76541976.0,93116536.0
2014-05-15,601288.XSHG,1.22,1.22,1.22,1.22,89561861.0,109172704.0
2014-05-16,601288.XSHG,1.22,1.23,1.23,1.22,146543824.0,179277104.0
2014-05-19,601288.XSHG,1.23,1.22,1.23,1.21,115913810.0,141172048.0
2014-05-20,601288.XSHG,1.22,1.23,1.23,1.22,139246581.0,170000336.0
2014-05-21,601288.XSHG,1.22,1.23,1.23,1.22,97532897.0,119346616.0
2014-05-22,601288.XSHG,1.23,1.23,1.24,1.23,104066853.0,128238944.0
