id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operating_revenue,interest_net_revenue,interest_income,interest_expense,commission_net_income,commission_income,commission_expense,agent_security_income,sell_security_income,manage_income,premiums_earned,assurance_income,premiums_income,premiums_expense,prepare_money,investment_income,invest_income_associates,fair_value_variable_income,exchange_income,other_income,operation_expense,refunded_premiums,compensate_loss,compensation_back,insurance_reserve,insurance_reserve_back,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,commission_expense2,operation_manage_fee,separate_fee,asset_impairment_loss,other_cost,operating_profit,subsidy_income,non_operating_revenue,non_operating_expense,other_items_influenced_profit,total_profit,income_tax_expense,other_influence_net_profit,net_profit,np_parent_company_owners,minority_profit,eps,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,other_earnings,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss
5071,300027168,西安银行股份有限公司,600928.XSHG,600928,,,2019-04-24,2018-01-01,2018-03-31,2019-03-31,1,321003,定期报告,1311139000.0,1135244000.0,2387744000.0,1252500000.0,166232000.0,175019000.0,8787000.0,,,,,,,,,22725000.0,,,-13994000.0,1034000.0,558294000.0,,,,,,,,13795000.0,,332782000.0,,210238000.0,1479000.0,752845000.0,,276000.0,405000.0,,752716000.0,143206000.0,,609510000.0,608145000.0,1365000.0,,0.15,0.15,55209000.0,664719000.0,663354000.0,1365000.0,,-102000.0,,,
5073,300027168,西安银行股份有限公司,600928.XSHG,600928,,,2019-04-24,2019-01-01,2019-03-31,2019-03-31,0,321003,定期报告,1697518000.0,1337244000.0,2738451000.0,1401207000.0,166437000.0,176846000.0,10409000.0,,,,,,,,,108214000.0,,87277000.0,-2326000.0,406000.0,830802000.0,,,,,,,,17218000.0,,377600000.0,,,2123000.0,866716000.0,,25000.0,87000.0,,866654000.0,165851000.0,,700803000.0,699509000.0,1294000.0,,0.17,0.17,111826000.0,812629000.0,811335000.0,1294000.0,472000.0,-206000.0,,,433861000.0
7394,300027168,西安银行股份有限公司,600928.XSHG,600928,,,2019-08-28,2018-01-01,2018-06-30,2019-06-30,1,321003,定期报告,2675604000.0,2260887000.0,4843490000.0,2582603000.0,373205000.0,390914000.0,17709000.0,,,,,,,,,40800000.0,,,-1150000.0,1639000.0,1202557000.0,,,,,,,,28521000.0,,712594000.0,,457706000.0,3736000.0,1473047000.0,,17753000.0,590000.0,,1490210000.0,287032000.0,,1203178000.0,1200330000.0,2848000.0,,0.3,0.3,44414000.0,1247592000.0,1244744000.0,2848000.0,348000.0,-125000.0,,,
7395,300027168,西安银行股份有限公司,600928.XSHG,600928,,,2019-08-28,2019-01-01,2019-06-30,2019-06-30,0,321003,定期报告,3392132000.0,2791938000.0,5584522000.0,2792584000.0,290091000.0,314219000.0,24128000.0,,,,,,,,,261901000.0,,36964000.0,5703000.0,517000.0,1774105000.0,,,,,,,,34800000.0,,824333000.0,,,4611000.0,1618027000.0,,40000.0,646000.0,,1617421000.0,284655000.0,,1332766000.0,1332766000.0,0.0,,0.31,0.31,198934000.0,1531700000.0,1530567000.0,1133000.0,647000.0,4371000.0,,,910361000.0
7598,300027168,西安银行股份有限公司,600928.XSHG,600928,,,2019-10-30,2018-01-01,2018-09-30,2019-09-30,1,321003,定期报告,4329140000.0,3697203000.0,7500455000.0,3803252000.0,575043000.0,602231000.0,27188000.0,,,,,,,,,45686000.0,,,9120000.0,1945000.0,2088478000.0,,,,,,,,44956000.0,,1146414000.0,,891312000.0,5796000.0,2240662000.0,,17935000.0,1279000.0,,2257318000.0,450244000.0,,1807074000.0,1803788000.0,3286000.0,,0.45,0.45,94069000.0,1901143000.0,1897857000.0,3286000.0,348000.0,-205000.0,,,
7599,300027168,西安银行股份有限公司,600928.XSHG,600928,,,2019-10-30,2019-01-01,2019-09-30,2019-09-30,0,321003,定期报告,5119448000.0,4202195000.0,8492170000.0,4289975000.0,431036000.0,467772000.0,36736000.0,,,,,,,,,395659000.0,,70336000.0,13737000.0,749000.0,2729140000.0,,,,,,,,55286000.0,,1271724000.0,,,7228000.0,2390308000.0,,1144000.0,2494000.0,,2388958000.0,377571000.0,,2011387000.0,2010977000.0,410000.0,,0.46,0.46,92969000.0,2104356000.0,2101857000.0,2499000.0,887000.0,4849000.0,,,1394902000.0
7899,300027168,西安银行股份有限公司,600928.XSHG,600928,,,2020-04-22,2018-01-01,2018-12-31,2019-12-31,1,321003,定期报告,5975733000.0,5103646000.0,10253316000.0,5149670000.0,782876000.0,819488000.0,36612000.0,,,,,,,,,53969000.0,,,14126000.0,2095000.0,3072072000.0,,,,,,,,59772000.0,,1663365000.0,,1340758000.0,8177000.0,2903661000.0,,3048000.0,2497000.0,,2904212000.0,539044000.0,,2365168000.0,2361568000.0,3600000.0,,0.59,0.59,113867000.0,2479035000.0,2475435000.0,3600000.0,2652000.0,16369000.0,2365168000.0,,
7900,300027168,西安银行股份有限公司,600928.XSHG,600928,,,2020-04-22,2019-01-01,2019-03-31,2020-03-31,1,321003,定期报告,1697518000.0,1337244000.0,2738451000.0,1401207000.0,166437000.0,176846000.0,10409000.0,,,,,,,,,108214000.0,,87277000.0,-2326000.0,406000.0,830802000.0,,,,,,,,17218000.0,,377600000.0,,,2123000.0,866716000.0,,25000.0,87000.0,,866654000.0,165851000.0,,700803000.0,699509000.0,1294000.0,,0.17,0.17,111826000.0,812629000.0,811335000.0,1294000.0,472000.0,-206000.0,,,433861000.0
7901,300027168,西安银行股份有限公司,600928.XSHG,600928,,,2020-04-22,2019-01-01,2019-12-31,2019-12-31,0,321003,定期报告,6845299000.0,5620804000.0,11531166000.0,5910362000.0,581919000.0,632585000.0,50666000.0,,,,,,,,,602620000.0,,18213000.0,10374000.0,754000.0,3657193000.0,,,,,,,,75471000.0,,1747270000.0,,,10271000.0,3188106000.0,,6068000.0,3510000.0,,3190664000.0,512128000.0,,2678536000.0,2674990000.0,3546000.0,,0.61,0.61,-105030000.0,2573506000.0,2567423000.0,6083000.0,5821000.0,4794000.0,2678536000.0,,1824181000.0
7902,300027168,西安银行股份有限公司,600928.XSHG,600928,,,2020-04-22,2020-01-01,2020-03-31,2020-03-31,0,321003,定期报告,1757803000.0,1433626000.0,3106824000.0,1673198000.0,119941000.0,125324000.0,5383000.0,,,,,,,,,83713000.0,,114275000.0,6006000.0,272000.0,810610000.0,,,,,,,,21478000.0,,340344000.0,,,2168000.0,947193000.0,,41000.0,12038000.0,,935196000.0,166027000.0,,769169000.0,770165000.0,-996000.0,,0.17,0.17,69641000.0,838810000.0,839318000.0,-508000.0,,-30000.0,,,446620000.0
