id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operate_cash_flow,net_loan_and_advance_decrease,net_deposit_increase,net_borrowing_from_central_bank,net_deposit_in_cb_and_ib_de,net_borrowing_from_finance_co,interest_and_commission_cashin,trade_asset_increase,net_increase_in_placements,net_buyback,tax_levy_refund,net_original_insurance_cash,insurance_cash_amount,net_insurer_deposit_investment,subtotal_operate_cash_inflow,net_loan_and_advance_increase,saving_clients_decrease_amount,net_deposit_in_cb_and_ib,central_borrowing_decrease,other_money_increase,purchase_trade_asset_increase,repurchase_decrease,handling_charges_and_commission,goods_and_services_cash_paid,goods_sale_and_service_render_cash,net_cash_re_insurance,reserve_investment_decrease,original_compensation_paid,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_cash_flow,invest_withdrawal_cash,invest_proceeds,gain_from_disposal,subtotal_invest_cash_inflow,invest_cash_paid,impawned_loan_net_increase,fix_intan_other_asset_acqui_cash,subtotal_invest_cash_outflow,net_invest_cash_flow,finance_cash_flow,cash_from_invest,cash_from_bonds_issue,cash_from_borrowing,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,other_reason_effect_cash,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,net_profit_cashflow_adjustment,net_profit,assets_depreciation_reserves,fixed_assets_depreciation,intangible_assets_amortization,defferred_expense_amortization,fix_intan_other_asset_dispo_loss,fixed_asset_scrap_loss,fair_value_change_loss,financial_cost,invest_loss,deffered_tax_asset_decrease,deffered_tax_liability_increase,inventory_decrease,operate_receivables_decrease,operate_payable_increase,others,net_operate_cash_flow2,activities_not_relate_major,debt_to_capital,cbs_expiring_in_one_year,financial_lease_fixed_assets,change_info_cash,cash_at_end,cash_at_beginning,equivalents_at_end,equivalents_at_beginning,other_influence2,cash_equivalent_increase2,investment_property_depreciation,net_dec_finance_out,net_cash_received_from_proxy_secu,net_inc_finance_out,net_cash_paid_to_proxy_secu,net_dec_in_placements,credit_impairment_loss
13598,300021964,兰州银行股份有限公司,001227.XSHE,001227,,,2022-04-28,2021-01-01,2021-03-31,2022-03-31,1,321003,定期报告,,,16900201148.68,89971114.67,1888076650.33,,4415642231.69,,,,,,,,23458383772.86,10083288369.55,,,,2540000000.0,1647291893.89,,2497644595.15,,,,,,,408227504.24,224162625.2,21609861644.42,1848522128.44,,4140705927.18,15488868.04,317240252.25,4473435047.47,7442469622.42,,30228166.42,7472697788.84,-2999262741.37,,,,,,,39192955.35,39192955.35,-39192955.35,-7345472.14,,-1197279040.42,4020683126.02,2823404085.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,1737280000.0,
13613,300021964,兰州银行股份有限公司,001227.XSHE,001227,,,2022-04-28,2022-01-01,2022-03-31,2022-03-31,0,321003,定期报告,,953453197.19,6778558637.34,1098215346.81,0.0,,5028588618.58,80133480.0,,,,,,,20274836693.61,,,1407816558.94,,3526239810.74,8025399300.7,,2746003778.51,,,,,,,431969063.71,449134013.66,21094124632.83,-819287939.22,,6658203000.0,28897772.15,6792504.58,6693893276.73,6425900000.0,,37972776.03,6463872776.03,230020500.7,,1972286311.55,,,1972286311.55,,,19181478.7,1953104832.85,1721536.82,,1365558931.15,3286392517.25,4651951448.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,4443064138.89,
13985,300021964,兰州银行股份有限公司,001227.XSHE,001227,,,2022-08-30,2022-01-01,2022-06-30,2022-06-30,0,321003,定期报告,,,16455115190.76,,,,10099044242.67,,,16252602675.3,,,,,43607886288.44,3508196871.84,,1702710317.34,458778069.9,7270000000.0,13590642239.8,,5766756930.1,,,,,,,701050380.95,729307754.09,36780120905.52,6827765382.92,,12742548856.59,103302965.46,6430000.0,12852281822.05,19136347447.4,,45086606.16,19181434053.56,-6329152231.51,,1968333481.41,,,1968333481.41,2000000000.0,74491747.72,2104037406.36,-135703924.95,206591.76,,363115818.22,3286392517.24,3649508335.46,,848800323.83,,100915322.01,66774229.01,,-2641355.95,329523.25,14064839.16,,-103302965.46,-119359085.39,-18957165.43,,-28286304653.49,32600044896.86,-22327429.46,6827765382.92,,,,,,362281005.08,451650435.53,3287227330.38,2834742081.71,,363115818.22,,,,,,1237080000.0,1749728903.98
13988,300021964,兰州银行股份有限公司,001227.XSHE,001227,,,2022-08-30,2021-01-01,2021-06-30,2022-06-30,1,321003,定期报告,,,22691060068.97,1327709416.85,1096286992.14,1042750000.0,9414505130.56,,,6804647113.55,,,,,42523314670.25,20936327074.6,,,,3810000000.0,526898935.48,,4968751184.56,,,,,,,661851549.03,569928130.47,37828890184.36,4694424485.89,,8211854090.29,20949807.31,331090868.78,8563894766.38,15006443737.53,,48516481.9,15054960219.43,-6491065453.05,,,,,,,333876956.18,333876956.18,-333876956.18,-9406407.58,,-2139924330.92,4020683126.02,1880758795.1,,773498380.4,540946.0,106149699.01,77188856.01,,1411992.47,,-97196988.05,,-21798837.73,-441460986.39,29753876.08,,-31073191335.44,33310523907.7,48711291.25,4694424485.89,,,,,,419061878.2,388979127.09,1461696916.9,3631703998.93,,-2139924330.92,,,,,,,1980293684.58
14290,300021964,兰州银行股份有限公司,001227.XSHE,001227,,,2022-10-29,2022-01-01,2022-09-30,2022-09-30,0,321003,定期报告,,,21661332990.2,,0.0,,14778932694.62,,,,,,,,55568152250.09,10556977530.95,,1246247820.98,4628021698.7,7620000000.0,11038749943.85,,8394236641.24,,,,,,,909198672.42,990805670.04,51357874521.91,4210277728.18,,21933591553.74,226163078.8,6430000.0,22166184632.54,24140178529.88,,80956027.01,24221134556.89,-2054949924.35,,1968563434.24,,,1968563434.24,2000000000.0,661197893.09,2699427688.77,-730864254.53,-40227.78,,1424423321.52,3286392517.24,4710815838.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,1227080000.0,
14309,300021964,兰州银行股份有限公司,001227.XSHE,001227,,,2022-10-29,2021-01-01,2021-09-30,2022-09-30,1,321003,定期报告,,,32984319146.64,4686443390.77,2926890068.89,,15015259441.94,,,,,,,,55947095599.41,22067410793.39,,,,6490000000.0,1914683339.25,,8048050439.22,,,,,,,1053937598.99,810210968.99,46851748186.78,9095347412.63,,13133762641.13,52710630.72,321991136.79,13508464408.64,19800979924.54,,77303390.71,19878283315.25,-6369818906.61,,,,,,2500000000.0,478969343.29,2978969343.29,-2978969343.29,-9071212.98,,-262512050.25,4020683126.02,3758171075.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,105780000.0,
14939,300021964,兰州银行股份有限公司,001227.XSHE,001227,,,2023-04-29,2023-01-01,2023-03-31,2023-03-31,0,321003,定期报告,,,20632078752.64,572865229.11,182449770.02,150000000.0,4383910404.83,,,1803566756.91,,,,,27966806723.15,4073674294.59,,,,4830000000.0,,,3674484307.0,,,,,,,523371462.2,312766904.79,24837023329.95,3129783393.2,,3174667271.84,19400218.28,1093619.07,3195161109.19,8204000000.0,,19560546.59,8223560546.59,-5028399437.4,,,,,,,224086.4,13759290.51,-13759290.51,-40227.78,,-1912415562.49,8297214676.37,6384799113.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14970,300021964,兰州银行股份有限公司,001227.XSHE,001227,,,2023-04-29,2022-01-01,2022-03-31,2023-03-31,1,321003,定期报告,,953453197.19,6778558637.34,1098215346.81,,,5028588618.58,,,3843050313.88,,,,,20274836693.61,,,1407816558.94,,3526239810.74,,,2746003778.51,,,,,,,431969063.71,449134013.66,21094124632.83,-819287939.22,,6658203000.0,28897772.15,6792504.58,6693893276.73,6425900000.0,,37972776.03,6463872776.03,230020500.7,,1972286311.55,,,1972286311.55,,,19181478.7,1953104832.85,1721536.82,,1365558931.15,3286392517.25,4651951448.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4443064138.89,
14996,300021964,兰州银行股份有限公司,001227.XSHE,001227,,,2023-04-29,2021-01-01,2021-12-31,2022-12-31,1,321003,定期报告,,,29698457552.24,9846404662.6,4791553372.1,,20369224317.5,728525571.26,62220000.0,,,,,,65902667038.98,24920922959.53,,,,8480000000.0,,,10556182878.09,,,,,,,1366836119.95,1161980939.51,53382018692.47,12520648346.51,,20091690407.9,49480597.26,319759843.2,20460930848.36,30285679132.66,,135507752.73,30421186885.39,-9960256037.03,,,,,,2500000000.0,721762976.71,3283348563.86,-3283348563.86,-11334354.4,,-734290608.78,4020683126.02,3286392517.24,,1602840708.41,44100000.0,213901485.15,156692118.76,,-7220632.4,,3985851.41,,-23982838.54,-350605267.85,-962412.86,,-31983628812.4,38960067477.21,69312733.57,12520648346.51,,,,,,451650435.53,388979127.09,2834742081.71,3631703998.93,,-734290608.78,,,,,,,3836147936.05
15014,300021964,兰州银行股份有限公司,001227.XSHE,001227,,,2023-04-29,2022-01-01,2022-12-31,2022-12-31,0,321003,定期报告,,,24400456734.36,,,,19497225938.41,,,,20791560.21,,,,61515464760.19,12497565232.48,,840970342.15,7601293338.2,11460000000.0,3356194236.66,,10611791125.69,,,,,,,1486207325.29,1295093873.7,52217066662.55,9298398097.64,,24580288000.0,77199290.34,668392552.61,25325879842.95,28468623056.29,,118322931.47,28586945987.76,-3261066144.81,,1968563434.24,,,1968563434.24,2000000000.0,917831843.13,2971045802.72,-1002482368.48,-24027425.22,,5010822159.13,3286392517.24,8297214676.37,,1773521139.31,138694984.59,202761268.24,126254592.32,,-165622.78,361154.49,213522116.24,,20117179.74,-311583422.54,-49676263.18,,-29133242442.29,33258144805.34,-34726361.44,9298398097.64,,,,,,438007832.07,451650435.53,7859206844.3,2834742081.71,,5010822159.13,,,,,,1177080000.0,3094414969.6
