id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operating_revenue,interest_net_revenue,interest_income,interest_expense,commission_net_income,commission_income,commission_expense,agent_security_income,sell_security_income,manage_income,premiums_earned,assurance_income,premiums_income,premiums_expense,prepare_money,investment_income,invest_income_associates,fair_value_variable_income,exchange_income,other_income,operation_expense,refunded_premiums,compensate_loss,compensation_back,insurance_reserve,insurance_reserve_back,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,commission_expense2,operation_manage_fee,separate_fee,asset_impairment_loss,other_cost,operating_profit,subsidy_income,non_operating_revenue,non_operating_expense,other_items_influenced_profit,total_profit,income_tax_expense,other_influence_net_profit,net_profit,np_parent_company_owners,minority_profit,eps,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,other_earnings,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss
4157,300021318,成都银行股份有限公司,601838.XSHG,601838,,,2018-04-26,2017-01-01,2017-03-31,2018-03-31,1,321003,定期报告,2078648000.0,1752138000.0,3269130000.0,1516992000.0,108628000.0,145933000.0,37305000.0,,,,,,,,,206561000.0,21939000.0,1071000.0,2453000.0,2411000.0,1021831000.0,,,,,,,,17100000.0,,609741000.0,,394990000.0,0.0,1056817000.0,,1054000.0,1662000.0,,1056209000.0,198662000.0,,857547000.0,856483000.0,1064000.0,,0.26,0.26,-23559000.0,833988000.0,832924000.0,1064000.0,5386000.0,,,,
4159,300021318,成都银行股份有限公司,601838.XSHG,601838,,,2018-04-26,2018-01-01,2018-03-31,2018-03-31,0,321003,定期报告,2568970000.0,2054138000.0,4152329000.0,2098191000.0,62744000.0,91899000.0,29155000.0,,,,,,,,,456494000.0,26535000.0,-4960000.0,-2324000.0,2878000.0,1474621000.0,,,,,,,,15192000.0,,632647000.0,,826782000.0,0.0,1094349000.0,,801000.0,753000.0,,1094397000.0,63132000.0,,1031265000.0,1031629000.0,-364000.0,,0.3,0.3,17671000.0,1048936000.0,1049300000.0,-364000.0,,,,,
4368,300021318,成都银行股份有限公司,601838.XSHG,601838,,,2018-08-22,2017-01-01,2017-06-30,2018-06-30,1,321003,定期报告,4119445000.0,3445608000.0,6674048000.0,3228440000.0,201466000.0,275515000.0,74049000.0,,,,,,,,,447185000.0,42994000.0,11292000.0,-22000.0,6671000.0,2121496000.0,,,,,,,,36988000.0,,1179882000.0,,904626000.0,0.0,1997949000.0,,1383000.0,5622000.0,,1993710000.0,341693000.0,,1652017000.0,1652265000.0,-248000.0,,0.51,0.51,-35138000.0,1616879000.0,1617127000.0,-248000.0,7245000.0,,,,
4369,300021318,成都银行股份有限公司,601838.XSHG,601838,,,2018-08-22,2018-01-01,2018-06-30,2018-06-30,0,321003,定期报告,5433220000.0,4365260000.0,8675003000.0,4309743000.0,128252000.0,183251000.0,54999000.0,,,,,,,,,911337000.0,45884000.0,-4291000.0,17075000.0,6577000.0,3152907000.0,,,,,,,,39646000.0,,1305274000.0,,1807987000.0,0.0,2280313000.0,,2227000.0,9034000.0,,2273506000.0,149779000.0,,2123727000.0,2122984000.0,743000.0,,0.6,0.6,36629000.0,2160356000.0,2159613000.0,743000.0,9010000.0,,,,
4595,300021318,成都银行股份有限公司,601838.XSHG,601838,,,2018-10-31,2017-01-01,2017-09-30,2018-09-30,1,321003,定期报告,6546592000.0,5387216000.0,10331931000.0,4944715000.0,300918000.0,413437000.0,112519000.0,,,,,,,,,810197000.0,66029000.0,2384000.0,2153000.0,9840000.0,3147943000.0,,,,,,,,50684000.0,,1895444000.0,,1201815000.0,0.0,3398649000.0,,1952000.0,6488000.0,,3394113000.0,582703000.0,,2811410000.0,2809978000.0,1432000.0,,0.86,0.86,-9224000.0,2802186000.0,2800754000.0,1432000.0,13710000.0,20174000.0,2811410000.0,,
4596,300021318,成都银行股份有限公司,601838.XSHG,601838,,,2018-10-31,2018-01-01,2018-09-30,2018-09-30,0,321003,定期报告,8418147000.0,6934218000.0,13636570000.0,6702352000.0,206739000.0,280266000.0,73527000.0,,,,,,,,,1235246000.0,58006000.0,-5029000.0,27017000.0,9442000.0,4746848000.0,,,,,,,,55222000.0,,1998954000.0,,2692672000.0,0.0,3671299000.0,,3062000.0,12188000.0,,3662173000.0,263534000.0,,3398639000.0,3395795000.0,2844000.0,,0.95,0.95,70738000.0,3469377000.0,3466533000.0,2844000.0,10514000.0,,3398639000.0,,
5092,300021318,成都银行股份有限公司,601838.XSHG,601838,,,2019-04-25,2017-01-01,2017-12-31,2018-12-31,1,321003,定期报告,9654118000.0,7463032000.0,14323674000.0,6860642000.0,392707000.0,537270000.0,144563000.0,,,,,,,,,1693643000.0,89589000.0,8714000.0,5569000.0,14195000.0,5010217000.0,,,,,,,,71908000.0,,2728770000.0,,2209539000.0,0.0,4643901000.0,,19210000.0,13408000.0,,4649703000.0,736882000.0,,3912821000.0,3908578000.0,4243000.0,,1.2,1.2,-56130000.0,3856691000.0,3852448000.0,4243000.0,58053000.0,18205000.0,,,
5093,300021318,成都银行股份有限公司,601838.XSHG,601838,,,2019-04-25,2018-01-01,2018-03-31,2019-03-31,1,321003,定期报告,2568970000.0,2054138000.0,4152329000.0,2098191000.0,62744000.0,91899000.0,29155000.0,,,,,,,,,456494000.0,26535000.0,-4960000.0,-2324000.0,2878000.0,1474621000.0,,,,,,,,15192000.0,,632647000.0,,826782000.0,0.0,1094349000.0,,801000.0,753000.0,,1094397000.0,63132000.0,,1031265000.0,1031629000.0,-364000.0,,0.3,0.3,17671000.0,1048936000.0,1049300000.0,-364000.0,,,,,
5094,300021318,成都银行股份有限公司,601838.XSHG,601838,,,2019-04-25,2018-01-01,2018-12-31,2018-12-31,0,321003,定期报告,11590132000.0,9674118000.0,18685032000.0,9010914000.0,308265000.0,406330000.0,98065000.0,,,,,,,,,1556262000.0,68321000.0,-3484000.0,28412000.0,15322000.0,6497827000.0,,,,,,,,80756000.0,,2986484000.0,,3430587000.0,0.0,5092305000.0,,7606000.0,18604000.0,,5081307000.0,427781000.0,,4653526000.0,4649130000.0,4396000.0,,1.3,1.3,116515000.0,4770041000.0,4765645000.0,4396000.0,11237000.0,,,,
5095,300021318,成都银行股份有限公司,601838.XSHG,601838,,,2019-04-25,2019-01-01,2019-03-31,2019-03-31,0,321003,定期报告,3002847000.0,2449084000.0,4816250000.0,2367166000.0,88168000.0,112680000.0,24512000.0,,,,,,,,,346824000.0,16892000.0,115447000.0,1527000.0,1797000.0,1584752000.0,,,,,,,,18537000.0,,690479000.0,,875736000.0,0.0,1418095000.0,,340000.0,1564000.0,,1416871000.0,149155000.0,,1267716000.0,1266596000.0,1120000.0,,0.35,0.35,28799000.0,1296515000.0,1295395000.0,1120000.0,,,,,
