id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operating_revenue,interest_net_revenue,interest_income,interest_expense,commission_net_income,commission_income,commission_expense,agent_security_income,sell_security_income,manage_income,premiums_earned,assurance_income,premiums_income,premiums_expense,prepare_money,investment_income,invest_income_associates,fair_value_variable_income,exchange_income,other_income,operation_expense,refunded_premiums,compensate_loss,compensation_back,insurance_reserve,insurance_reserve_back,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,commission_expense2,operation_manage_fee,separate_fee,asset_impairment_loss,other_cost,operating_profit,subsidy_income,non_operating_revenue,non_operating_expense,other_items_influenced_profit,total_profit,income_tax_expense,other_influence_net_profit,net_profit,np_parent_company_owners,minority_profit,eps,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,other_earnings,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss
4465,300011028,郑州银行股份有限公司,002936.XSHE,002936,,06196,2018-10-22,2017-01-01,2017-09-30,2018-09-30,1,321003,定期报告,7258289000.0,5895634000.0,14636358000.0,8740724000.0,1435968000.0,1482089000.0,46121000.0,,,,,,,,,49527000.0,,-27803000.0,-107721000.0,12684000.0,2876844000.0,,,,,,,,50073000.0,,1726487000.0,,1089577000.0,10707000.0,4381445000.0,,47707000.0,4245000.0,,4424907000.0,1011162000.0,,3413745000.0,3351810000.0,61935000.0,,0.63,0.63,50000.0,3413795000.0,3351860000.0,61935000.0,,,,,
4466,300011028,郑州银行股份有限公司,002936.XSHE,002936,,06196,2018-10-22,2018-01-01,2018-09-30,2018-09-30,0,321003,定期报告,8038639000.0,4613354000.0,13854020000.0,9240666000.0,1292395000.0,1352954000.0,60559000.0,,,,,,,,,1538865000.0,,523541000.0,57837000.0,9316000.0,3647938000.0,,,,,,,,65896000.0,,2126713000.0,,1455329000.0,,4390701000.0,,4866000.0,916000.0,,4394651000.0,918879000.0,,3475772000.0,3435791000.0,39981000.0,,0.65,0.65,10096000.0,3485868000.0,3445887000.0,39981000.0,3331000.0,,,,
4994,300011028,郑州银行股份有限公司,002936.XSHE,002936,,06196,2019-03-29,2017-01-01,2017-12-31,2018-12-31,1,321003,定期报告,10194343000.0,8106042000.0,18466751000.0,10360709000.0,1865133000.0,1935084000.0,69951000.0,,,,,,,,,458374000.0,,-125275000.0,-217009000.0,24579000.0,4701505000.0,,,,,,,,79186000.0,,2636878000.0,,1956950000.0,28491000.0,5492838000.0,,61389000.0,6967000.0,,5547260000.0,1213723000.0,,4333537000.0,4280024000.0,53513000.0,,0.8,0.8,-25863000.0,4307674000.0,4254161000.0,53513000.0,82499000.0,,,,
4995,300011028,郑州银行股份有限公司,002936.XSHE,002936,,06196,2019-03-29,2018-01-01,2018-12-31,2018-12-31,0,321003,定期报告,11156817000.0,6642683000.0,18992970000.0,12350287000.0,1874319000.0,1987506000.0,113187000.0,,,,,,,,,2636837000.0,,-36143000.0,7164000.0,15219000.0,7371126000.0,,,,,,,,91522000.0,,3119435000.0,,4160169000.0,,3785691000.0,,29008000.0,4793000.0,,3809906000.0,708450000.0,,3101456000.0,3058831000.0,42625000.0,,0.47,0.47,71193000.0,3172649000.0,3129476000.0,43173000.0,16738000.0,,,,
5202,300011028,郑州银行股份有限公司,002936.XSHE,002936,,06196,2019-04-30,2018-01-01,2018-03-31,2019-03-31,1,321003,定期报告,2560386000.0,1610658000.0,4635649000.0,3024991000.0,468126000.0,479738000.0,11612000.0,,,,,,,,,396577000.0,,398091000.0,-315646000.0,1959000.0,1089122000.0,,,,,,,,21099000.0,,689642000.0,,,,1471264000.0,,1696000.0,96000.0,,1472864000.0,314077000.0,,1158787000.0,1155205000.0,3582000.0,,0.22,0.22,17810000.0,1176597000.0,1172697000.0,3900000.0,621000.0,,,,378381000.0
5203,300011028,郑州银行股份有限公司,002936.XSHE,002936,,06196,2019-04-30,2019-01-01,2019-03-31,2019-03-31,0,321003,定期报告,2860180000.0,1903988000.0,5115247000.0,3211259000.0,361921000.0,392396000.0,30475000.0,,,,,,,,,333042000.0,,355551000.0,-99832000.0,5445000.0,1513849000.0,,,,,,,,27549000.0,,884547000.0,,,,1346331000.0,,3715000.0,443000.0,,1349603000.0,274782000.0,,1074821000.0,1047174000.0,27647000.0,,0.18,0.18,52804000.0,1127625000.0,1099488000.0,28137000.0,180000.0,-115000.0,,,601753000.0
7326,300011028,郑州银行股份有限公司,002936.XSHE,002936,,06196,2019-08-21,2018-01-01,2018-06-30,2019-06-30,1,321003,定期报告,5159466000.0,2821624000.0,8920749000.0,6099125000.0,958576000.0,993991000.0,35415000.0,,,,,,,,,1205815000.0,,395339000.0,-229455000.0,6596000.0,2125292000.0,,,,,,,,43398000.0,,1385361000.0,,,10000.0,3034174000.0,,3243000.0,816000.0,,3036601000.0,653836000.0,,2382765000.0,2366553000.0,16212000.0,,0.44,0.44,23387000.0,2406152000.0,2388164000.0,17988000.0,971000.0,,,,696523000.0
7327,300011028,郑州银行股份有限公司,002936.XSHE,002936,,06196,2019-08-21,2019-01-01,2019-06-30,2019-06-30,0,321003,定期报告,6256592000.0,3939595000.0,10318812000.0,6379217000.0,775576000.0,840485000.0,64909000.0,,,,,,,,,892963000.0,,662821000.0,-24357000.0,8663000.0,3200239000.0,,,,,,,,54730000.0,,1660085000.0,,,0.0,3056353000.0,,4088000.0,1527000.0,,3058914000.0,548880000.0,,2510034000.0,2469317000.0,40717000.0,,0.42,0.42,29871000.0,2539905000.0,2499216000.0,40689000.0,1331000.0,,,,1485424000.0
7544,300011028,郑州银行股份有限公司,002936.XSHE,002936,,06196,2019-10-29,2018-01-01,2018-09-30,2019-09-30,1,321003,定期报告,8038639000.0,4613354000.0,13854020000.0,9240666000.0,1292395000.0,1352954000.0,60559000.0,,,,,,,,,1538865000.0,,523541000.0,57837000.0,9316000.0,3647938000.0,,,,,,,,65896000.0,,2126713000.0,,,0.0,4390701000.0,,4866000.0,916000.0,,4394651000.0,918879000.0,,3475772000.0,3435791000.0,39981000.0,,0.65,0.65,10096000.0,3485868000.0,3445887000.0,39981000.0,3331000.0,,,,1455329000.0
7545,300011028,郑州银行股份有限公司,002936.XSHE,002936,,06196,2019-10-29,2019-01-01,2019-09-30,2019-09-30,0,321003,定期报告,9622073000.0,6293666000.0,15718249000.0,9424583000.0,1182997000.0,1287355000.0,104358000.0,,,,,,,,,1325825000.0,,811039000.0,-13328000.0,17842000.0,5143801000.0,,,,,,,,83414000.0,,2381217000.0,,,0.0,4478272000.0,,4896000.0,4964000.0,,4478204000.0,823399000.0,,3654805000.0,3589942000.0,64863000.0,,0.61,0.61,38124000.0,3692929000.0,3625157000.0,67772000.0,4032000.0,,,,2679170000.0
