id,code,statDate,pubDate,statDate.1,cash_equivalents,settlement_provi,lend_capital,trading_assets,bill_receivable,account_receivable,advance_payment,insurance_receivables,reinsurance_receivables,reinsurance_contract_reserves_receivable,interest_receivable,dividend_receivable,other_receivable,bought_sellback_assets,inventories,non_current_asset_in_one_year,other_current_assets,total_current_assets,loan_and_advance,hold_for_sale_assets,hold_to_maturity_investments,longterm_receivable_account,longterm_equity_invest,investment_property,fixed_assets,constru_in_process,construction_materials,fixed_assets_liquidation,biological_assets,oil_gas_assets,intangible_assets,development_expenditure,good_will,long_deferred_expense,deferred_tax_assets,other_non_current_assets,total_non_current_assets,total_assets,shortterm_loan,borrowing_from_centralbank,deposit_in_interbank,borrowing_capital,trading_liability,notes_payable,accounts_payable,advance_peceipts,sold_buyback_secu_proceeds,commission_payable,salaries_payable,taxs_payable,interest_payable,dividend_payable,other_payable,reinsurance_payables,insurance_contract_reserves,proxy_secu_proceeds,receivings_from_vicariously_sold_securities,non_current_liability_in_one_year,other_current_liability,total_current_liability,longterm_loan,bonds_payable,longterm_account_payable,specific_account_payable,estimate_liability,deferred_tax_liability,other_non_current_liability,total_non_current_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,specific_reserves,surplus_reserve_fund,ordinary_risk_reserve_fund,retained_profit,foreign_currency_report_conv_diff,equities_parent_company_owners,minority_interests,total_owner_equities,total_sheet_owner_equities,other_comprehensive_income,deferred_earning,loan_and_advance_current_assets,derivative_financial_asset,hold_sale_asset,loan_and_advance_noncurrent_assets,derivative_financial_liability,hold_sale_liability,estimate_liability_current,deferred_earning_current,preferred_shares_noncurrent,pepertual_liability_noncurrent,longterm_salaries_payable,other_equity_tools,preferred_shares_equity,pepertual_liability_equity,receivable_fin,usufruct_assets,contract_assets,bond_invest,other_bond_invest,other_equity_tools_invest,other_non_current_financial_assets,contract_liability,lease_liability,requested_period
438441,601187.XSHG,2020-06-30,2020-09-08,2020-06-30,28552853818.72,,2566061023.08,7574699943.29,,,,,,0.0,,,,8923615647.78,,,,,,,,,,12269644.87,367064615.97,292882640.96,,,,,525734862.37,,,,1212568768.57,,,265906154995.87,0.0,13629068848.93,148001902352.07,18393441436.27,21667362.93,,,,13327585706.65,,303041470.27,336672716.15,,,,,0.0,,,,,,,49807185140.96,,,194536979.59,,,,249687295952.53,2375215099.0,5317482660.56,,,892399642.26,2669136395.38,4494568602.21,,15924896997.45,293962045.89,16218859043.34,265906154995.87,176094598.04,,,2350577526.81,,,2300609540.63,,,,,,,,,,,,,36425700077.53,54672091018.72,81555547.54,,,,2020q2
439606,601187.XSHG,2020-09-30,2020-10-26,2020-09-30,27941212000.0,,3780901000.0,6028969000.0,,,,,,0.0,,,,10308734000.0,,,,,,,,,,7481000.0,365463000.0,315053000.0,,,,,518982000.0,,,,1393478000.0,,,271241681000.0,0.0,10014157000.0,152536254000.0,7667923000.0,216000.0,,,,13852572000.0,,342720000.0,345286000.0,,,,,0.0,,,,,,,63969549000.0,,,251298000.0,,,,255072855000.0,2375215000.0,5317483000.0,,,892400000.0,2669136000.0,4798106000.0,,15865473000.0,303353000.0,16168826000.0,271241681000.0,-186866000.0,,,2042881000.0,,,2038622000.0,,,,,,,,,,,,,40018762000.0,49215044000.0,80784000.0,,,,2020q3
218490,601187.XSHG,2020-12-31,2021-04-27,2020-12-31,33947766590.96,,3586086458.84,13989870776.33,,,,,,0.0,,,,11106822557.39,,,,,,,,,,3522174.34,361703008.74,317840688.86,,,,,507251082.73,,,,1398326510.16,,,285150280444.13,0.0,9588758862.25,157811917504.75,11651658784.22,460707.65,,,,19571975370.47,,401018186.78,512323355.77,,,,,0.0,,,,,,,56799706384.19,,,283174956.67,,,,265476650518.17,2639127888.0,6792174486.75,,,1067854822.56,3110735162.45,4749419062.17,,19363264323.8,310365602.16,19673629925.96,285150280444.13,4531769.79,,,3378859086.71,,,3391028051.99,,,,,,,999421132.08,,999421132.08,,,,42871229061.18,36418256995.3,83945677.98,,,,2020q4
218138,601187.XSHG,2021-03-31,2021-04-27,2021-03-31,34162367000.0,,4814052000.0,15398407000.0,,,,,,0.0,,,,6079437000.0,,,,,,,,,,3403000.0,348333000.0,394278000.0,,,,,498460000.0,,,,1432579000.0,,,286575786000.0,0.0,9198508000.0,150149601000.0,12452434000.0,3975000.0,,,,22240403000.0,,210811000.0,495674000.0,,,,,0.0,,,,,,,63792163000.0,,,380808000.0,,,,264762919000.0,2639128000.0,6785874000.0,,,1067855000.0,3114692000.0,5291650000.0,,21345041000.0,467827000.0,21812867000.0,286575786000.0,-52711000.0,,,2111827000.0,,,2022290000.0,,,,,,,2498553000.0,,,,345428000.0,,38848245000.0,35691870000.0,98703000.0,,,345096000.0,2021q1
226475,601187.XSHG,2021-06-30,2021-08-28,2021-06-30,46186882320.91,,6180699343.37,14634772150.1,,,,,,0.0,,,,,,,,,,,,,,3283391.47,329855939.29,505973055.63,,,,,475027160.96,,,,1521324619.55,,,307419309917.97,0.0,6015876000.0,178869955917.92,16152971660.86,5359969.04,,,,18471590694.52,,317222163.77,261108087.5,,,,,0.0,,,,,,,59104906700.03,,,346416073.15,,,,285434595760.74,2639127888.0,6785874486.75,,,1067854822.56,3114692457.68,5348904904.77,,21504902618.73,479811538.5,21984714157.23,307419309917.97,49895228.78,,,1663132255.36,,,1641494334.95,,,,,,,2498552830.19,,2498552830.19,,,,40745534372.17,36074928891.58,84080305.59,,,,2021q2
228399,601187.XSHG,2021-09-30,2021-10-26,2021-09-30,52709109000.0,,8733613000.0,13599771000.0,,,,,,0.0,,,,1401734000.0,,,,,,,,,,3164000.0,324723000.0,462335000.0,,,,,459256000.0,,,,1507368000.0,,,319759665000.0,0.0,6920444000.0,188274701000.0,12881817000.0,6165000.0,,,,22304507000.0,,382207000.0,272428000.0,,,,,0.0,,,,,,,60101237000.0,,,423507000.0,,,,297210914000.0,2639128000.0,6785874000.0,,,1067855000.0,3114692000.0,5791101000.0,,22059149000.0,489602000.0,22548751000.0,319759665000.0,161946000.0,,,1601152000.0,,,1543419000.0,,,,,,,2498553000.0,,,,,,40242985000.0,33552154000.0,78572000.0,,,,2021q3
233400,601187.XSHG,2021-12-31,2022-03-30,2021-12-31,51061425427.47,,8807841216.85,16306041770.44,,,,,,0.0,,,,659451451.2,,,,,,,,,,3044608.6,385628470.65,473028706.16,,,,,479884135.39,,,,1442468576.1,,,329494574405.99,0.0,9152561930.56,189877933476.09,13216835026.16,7899730.08,,,,20314942384.58,,481544874.05,286172460.54,,,,,0.0,,,,,,,66236280671.1,,,485722508.55,,,,306229296015.32,2639127888.0,6785874486.75,,,1272355862.03,3724368884.25,5584820699.17,,22757278677.94,507999712.73,23265278390.67,329494574405.99,252178027.55,,,1805213582.05,,,1777927924.84,,,,,,,2498552830.19,,,,,,40299853360.06,36701435763.84,75419777.73,,,,2021q4
239280,601187.XSHG,2022-03-31,2022-04-28,2022-03-31,48856754000.0,,9504828000.0,20650319000.0,,,,,,0.0,,,,697295000.0,,,,,,,,,,2925000.0,369723000.0,491749000.0,,,,,481921000.0,,,,1470764000.0,,,343812312000.0,0.0,9370135000.0,192069382000.0,20601455000.0,4089000.0,,,,21831927000.0,,336365000.0,288988000.0,,,,,0.0,,,,,,,68047524000.0,,,502467000.0,,,,320028775000.0,2639128000.0,6785874000.0,,,1272356000.0,3724369000.0,6139928000.0,,23259718000.0,523819000.0,23783537000.0,343812312000.0,199510000.0,,,1695883000.0,,,1698906000.0,,,,,,,2498553000.0,,,,,,43816611000.0,37663906000.0,89674000.0,,,,2022q1
245005,601187.XSHG,2022-06-30,2022-08-27,2022-06-30,46134462615.38,,10327767485.16,15663256089.34,,,,,,0.0,,,,8694295663.77,,,,,,,,,,2805825.73,364648856.13,538807241.66,,,,,482843159.15,,,,1640474514.0,,,351712301125.9,0.0,9245028083.33,220516215912.31,15827614537.79,4162061.22,,,,9444477726.21,,455159246.0,330710021.64,,,,,0.0,,,,,,,63800594003.49,,,564416050.72,,,,327999431417.26,2639127888.0,6785874486.75,,,1272355862.03,3724368884.25,6085324627.79,,23197213997.72,515655710.92,23712869708.64,351712301125.9,191609418.71,,,1904786247.16,,,2095011270.32,,,,,,,2498552830.19,,,,,,45550969614.86,37987970400.11,85258330.94,,,,2022q2
247843,601187.XSHG,2022-09-30,2022-10-26,2022-09-30,42259881000.0,,12003539000.0,19768523000.0,,,,,,0.0,,,,12958244000.0,,,,,,,,,,2686000.0,362342000.0,573048000.0,,,,,492282000.0,,,,1668287000.0,,,363701835000.0,0.0,9191721000.0,214384141000.0,19103584000.0,6501000.0,,,,14637448000.0,,514112000.0,237601000.0,,,,,0.0,,,,,,,71398454000.0,,,550575000.0,,,,339364729000.0,2639128000.0,6785874000.0,,,1272356000.0,3724369000.0,6653168000.0,,23806344000.0,530761000.0,24337105000.0,363701835000.0,232896000.0,,,3613101000.0,,,3789437000.0,,,,,,,2498553000.0,,,,,,45515421000.0,37577006000.0,76037000.0,,,,2022q3
