id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operating_revenue,interest_net_revenue,interest_income,interest_expense,commission_net_income,commission_income,commission_expense,agent_security_income,sell_security_income,manage_income,premiums_earned,assurance_income,premiums_income,premiums_expense,prepare_money,investment_income,invest_income_associates,fair_value_variable_income,exchange_income,other_income,operation_expense,refunded_premiums,compensate_loss,compensation_back,insurance_reserve,insurance_reserve_back,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,commission_expense2,operation_manage_fee,separate_fee,asset_impairment_loss,other_cost,operating_profit,subsidy_income,non_operating_revenue,non_operating_expense,other_items_influenced_profit,total_profit,income_tax_expense,other_influence_net_profit,net_profit,np_parent_company_owners,minority_profit,eps,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,other_earnings,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss
13047,300012128,厦门银行股份有限公司,601187.XSHG,601187,,,2021-04-27,2021-01-01,2021-03-31,2021-03-31,0,321003,定期报告,1156464000.0,1012515000.0,2635650000.0,1623135000.0,94535000.0,121867000.0,27332000.0,,,,,,,,,23157000.0,,22451000.0,-12628000.0,1520000.0,579046000.0,,,,,,,,11231000.0,,374485000.0,,,225000.0,577418000.0,,4600000.0,1515000.0,,580503000.0,38155000.0,,542348000.0,538206000.0,4143000.0,,0.2,0.2,-57243000.0,485106000.0,480963000.0,4143000.0,15187000.0,-273000.0,542348000.0,,193105000.0
13049,300012128,厦门银行股份有限公司,601187.XSHG,601187,,,2021-04-27,2020-01-01,2020-12-31,2020-12-31,0,321003,定期报告,5555612970.76,4611947087.47,10775504797.96,6163557710.49,327404765.62,477420813.76,150016048.14,,,,,,,,,875192333.33,,-230828701.25,-101639225.78,9993832.95,3716174271.97,,,,,,,,72139817.8,,1589673000.38,,58340964.71,1663890.19,1839438698.79,,8722929.75,12873657.5,,1835287971.04,-20713789.66,,1856001760.7,1822567078.51,33434682.19,,0.75,0.75,-255292172.47,1600709588.23,1567274906.04,33434682.19,30128153.74,33414724.68,1856001760.7,,1994356598.89
13052,300012128,厦门银行股份有限公司,601187.XSHG,601187,,,2021-04-27,2020-01-01,2020-03-31,2021-03-31,1,321003,定期报告,1387941000.0,925998000.0,2431029000.0,1505031000.0,75759000.0,101572000.0,25813000.0,,,,,,,,,472749000.0,,-50198000.0,-39923000.0,2922000.0,868173000.0,,,,,,,,14494000.0,,334997000.0,,,471000.0,519768000.0,,1103000.0,1106000.0,,519765000.0,3244000.0,,516520000.0,510795000.0,5725000.0,,0.22,0.22,288221000.0,804742000.0,799017000.0,5725000.0,828000.0,-194000.0,516520000.0,,518211000.0
13053,300012128,厦门银行股份有限公司,601187.XSHG,601187,,,2021-04-27,2019-01-01,2019-12-31,2020-12-31,1,321003,定期报告,4509326278.31,3383151431.39,9411298541.13,6028147109.74,327842016.65,516998300.85,189156284.2,,,,,,,,,898523737.85,,-57778739.3,-51447080.25,9435288.25,2766394097.76,,,,,,,,47270849.5,,1312199190.03,,24570063.82,1562604.78,1742932180.55,,9843708.76,11144966.03,,1741630923.28,5182060.24,,1736448863.04,1710853732.29,25595130.75,,0.72,0.72,59984680.81,1796433543.85,1770838413.1,25595130.75,2169416.24,-2569792.52,1736448863.04,,1380791389.63
13399,300012128,厦门银行股份有限公司,601187.XSHG,601187,,,2021-08-28,2021-01-01,2021-06-30,2021-06-30,0,321003,定期报告,2415742120.95,2111674625.76,5427541890.08,3315867264.32,186827678.29,286977151.54,100149473.25,,,,,,,,,138321597.31,,9798046.68,-60954561.3,1876973.51,1259524050.78,,,,,,,,27541901.01,,768711328.6,,27392415.22,234097.44,1156218070.17,,5723315.68,1869369.45,,1160072016.4,73439922.39,,1086632094.01,1070504657.43,16127436.58,,0.41,0.41,45363458.99,1131995553.0,1115868116.42,16127436.58,28587704.91,-389944.21,1086632094.01,,435644308.51
13406,300012128,厦门银行股份有限公司,601187.XSHG,601187,,,2021-08-28,2020-01-01,2020-06-30,2021-06-30,1,321003,定期报告,2710928317.25,1867858656.56,4878179167.94,3010320511.38,156768683.19,219061486.12,62292802.93,,,,,,,,,880446366.07,,-139213400.52,-60964276.65,5421949.83,1787279289.91,,,,,,,,30012278.72,,687123842.85,,,835166.46,923649027.34,,3381052.3,1334508.74,,925695570.9,-41998226.2,,967693797.1,950662671.18,17031125.92,,0.4,0.4,-83729344.22,883964452.88,866933326.96,17031125.92,1015793.63,-405454.86,967693797.1,,1069308001.88
13530,300012128,厦门银行股份有限公司,601187.XSHG,601187,,,2021-10-26,2020-01-01,2020-09-30,2021-09-30,1,321003,定期报告,3738569000.0,2890021000.0,7426586000.0,4536565000.0,237524000.0,345665000.0,108141000.0,,,,,,,,,896851000.0,,-251690000.0,-44406000.0,7633000.0,2527778000.0,,,,,,,,43641000.0,,1095427000.0,,,1323000.0,1210790000.0,,8105000.0,7688000.0,,1211208000.0,-69414000.0,,1280622000.0,1254200000.0,26422000.0,,0.53,0.53,-446690000.0,833932000.0,807510000.0,26422000.0,3109000.0,-475000.0,1280622000.0,,1387387000.0
13537,300012128,厦门银行股份有限公司,601187.XSHG,601187,,,2021-10-26,2021-01-01,2021-09-30,2021-09-30,0,321003,定期报告,3855748000.0,3211797000.0,8315165000.0,5103368000.0,303643000.0,443483000.0,139840000.0,,,,,,,,,301502000.0,,65289000.0,-80983000.0,3993000.0,2201884000.0,,,,,,,,41278000.0,,1317378000.0,,27422000.0,432000.0,1653864000.0,,7314000.0,12169000.0,,1649010000.0,110392000.0,,1538618000.0,1512700000.0,25918000.0,,0.57,0.57,157414000.0,1696032000.0,1670114000.0,25918000.0,51040000.0,-533000.0,1538618000.0,,815375000.0
13797,300012128,厦门银行股份有限公司,601187.XSHG,601187,,,2022-03-30,2020-01-01,2020-12-31,2021-12-31,1,321003,定期报告,5555612970.76,4611947087.47,10775504797.96,6163557710.49,327404765.62,477420813.76,150016048.14,,,,,,,,,875192333.33,,-230828701.25,-101639225.78,9993832.95,3716174271.97,,,,,,,,72139817.8,,1589673000.38,,58340964.71,1663890.19,1839438698.79,,8722929.75,12873657.5,,1835287971.04,-20713789.66,,1856001760.7,1822567078.51,33434682.19,,0.75,0.75,-255292172.47,1600709588.23,1567274906.04,33434682.19,30128153.74,33414724.68,1856001760.7,,1994356598.89
13808,300012128,厦门银行股份有限公司,601187.XSHG,601187,,,2022-03-30,2021-01-01,2021-12-31,2021-12-31,0,321003,定期报告,5315526697.17,4430301193.93,11378060067.09,6947758873.16,375837919.01,566197021.78,190359102.77,,,,,,,,,584796448.18,,2322121.04,-151982822.67,3472828.35,2947031170.23,,,,,,,,59410447.79,,1836465100.95,,38062467.6,614802.84,2368495526.94,,11589329.9,18226383.94,,2361858472.9,148944944.21,,2212913528.69,2168597917.89,44315610.8,,0.8,0.8,247646257.76,2460559786.45,2416244175.65,44315610.8,74123234.77,-3344225.44,2212913528.69,,1012478351.05
